commentId,comment,classification,comment_processed,word_phrase_list,easy,easy talk,talk,similarity_score,regression_weight
124576,Not much of a help and spends little time to talk and discuss the medical conditions.More business oriented than treating the patient.,1,not help spend little time talk discus medical conditionsmore business torment treat patient,"['not', 'not help', 'not help spend', 'not help spend little', 'not help spend little time', 'not help spend little time talk', 'not help spend little time talk discus', 'not help spend little time talk discus medical', 'not help spend little time talk discus medical conditionsmore', 'not help spend little time talk discus medical conditionsmore business', 'not help spend little time talk discus medical conditionsmore business torment', 'not help spend little time talk discus medical conditionsmore business torment treat', 'not help spend little time talk discus medical conditionsmore business torment treat patient', 'help', 'help spend', 'help spend little', 'help spend little time', 'help spend little time talk', 'help spend little time talk discus', 'help spend little time talk discus medical', 'help spend little time talk discus medical conditionsmore', 'help spend little time talk discus medical conditionsmore business', 'help spend little time talk discus medical conditionsmore business torment', 'help spend little time talk discus medical conditionsmore business torment treat', 'help spend little time talk discus medical conditionsmore business torment treat patient', 'spend', 'spend little', 'spend little time', 'spend little time talk', 'spend little time talk discus', 'spend little time talk discus medical', 'spend little time talk discus medical conditionsmore', 'spend little time talk discus medical conditionsmore business', 'spend little time talk discus medical conditionsmore business torment', 'spend little time talk discus medical conditionsmore business torment treat', 'spend little time talk discus medical conditionsmore business torment treat patient', 'little', 'little time', 'little time talk', 'little time talk discus', 'little time talk discus medical', 'little time talk discus medical conditionsmore', 'little time talk discus medical conditionsmore business', 'little time talk discus medical conditionsmore business torment', 'little time talk discus medical conditionsmore business torment treat', 'little time talk discus medical conditionsmore business torment treat patient', 'time', 'time talk', 'time talk discus', 'time talk discus medical', 'time talk discus medical conditionsmore', 'time talk discus medical conditionsmore business', 'time talk discus medical conditionsmore business torment', 'time talk discus medical conditionsmore business torment treat', 'time talk discus medical conditionsmore business torment treat patient', 'talk', 'talk discus', 'talk discus medical', 'talk discus medical conditionsmore', 'talk discus medical conditionsmore business', 'talk discus medical conditionsmore business torment', 'talk discus medical conditionsmore business torment treat', 'talk discus medical conditionsmore business torment treat patient', 'discus', 'discus medical', 'discus medical conditionsmore', 'discus medical conditionsmore business', 'discus medical conditionsmore business torment', 'discus medical conditionsmore business torment treat', 'discus medical conditionsmore business torment treat patient', 'medical', 'medical conditionsmore', 'medical conditionsmore business', 'medical conditionsmore business torment', 'medical conditionsmore business torment treat', 'medical conditionsmore business torment treat patient', 'conditionsmore', 'conditionsmore business', 'conditionsmore business torment', 'conditionsmore business torment treat', 'conditionsmore business torment treat patient', 'business', 'business torment', 'business torment treat', 'business torment treat patient', 'torment', 'torment treat', 'torment treat patient', 'treat', 'treat patient', 'patient']",0,0,1,0.0212765957446808,0.0
118283,"She is friendly, knowledgeable, thoughtful, and made the whole process really easy.",0,friendly knowledgeable thoughtful process easy,"['friendly', 'friendly knowledgeable', 'friendly knowledgeable thoughtful', 'friendly knowledgeable thoughtful process', 'friendly knowledgeable thoughtful process easy', 'knowledgeable', 'knowledgeable thoughtful', 'knowledgeable thoughtful process', 'knowledgeable thoughtful process easy', 'thoughtful', 'thoughtful process', 'thoughtful process easy', 'process', 'process easy', 'easy']",1,0,0,0.1111111111111111,0.0
154416,but knowing i have the staff at arrowhead ortho will hopefully make the revovery just a yad bit easier.,0,know staff arrowhead north hopefully recovery bit easy,"['know', 'know staff', 'know staff arrowhead', 'know staff arrowhead north', 'know staff arrowhead north hopefully', 'know staff arrowhead north hopefully recovery', 'know staff arrowhead north hopefully recovery bit', 'know staff arrowhead north hopefully recovery bit easy', 'staff', 'staff arrowhead', 'staff arrowhead north', 'staff arrowhead north hopefully', 'staff arrowhead north hopefully recovery', 'staff arrowhead north hopefully recovery bit', 'staff arrowhead north hopefully recovery bit easy', 'arrowhead', 'arrowhead north', 'arrowhead north hopefully', 'arrowhead north hopefully recovery', 'arrowhead north hopefully recovery bit', 'arrowhead north hopefully recovery bit easy', 'north', 'north hopefully', 'north hopefully recovery', 'north hopefully recovery bit', 'north hopefully recovery bit easy', 'hopefully', 'hopefully recovery', 'hopefully recovery bit', 'hopefully recovery bit easy', 'recovery', 'recovery bit', 'recovery bit easy', 'bit', 'bit easy', 'easy']",1,0,0,0.0512820512820512,0.0
102946,and talks with you not at you.,0,talk not,"['talk', 'talk not', 'not']",0,0,1,0.3333333333333333,0.0
65721,She's easy to talk to.,0,easy talk,"['easy', 'easy talk', 'talk']",1,1,1,1.0,1.0
71910,and made me feel like i was crazy and just talked to me like i was a 5 year old.,1,feel like crazy talk like,"['feel', 'feel like', 'feel like crazy', 'feel like crazy talk', 'feel like crazy talk like', 'like', 'like crazy', 'like crazy talk', 'like crazy talk like', 'crazy', 'crazy talk', 'crazy talk like', 'talk', 'talk like', 'like']",0,0,1,0.1111111111111111,0.0
82448,and the doctor talked to me the whole way through.,0,doctor talk way,"['doctor', 'doctor talk', 'doctor talk way', 'talk', 'talk way', 'way']",0,0,1,0.2222222222222222,0.0
82248,and they want to talk you (or rather force you) into doing everything NOW NOW NOW.,1,want talk force,"['want', 'want talk', 'want talk force', 'talk', 'talk force', 'force']",0,0,1,0.2222222222222222,0.0
181609,and talking to me like I'm a 6 year old child instead of a,1,talk like child instead,"['talk', 'talk like', 'talk like child', 'talk like child instead', 'like', 'like child', 'like child instead', 'child', 'child instead', 'instead']",0,0,1,0.1538461538461538,0.0
90752,and she only talks about her life the whole time she is working you in.,1,talk life time work,"['talk', 'talk life', 'talk life time', 'talk life time work', 'life', 'life time', 'life time work', 'time', 'time work', 'work']",0,0,1,0.1538461538461538,0.0
63222,She makes you feel at ease when she's talking about different things and she does recommend different options,0,make feel ease talk different thing recommend different option,"['make', 'make feel', 'make feel ease', 'make feel ease talk', 'make feel ease talk different', 'make feel ease talk different thing', 'make feel ease talk different thing recommend', 'make feel ease talk different thing recommend different', 'make feel ease talk different thing recommend different option', 'feel', 'feel ease', 'feel ease talk', 'feel ease talk different', 'feel ease talk different thing', 'feel ease talk different thing recommend', 'feel ease talk different thing recommend different', 'feel ease talk different thing recommend different option', 'ease', 'ease talk', 'ease talk different', 'ease talk different thing', 'ease talk different thing recommend', 'ease talk different thing recommend different', 'ease talk different thing recommend different option', 'talk', 'talk different', 'talk different thing', 'talk different thing recommend', 'talk different thing recommend different', 'talk different thing recommend different option', 'different', 'different thing', 'different thing recommend', 'different thing recommend different', 'different thing recommend different option', 'thing', 'thing recommend', 'thing recommend different', 'thing recommend different option', 'recommend', 'recommend different', 'recommend different option', 'different', 'different option', 'option']",0,0,1,0.0416666666666666,0.0
142550,"and talked with me about other procedures I may be interested in, she did not rush to get to the next patient.",0,talk procedure interest not rush patient,"['talk', 'talk procedure', 'talk procedure interest', 'talk procedure interest not', 'talk procedure interest not rush', 'talk procedure interest not rush patient', 'procedure', 'procedure interest', 'procedure interest not', 'procedure interest not rush', 'procedure interest not rush patient', 'interest', 'interest not', 'interest not rush', 'interest not rush patient', 'not', 'not rush', 'not rush patient', 'rush', 'rush patient', 'patient']",0,0,1,0.0833333333333333,0.0
92812,and talked me through everything.,0,talk,['talk'],0,0,1,0.5,0.0
126967,"Thank you, Michelle for making 'growing old' a bit easier.",0,thank mitchell make grow old bit easy,"['thank', 'thank mitchell', 'thank mitchell make', 'thank mitchell make grow', 'thank mitchell make grow old', 'thank mitchell make grow old bit', 'thank mitchell make grow old bit easy', 'mitchell', 'mitchell make', 'mitchell make grow', 'mitchell make grow old', 'mitchell make grow old bit', 'mitchell make grow old bit easy', 'make', 'make grow', 'make grow old', 'make grow old bit', 'make grow old bit easy', 'grow', 'grow old', 'grow old bit', 'grow old bit easy', 'old', 'old bit', 'old bit easy', 'bit', 'bit easy', 'easy']",1,0,0,0.064516129032258,0.0
97088,They answered all my questions and talked me through the whole process about what I should expect,0,answer question talk process expect,"['answer', 'answer question', 'answer question talk', 'answer question talk process', 'answer question talk process expect', 'question', 'question talk', 'question talk process', 'question talk process expect', 'talk', 'talk process', 'talk process expect', 'process', 'process expect', 'expect']",0,0,1,0.1111111111111111,0.0
132856,if your not satisfied with Dr Mariotti's surgery outcome...its Not easy to resolve...if at all ..mine was not resolvedand expensive,1,not satisfy dr mariottis surgery outcomeits not easy resolve not resolvedand expensive,"['not', 'not satisfy', 'not satisfy dr', 'not satisfy dr mariottis', 'not satisfy dr mariottis surgery', 'not satisfy dr mariottis surgery outcomeits', 'not satisfy dr mariottis surgery outcomeits not', 'not satisfy dr mariottis surgery outcomeits not easy', 'not satisfy dr mariottis surgery outcomeits not easy resolve', 'not satisfy dr mariottis surgery outcomeits not easy resolve not', 'not satisfy dr mariottis surgery outcomeits not easy resolve not resolvedand', 'not satisfy dr mariottis surgery outcomeits not easy resolve not resolvedand expensive', 'satisfy', 'satisfy dr', 'satisfy dr mariottis', 'satisfy dr mariottis surgery', 'satisfy dr mariottis surgery outcomeits', 'satisfy dr mariottis surgery outcomeits not', 'satisfy dr mariottis surgery outcomeits not easy', 'satisfy dr mariottis surgery outcomeits not easy resolve', 'satisfy dr mariottis surgery outcomeits not easy resolve not', 'satisfy dr mariottis surgery outcomeits not easy resolve not resolvedand', 'satisfy dr mariottis surgery outcomeits not easy resolve not resolvedand expensive', 'dr', 'dr mariottis', 'dr mariottis surgery', 'dr mariottis surgery outcomeits', 'dr mariottis surgery outcomeits not', 'dr mariottis surgery outcomeits not easy', 'dr mariottis surgery outcomeits not easy resolve', 'dr mariottis surgery outcomeits not easy resolve not', 'dr mariottis surgery outcomeits not easy resolve not resolvedand', 'dr mariottis surgery outcomeits not easy resolve not resolvedand expensive', 'mariottis', 'mariottis surgery', 'mariottis surgery outcomeits', 'mariottis surgery outcomeits not', 'mariottis surgery outcomeits not easy', 'mariottis surgery outcomeits not easy resolve', 'mariottis surgery outcomeits not easy resolve not', 'mariottis surgery outcomeits not easy resolve not resolvedand', 'mariottis surgery outcomeits not easy resolve not resolvedand expensive', 'surgery', 'surgery outcomeits', 'surgery outcomeits not', 'surgery outcomeits not easy', 'surgery outcomeits not easy resolve', 'surgery outcomeits not easy resolve not', 'surgery outcomeits not easy resolve not resolvedand', 'surgery outcomeits not easy resolve not resolvedand expensive', 'outcomeits', 'outcomeits not', 'outcomeits not easy', 'outcomeits not easy resolve', 'outcomeits not easy resolve not', 'outcomeits not easy resolve not resolvedand', 'outcomeits not easy resolve not resolvedand expensive', 'not', 'not easy', 'not easy resolve', 'not easy resolve not', 'not easy resolve not resolvedand', 'not easy resolve not resolvedand expensive', 'easy', 'easy resolve', 'easy resolve not', 'easy resolve not resolvedand', 'easy resolve not resolvedand expensive', 'resolve', 'resolve not', 'resolve not resolvedand', 'resolve not resolvedand expensive', 'not', 'not resolvedand', 'not resolvedand expensive', 'resolvedand', 'resolvedand expensive', 'expensive']",1,0,0,0.0246913580246913,0.0
