commentId,comment,classification,comment_processed,word_phrase_list,bedside,bedside manner,manner,manner gentle,gentle,practical,similarity_score,regression_weight
110407,"I cannot recommend this plastic surgeon highly enough, not only for his surgical sklll but also his bedside manner.",0,not recommend plastic surgeon highly not surgical skull bedside manner,"['not', 'not recommend', 'not recommend plastic', 'not recommend plastic surgeon', 'not recommend plastic surgeon highly', 'not recommend plastic surgeon highly not', 'not recommend plastic surgeon highly not surgical', 'not recommend plastic surgeon highly not surgical skull', 'not recommend plastic surgeon highly not surgical skull bedside', 'not recommend plastic surgeon highly not surgical skull bedside manner', 'recommend', 'recommend plastic', 'recommend plastic surgeon', 'recommend plastic surgeon highly', 'recommend plastic surgeon highly not', 'recommend plastic surgeon highly not surgical', 'recommend plastic surgeon highly not surgical skull', 'recommend plastic surgeon highly not surgical skull bedside', 'recommend plastic surgeon highly not surgical skull bedside manner', 'plastic', 'plastic surgeon', 'plastic surgeon highly', 'plastic surgeon highly not', 'plastic surgeon highly not surgical', 'plastic surgeon highly not surgical skull', 'plastic surgeon highly not surgical skull bedside', 'plastic surgeon highly not surgical skull bedside manner', 'surgeon', 'surgeon highly', 'surgeon highly not', 'surgeon highly not surgical', 'surgeon highly not surgical skull', 'surgeon highly not surgical skull bedside', 'surgeon highly not surgical skull bedside manner', 'highly', 'highly not', 'highly not surgical', 'highly not surgical skull', 'highly not surgical skull bedside', 'highly not surgical skull bedside manner', 'not', 'not surgical', 'not surgical skull', 'not surgical skull bedside', 'not surgical skull bedside manner', 'surgical', 'surgical skull', 'surgical skull bedside', 'surgical skull bedside manner', 'skull', 'skull bedside', 'skull bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.0923076923076923,0.0
61670,"He has a very good bedside manner, he talks actively with you about your options, and he yells at you when you need it.",0,good bedside manner talk actively option yell need,"['good', 'good bedside', 'good bedside manner', 'good bedside manner talk', 'good bedside manner talk actively', 'good bedside manner talk actively option', 'good bedside manner talk actively option yell', 'good bedside manner talk actively option yell need', 'bedside', 'bedside manner', 'bedside manner talk', 'bedside manner talk actively', 'bedside manner talk actively option', 'bedside manner talk actively option yell', 'bedside manner talk actively option yell need', 'manner', 'manner talk', 'manner talk actively', 'manner talk actively option', 'manner talk actively option yell', 'manner talk actively option yell need', 'talk', 'talk actively', 'talk actively option', 'talk actively option yell', 'talk actively option yell need', 'actively', 'actively option', 'actively option yell', 'actively option yell need', 'option', 'option yell', 'option yell need', 'yell', 'yell need', 'need']",1,1,1,0,0,0,0.1304347826086956,0.0
104387,Good class content which prepared me for prac8cal application upon graduation.,0,good class content prepare practical application granulation,"['good', 'good class', 'good class content', 'good class content prepare', 'good class content prepare practical', 'good class content prepare practical application', 'good class content prepare practical application granulation', 'class', 'class content', 'class content prepare', 'class content prepare practical', 'class content prepare practical application', 'class content prepare practical application granulation', 'content', 'content prepare', 'content prepare practical', 'content prepare practical application', 'content prepare practical application granulation', 'prepare', 'prepare practical', 'prepare practical application', 'prepare practical application granulation', 'practical', 'practical application', 'practical application granulation', 'application', 'application granulation', 'granulation']",0,0,0,0,0,1,0.0526315789473684,0.0
128961,He has now passed on but he never rebelled against his treatment with Dr. Marchand which says much about Sidney's bedside manner.,0,pass repel treatment dr merchant say kidney bedside manner,"['pass', 'pass repel', 'pass repel treatment', 'pass repel treatment dr', 'pass repel treatment dr merchant', 'pass repel treatment dr merchant say', 'pass repel treatment dr merchant say kidney', 'pass repel treatment dr merchant say kidney bedside', 'pass repel treatment dr merchant say kidney bedside manner', 'repel', 'repel treatment', 'repel treatment dr', 'repel treatment dr merchant', 'repel treatment dr merchant say', 'repel treatment dr merchant say kidney', 'repel treatment dr merchant say kidney bedside', 'repel treatment dr merchant say kidney bedside manner', 'treatment', 'treatment dr', 'treatment dr merchant', 'treatment dr merchant say', 'treatment dr merchant say kidney', 'treatment dr merchant say kidney bedside', 'treatment dr merchant say kidney bedside manner', 'dr', 'dr merchant', 'dr merchant say', 'dr merchant say kidney', 'dr merchant say kidney bedside', 'dr merchant say kidney bedside manner', 'merchant', 'merchant say', 'merchant say kidney', 'merchant say kidney bedside', 'merchant say kidney bedside manner', 'say', 'say kidney', 'say kidney bedside', 'say kidney bedside manner', 'kidney', 'kidney bedside', 'kidney bedside manner', 'bedside', 'bedside manner', 'manner']",1,1,1,0,0,0,0.109090909090909,0.0
175451,She was very gentle and I barely felt anything.,0,gentle barely feel,"['gentle', 'gentle barely', 'gentle barely feel', 'barely', 'barely feel', 'feel']",0,0,0,0,1,0,0.125,0.0
156885,He could also work on his manners!!,1,work manner,"['work', 'work manner', 'manner']",0,0,1,0,0,0,0.1538461538461538,0.0
126725,"He has great bedside manners and I wasn't intimidated at all, I felt very relaxed.",0,great bedside manner intimidate feel relax,"['great', 'great bedside', 'great bedside manner', 'great bedside manner intimidate', 'great bedside manner intimidate feel', 'great bedside manner intimidate feel relax', 'bedside', 'bedside manner', 'bedside manner intimidate', 'bedside manner intimidate feel', 'bedside manner intimidate feel relax', 'manner', 'manner intimidate', 'manner intimidate feel', 'manner intimidate feel relax', 'intimidate', 'intimidate feel', 'intimidate feel relax', 'feel', 'feel relax', 'relax']",1,1,1,0,0,0,0.1935483870967742,0.0
147935,"DO NOT GO TO THIS CREEP!!!! ""Doctor"" Hamaway has awful bedside manner, and the worst attitude ever!",1,not creep doctor halfway awful bedside manner bad attitude,"['not', 'not creep', 'not creep doctor', 'not creep doctor halfway', 'not creep doctor halfway awful', 'not creep doctor halfway awful bedside', 'not creep doctor halfway awful bedside manner', 'not creep doctor halfway awful bedside manner bad', 'not creep doctor halfway awful bedside manner bad attitude', 'creep', 'creep doctor', 'creep doctor halfway', 'creep doctor halfway awful', 'creep doctor halfway awful bedside', 'creep doctor halfway awful bedside manner', 'creep doctor halfway awful bedside manner bad', 'creep doctor halfway awful bedside manner bad attitude', 'doctor', 'doctor halfway', 'doctor halfway awful', 'doctor halfway awful bedside', 'doctor halfway awful bedside manner', 'doctor halfway awful bedside manner bad', 'doctor halfway awful bedside manner bad attitude', 'halfway', 'halfway awful', 'halfway awful bedside', 'halfway awful bedside manner', 'halfway awful bedside manner bad', 'halfway awful bedside manner bad attitude', 'awful', 'awful bedside', 'awful bedside manner', 'awful bedside manner bad', 'awful bedside manner bad attitude', 'bedside', 'bedside manner', 'bedside manner bad', 'bedside manner bad attitude', 'manner', 'manner bad', 'manner bad attitude', 'bad', 'bad attitude', 'attitude']",1,1,1,0,0,0,0.109090909090909,0.0
130413,5 stars for Dr. Patton's beside manner and the promptness in which they scheduled me in.,0,star dr patron manner promptness schedule,"['star', 'star dr', 'star dr patron', 'star dr patron manner', 'star dr patron manner promptness', 'star dr patron manner promptness schedule', 'dr', 'dr patron', 'dr patron manner', 'dr patron manner promptness', 'dr patron manner promptness schedule', 'patron', 'patron manner', 'patron manner promptness', 'patron manner promptness schedule', 'manner', 'manner promptness', 'manner promptness schedule', 'promptness', 'promptness schedule', 'schedule']",0,0,1,0,0,0,0.064516129032258,0.0
141883,His bed side manner is phenomenal as well as the LPS nurses.,0,bed manner phenomenon lip nurse,"['bed', 'bed manner', 'bed manner phenomenon', 'bed manner phenomenon lip', 'bed manner phenomenon lip nurse', 'manner', 'manner phenomenon', 'manner phenomenon lip', 'manner phenomenon lip nurse', 'phenomenon', 'phenomenon lip', 'phenomenon lip nurse', 'lip', 'lip nurse', 'nurse']",0,0,1,0,0,0,0.08,0.0
85058,HIS BED SIDE MANNER IS TOP NOTCH AND I WOULD RECOMMEND HIM TO ALL MY FAMILY AND FRIENDS.,0,bed manner notch recommend family friend,"['bed', 'bed manner', 'bed manner notch', 'bed manner notch recommend', 'bed manner notch recommend family', 'bed manner notch recommend family friend', 'manner', 'manner notch', 'manner notch recommend', 'manner notch recommend family', 'manner notch recommend family friend', 'notch', 'notch recommend', 'notch recommend family', 'notch recommend family friend', 'recommend', 'recommend family', 'recommend family friend', 'family', 'family friend', 'friend']",0,0,1,0,0,0,0.064516129032258,0.0
101528,I have a hard time with this because Dr B is amazing in her bedside manner etc,0,hard time dr b amaze bedside manner etc,"['hard', 'hard time', 'hard time dr', 'hard time dr b', 'hard time dr b amaze', 'hard time dr b amaze bedside', 'hard time dr b amaze bedside manner', 'hard time dr b amaze bedside manner etc', 'time', 'time dr', 'time dr b', 'time dr b amaze', 'time dr b amaze bedside', 'time dr b amaze bedside manner', 'time dr b amaze bedside manner etc', 'dr', 'dr b', 'dr b amaze', 'dr b amaze bedside', 'dr b amaze bedside manner', 'dr b amaze bedside manner etc', 'b', 'b amaze', 'b amaze bedside', 'b amaze bedside manner', 'b amaze bedside manner etc', 'amaze', 'amaze bedside', 'amaze bedside manner', 'amaze bedside manner etc', 'bedside', 'bedside manner', 'bedside manner etc', 'manner', 'manner etc', 'etc']",1,1,1,0,0,0,0.1304347826086956,0.0
87418,"office visits, staff, doctor's bedside manner, surgery were beyond excellent.",0,office visit staff doctor bedside manner surgery excellent,"['office', 'office visit', 'office visit staff', 'office visit staff doctor', 'office visit staff doctor bedside', 'office visit staff doctor bedside manner', 'office visit staff doctor bedside manner surgery', 'office visit staff doctor bedside manner surgery excellent', 'visit', 'visit staff', 'visit staff doctor', 'visit staff doctor bedside', 'visit staff doctor bedside manner', 'visit staff doctor bedside manner surgery', 'visit staff doctor bedside manner surgery excellent', 'staff', 'staff doctor', 'staff doctor bedside', 'staff doctor bedside manner', 'staff doctor bedside manner surgery', 'staff doctor bedside manner surgery excellent', 'doctor', 'doctor bedside', 'doctor bedside manner', 'doctor bedside manner surgery', 'doctor bedside manner surgery excellent', 'bedside', 'bedside manner', 'bedside manner surgery', 'bedside manner surgery excellent', 'manner', 'manner surgery', 'manner surgery excellent', 'surgery', 'surgery excellent', 'excellent']",1,1,1,0,0,0,0.1304347826086956,0.0
