commentId,comment,classification,comment_processed,word_phrase_list,thing,thing fine,fine,similarity_score,regression_weight
155705,"When people are already having a hard time, the last thing they need is to be treated less valuable!",1,people have hard time thing need treat valuable,"['people', 'people have', 'people have hard', 'people have hard time', 'people have hard time thing', 'people have hard time thing need', 'people have hard time thing need treat', 'people have hard time thing need treat valuable', 'have', 'have hard', 'have hard time', 'have hard time thing', 'have hard time thing need', 'have hard time thing need treat', 'have hard time thing need treat valuable', 'hard', 'hard time', 'hard time thing', 'hard time thing need', 'hard time thing need treat', 'hard time thing need treat valuable', 'time', 'time thing', 'time thing need', 'time thing need treat', 'time thing need treat valuable', 'thing', 'thing need', 'thing need treat', 'thing need treat valuable', 'need', 'need treat', 'need treat valuable', 'treat', 'treat valuable', 'valuable']",1,0,0,0.0512820512820512,0.0
98872,"The last time I was I saw this provider and did not care for him, all other providers are fine.",1,time see provider not care provide fine,"['time', 'time see', 'time see provider', 'time see provider not', 'time see provider not care', 'time see provider not care provide', 'time see provider not care provide fine', 'see', 'see provider', 'see provider not', 'see provider not care', 'see provider not care provide', 'see provider not care provide fine', 'provider', 'provider not', 'provider not care', 'provider not care provide', 'provider not care provide fine', 'not', 'not care', 'not care provide', 'not care provide fine', 'care', 'care provide', 'care provide fine', 'provide', 'provide fine', 'fine']",0,0,1,0.064516129032258,0.0
103671,"It's when things don't turn out as they should, the experience becomes a nightmare.",1,thing turn experience nightmare,"['thing', 'thing turn', 'thing turn experience', 'thing turn experience nightmare', 'turn', 'turn experience', 'turn experience nightmare', 'experience', 'experience nightmare', 'nightmare']",1,0,0,0.1538461538461538,0.0
61365,I enjoyed his way of explaining things and he answered all my questions,0,enjoy way explain thing answer question,"['enjoy', 'enjoy way', 'enjoy way explain', 'enjoy way explain thing', 'enjoy way explain thing answer', 'enjoy way explain thing answer question', 'way', 'way explain', 'way explain thing', 'way explain thing answer', 'way explain thing answer question', 'explain', 'explain thing', 'explain thing answer', 'explain thing answer question', 'thing', 'thing answer', 'thing answer question', 'answer', 'answer question', 'question']",1,0,0,0.0833333333333333,0.0
93729,"Dr. Singh is a caring physician who spends all the time required, to explain things to patients,",0,dare doctor spend time require explain thing patient,"['dare', 'dare doctor', 'dare doctor spend', 'dare doctor spend time', 'dare doctor spend time require', 'dare doctor spend time require explain', 'dare doctor spend time require explain thing', 'dare doctor spend time require explain thing patient', 'doctor', 'doctor spend', 'doctor spend time', 'doctor spend time require', 'doctor spend time require explain', 'doctor spend time require explain thing', 'doctor spend time require explain thing patient', 'spend', 'spend time', 'spend time require', 'spend time require explain', 'spend time require explain thing', 'spend time require explain thing patient', 'time', 'time require', 'time require explain', 'time require explain thing', 'time require explain thing patient', 'require', 'require explain', 'require explain thing', 'require explain thing patient', 'explain', 'explain thing', 'explain thing patient', 'thing', 'thing patient', 'patient']",1,0,0,0.0512820512820512,0.0
165323,Next thing I know I was asleep.,0,thing know asleep,"['thing', 'thing know', 'thing know asleep', 'know', 'know asleep', 'asleep']",1,0,0,0.2222222222222222,0.0
85617,and the tech were there which was fine with me.,0,teach fine,"['teach', 'teach fine', 'fine']",0,0,1,0.3333333333333333,0.0
58056,Everything was fine.,0,fine,['fine'],0,0,1,0.5,0.0
160080,The rapid recovery way that they do things def works.,0,rapid recovery way thing def work,"['rapid', 'rapid recovery', 'rapid recovery way', 'rapid recovery way thing', 'rapid recovery way thing def', 'rapid recovery way thing def work', 'recovery', 'recovery way', 'recovery way thing', 'recovery way thing def', 'recovery way thing def work', 'way', 'way thing', 'way thing def', 'way thing def work', 'thing', 'thing def', 'thing def work', 'def', 'def work', 'work']",1,0,0,0.0833333333333333,0.0
64455,The doctor is always explaining things,0,doctor explain thing,"['doctor', 'doctor explain', 'doctor explain thing', 'explain', 'explain thing', 'thing']",1,0,0,0.2222222222222222,0.0
115939,They helped me to recall things that were not on the tip of my tongue by asking proving questions.,0,help recall thing not tip tongue ask prove question,"['help', 'help recall', 'help recall thing', 'help recall thing not', 'help recall thing not tip', 'help recall thing not tip tongue', 'help recall thing not tip tongue ask', 'help recall thing not tip tongue ask prove', 'help recall thing not tip tongue ask prove question', 'recall', 'recall thing', 'recall thing not', 'recall thing not tip', 'recall thing not tip tongue', 'recall thing not tip tongue ask', 'recall thing not tip tongue ask prove', 'recall thing not tip tongue ask prove question', 'thing', 'thing not', 'thing not tip', 'thing not tip tongue', 'thing not tip tongue ask', 'thing not tip tongue ask prove', 'thing not tip tongue ask prove question', 'not', 'not tip', 'not tip tongue', 'not tip tongue ask', 'not tip tongue ask prove', 'not tip tongue ask prove question', 'tip', 'tip tongue', 'tip tongue ask', 'tip tongue ask prove', 'tip tongue ask prove question', 'tongue', 'tongue ask', 'tongue ask prove', 'tongue ask prove question', 'ask', 'ask prove', 'ask prove question', 'prove', 'prove question', 'question']",1,0,0,0.0416666666666666,0.0
58059,"He takes time with me and everything, and I really enjoy coming to the Clinic because he explains things to me, and I really enjoy my doctor.",0,take time enjoy come clinic explain thing enjoy doctor,"['take', 'take time', 'take time enjoy', 'take time enjoy come', 'take time enjoy come clinic', 'take time enjoy come clinic explain', 'take time enjoy come clinic explain thing', 'take time enjoy come clinic explain thing enjoy', 'take time enjoy come clinic explain thing enjoy doctor', 'time', 'time enjoy', 'time enjoy come', 'time enjoy come clinic', 'time enjoy come clinic explain', 'time enjoy come clinic explain thing', 'time enjoy come clinic explain thing enjoy', 'time enjoy come clinic explain thing enjoy doctor', 'enjoy', 'enjoy come', 'enjoy come clinic', 'enjoy come clinic explain', 'enjoy come clinic explain thing', 'enjoy come clinic explain thing enjoy', 'enjoy come clinic explain thing enjoy doctor', 'come', 'come clinic', 'come clinic explain', 'come clinic explain thing', 'come clinic explain thing enjoy', 'come clinic explain thing enjoy doctor', 'clinic', 'clinic explain', 'clinic explain thing', 'clinic explain thing enjoy', 'clinic explain thing enjoy doctor', 'explain', 'explain thing', 'explain thing enjoy', 'explain thing enjoy doctor', 'thing', 'thing enjoy', 'thing enjoy doctor', 'enjoy', 'enjoy doctor', 'doctor']",1,0,0,0.0416666666666666,0.0
128153,I am now very aware of the things I shall need to do to continue mainting an active lifestyle.,0,aware thing shall need continue faint active life style,"['aware', 'aware thing', 'aware thing shall', 'aware thing shall need', 'aware thing shall need continue', 'aware thing shall need continue faint', 'aware thing shall need continue faint active', 'aware thing shall need continue faint active life', 'aware thing shall need continue faint active life style', 'thing', 'thing shall', 'thing shall need', 'thing shall need continue', 'thing shall need continue faint', 'thing shall need continue faint active', 'thing shall need continue faint active life', 'thing shall need continue faint active life style', 'shall', 'shall need', 'shall need continue', 'shall need continue faint', 'shall need continue faint active', 'shall need continue faint active life', 'shall need continue faint active life style', 'need', 'need continue', 'need continue faint', 'need continue faint active', 'need continue faint active life', 'need continue faint active life style', 'continue', 'continue faint', 'continue faint active', 'continue faint active life', 'continue faint active life style', 'faint', 'faint active', 'faint active life', 'faint active life style', 'active', 'active life', 'active life style', 'life', 'life style', 'style']",1,0,0,0.0416666666666666,0.0
72394,I did not feel a thing the whole time.,0,not feel thing time,"['not', 'not feel', 'not feel thing', 'not feel thing time', 'feel', 'feel thing', 'feel thing time', 'thing', 'thing time', 'time']",1,0,0,0.1538461538461538,0.0
92573,"and rushed, like he had more important things to do.",1,rush like important thing,"['rush', 'rush like', 'rush like important', 'rush like important thing', 'like', 'like important', 'like important thing', 'important', 'important thing', 'thing']",1,0,0,0.1538461538461538,0.0
145475,"I had other doctors telling me different things and answers, I had vein ablation surgery with Dr Hayes and he fixed my issues!!",0,doctor tell different thing answer vein relation surgery fix issue,"['doctor', 'doctor tell', 'doctor tell different', 'doctor tell different thing', 'doctor tell different thing answer', 'doctor tell different thing answer vein', 'doctor tell different thing answer vein relation', 'doctor tell different thing answer vein relation surgery', 'doctor tell different thing answer vein relation surgery fix', 'doctor tell different thing answer vein relation surgery fix issue', 'tell', 'tell different', 'tell different thing', 'tell different thing answer', 'tell different thing answer vein', 'tell different thing answer vein relation', 'tell different thing answer vein relation surgery', 'tell different thing answer vein relation surgery fix', 'tell different thing answer vein relation surgery fix issue', 'different', 'different thing', 'different thing answer', 'different thing answer vein', 'different thing answer vein relation', 'different thing answer vein relation surgery', 'different thing answer vein relation surgery fix', 'different thing answer vein relation surgery fix issue', 'thing', 'thing answer', 'thing answer vein', 'thing answer vein relation', 'thing answer vein relation surgery', 'thing answer vein relation surgery fix', 'thing answer vein relation surgery fix issue', 'answer', 'answer vein', 'answer vein relation', 'answer vein relation surgery', 'answer vein relation surgery fix', 'answer vein relation surgery fix issue', 'vein', 'vein relation', 'vein relation surgery', 'vein relation surgery fix', 'vein relation surgery fix issue', 'relation', 'relation surgery', 'relation surgery fix', 'relation surgery fix issue', 'surgery', 'surgery fix', 'surgery fix issue', 'fix', 'fix issue', 'issue']",1,0,0,0.0344827586206896,0.0
