commentId,comment,classification,comment_processed,word_phrase_list,ask,ask question,question,question question,question answer,answer,answer single,single,similarity_score,regression_weight
113624,"Dr. Bressman and his staff are very professional, answering all questions and providing detailed directions for after care.",0,staff professional answer question provide detail direction care,"['staff', 'staff professional', 'staff professional answer', 'staff professional answer question', 'staff professional answer question provide', 'staff professional answer question provide detail', 'staff professional answer question provide detail direction', 'staff professional answer question provide detail direction care', 'professional', 'professional answer', 'professional answer question', 'professional answer question provide', 'professional answer question provide detail', 'professional answer question provide detail direction', 'professional answer question provide detail direction care', 'answer', 'answer question', 'answer question provide', 'answer question provide detail', 'answer question provide detail direction', 'answer question provide detail direction care', 'question', 'question provide', 'question provide detail', 'question provide detail direction', 'question provide detail direction care', 'provide', 'provide detail', 'provide detail direction', 'provide detail direction care', 'detail', 'detail direction', 'detail direction care', 'direction', 'direction care', 'care']",0,0,1,0,0,1,0,0,0.0784313725490196,0.0
141377,When I tried to ask what he had encountered that made him say that he brushed me off and left the room.,1,try ask encounter brush leave room,"['try', 'try ask', 'try ask encounter', 'try ask encounter brush', 'try ask encounter brush leave', 'try ask encounter brush leave room', 'ask', 'ask encounter', 'ask encounter brush', 'ask encounter brush leave', 'ask encounter brush leave room', 'encounter', 'encounter brush', 'encounter brush leave', 'encounter brush leave room', 'brush', 'brush leave', 'brush leave room', 'leave', 'leave room', 'room']",1,0,0,0,0,0,0,0,0.0555555555555555,0.0
156839,"Lastly, when asked why my vision was worse than before the procedure, the doctor said it may be do to cataracts.",1,last ask vision bad procedure doctor say attract,"['last', 'last ask', 'last ask vision', 'last ask vision bad', 'last ask vision bad procedure', 'last ask vision bad procedure doctor', 'last ask vision bad procedure doctor say', 'last ask vision bad procedure doctor say attract', 'ask', 'ask vision', 'ask vision bad', 'ask vision bad procedure', 'ask vision bad procedure doctor', 'ask vision bad procedure doctor say', 'ask vision bad procedure doctor say attract', 'vision', 'vision bad', 'vision bad procedure', 'vision bad procedure doctor', 'vision bad procedure doctor say', 'vision bad procedure doctor say attract', 'bad', 'bad procedure', 'bad procedure doctor', 'bad procedure doctor say', 'bad procedure doctor say attract', 'procedure', 'procedure doctor', 'procedure doctor say', 'procedure doctor say attract', 'doctor', 'doctor say', 'doctor say attract', 'say', 'say attract', 'attract']",1,0,0,0,0,0,0,0,0.0392156862745098,0.0
69084,Staff has always been very helpful and willing to answer any questions that I have had.,0,staff helpful willing answer question,"['staff', 'staff helpful', 'staff helpful willing', 'staff helpful willing answer', 'staff helpful willing answer question', 'helpful', 'helpful willing', 'helpful willing answer', 'helpful willing answer question', 'willing', 'willing answer', 'willing answer question', 'answer', 'answer question', 'question']",0,0,1,0,0,1,0,0,0.1333333333333333,0.0
133596,The nurse and doctor always listens and asks attentively.,0,nurse doctor listen ask attentively,"['nurse', 'nurse doctor', 'nurse doctor listen', 'nurse doctor listen ask', 'nurse doctor listen ask attentively', 'doctor', 'doctor listen', 'doctor listen ask', 'doctor listen ask attentively', 'listen', 'listen ask', 'listen ask attentively', 'ask', 'ask attentively', 'attentively']",1,0,0,0,0,0,0,0,0.0666666666666666,0.0
109275,took the time to review everything with me and asked if I had any questions.,0,take time review ask question,"['take', 'take time', 'take time review', 'take time review ask', 'take time review ask question', 'time', 'time review', 'time review ask', 'time review ask question', 'review', 'review ask', 'review ask question', 'ask', 'ask question', 'question']",1,1,1,0,0,0,0,0,0.2,0.0
171534,"As a result, I trusted her with my face and ask her to do my procedure right away.",0,result trust face ask procedure right away,"['result', 'result trust', 'result trust face', 'result trust face ask', 'result trust face ask procedure', 'result trust face ask procedure right', 'result trust face ask procedure right away', 'trust', 'trust face', 'trust face ask', 'trust face ask procedure', 'trust face ask procedure right', 'trust face ask procedure right away', 'face', 'face ask', 'face ask procedure', 'face ask procedure right', 'face ask procedure right away', 'ask', 'ask procedure', 'ask procedure right', 'ask procedure right away', 'procedure', 'procedure right', 'procedure right away', 'right', 'right away', 'away']",1,0,0,0,0,0,0,0,0.0465116279069767,0.0
138263,"However, I wonder if there is some kind of mistake that hasn't been adequately answered by the billing department.",1,wonder kind mistake adequately answer fill department,"['wonder', 'wonder kind', 'wonder kind mistake', 'wonder kind mistake adequately', 'wonder kind mistake adequately answer', 'wonder kind mistake adequately answer fill', 'wonder kind mistake adequately answer fill department', 'kind', 'kind mistake', 'kind mistake adequately', 'kind mistake adequately answer', 'kind mistake adequately answer fill', 'kind mistake adequately answer fill department', 'mistake', 'mistake adequately', 'mistake adequately answer', 'mistake adequately answer fill', 'mistake adequately answer fill department', 'adequately', 'adequately answer', 'adequately answer fill', 'adequately answer fill department', 'answer', 'answer fill', 'answer fill department', 'fill', 'fill department', 'department']",0,0,0,0,0,1,0,0,0.0465116279069767,0.0
164774,She was so helpful from setting up my virtual consultation to answering my million and one emails and questions!,0,helpful set virtual consultation answer million e-mail question,"['helpful', 'helpful set', 'helpful set virtual', 'helpful set virtual consultation', 'helpful set virtual consultation answer', 'helpful set virtual consultation answer million', 'helpful set virtual consultation answer million e-mail', 'helpful set virtual consultation answer million e-mail question', 'set', 'set virtual', 'set virtual consultation', 'set virtual consultation answer', 'set virtual consultation answer million', 'set virtual consultation answer million e-mail', 'set virtual consultation answer million e-mail question', 'virtual', 'virtual consultation', 'virtual consultation answer', 'virtual consultation answer million', 'virtual consultation answer million e-mail', 'virtual consultation answer million e-mail question', 'consultation', 'consultation answer', 'consultation answer million', 'consultation answer million e-mail', 'consultation answer million e-mail question', 'answer', 'answer million', 'answer million e-mail', 'answer million e-mail question', 'million', 'million e-mail', 'million e-mail question', 'e-mail', 'e-mail question', 'question']",0,0,1,0,0,1,0,0,0.0784313725490196,0.0
178764,"And then he ask me what I am looking for, he let me show him my inspiration pictures,",0,ask look let inspiration picture,"['ask', 'ask look', 'ask look let', 'ask look let inspiration', 'ask look let inspiration picture', 'look', 'look let', 'look let inspiration', 'look let inspiration picture', 'let', 'let inspiration', 'let inspiration picture', 'inspiration', 'inspiration picture', 'picture']",1,0,0,0,0,0,0,0,0.0666666666666666,0.0
