commentId,comment,classification,comment_processed,word_phrase_list,thank,include,include susan,susan,susan walk,walk,similarity_score,regression_weight
105409,I was walking normal in 2 weeks after surgery.,0,walk normal surgery,"['walk', 'walk normal', 'walk normal surgery', 'normal', 'normal surgery', 'surgery']",0,0,0,0,0,1,0.125,0.0
67004,"Service and workers where the best, with answering question and with helping my son   so thank you and your ER staff",0,service worker good answer question help son thank erbium staff,"['service', 'service worker', 'service worker good', 'service worker good answer', 'service worker good answer question', 'service worker good answer question help', 'service worker good answer question help son', 'service worker good answer question help son thank', 'service worker good answer question help son thank erbium', 'service worker good answer question help son thank erbium staff', 'worker', 'worker good', 'worker good answer', 'worker good answer question', 'worker good answer question help', 'worker good answer question help son', 'worker good answer question help son thank', 'worker good answer question help son thank erbium', 'worker good answer question help son thank erbium staff', 'good', 'good answer', 'good answer question', 'good answer question help', 'good answer question help son', 'good answer question help son thank', 'good answer question help son thank erbium', 'good answer question help son thank erbium staff', 'answer', 'answer question', 'answer question help', 'answer question help son', 'answer question help son thank', 'answer question help son thank erbium', 'answer question help son thank erbium staff', 'question', 'question help', 'question help son', 'question help son thank', 'question help son thank erbium', 'question help son thank erbium staff', 'help', 'help son', 'help son thank', 'help son thank erbium', 'help son thank erbium staff', 'son', 'son thank', 'son thank erbium', 'son thank erbium staff', 'thank', 'thank erbium', 'thank erbium staff', 'erbium', 'erbium staff', 'staff']",1,0,0,0,0,0,0.0307692307692307,0.0
92047,I would like to thank everyone!,0,like thank,"['like', 'like thank', 'thank']",1,0,0,0,0,0,0.1538461538461538,0.0
179873,"April 2021, I walked out of his office with the corrective surgery that I felt was a result of complete malpractice.",1,walk office corrective surgery feel result complete malpractice,"['walk', 'walk office', 'walk office corrective', 'walk office corrective surgery', 'walk office corrective surgery feel', 'walk office corrective surgery feel result', 'walk office corrective surgery feel result complete', 'walk office corrective surgery feel result complete malpractice', 'office', 'office corrective', 'office corrective surgery', 'office corrective surgery feel', 'office corrective surgery feel result', 'office corrective surgery feel result complete', 'office corrective surgery feel result complete malpractice', 'corrective', 'corrective surgery', 'corrective surgery feel', 'corrective surgery feel result', 'corrective surgery feel result complete', 'corrective surgery feel result complete malpractice', 'surgery', 'surgery feel', 'surgery feel result', 'surgery feel result complete', 'surgery feel result complete malpractice', 'feel', 'feel result', 'feel result complete', 'feel result complete malpractice', 'result', 'result complete', 'result complete malpractice', 'complete', 'complete malpractice', 'malpractice']",0,0,0,0,0,1,0.0434782608695652,0.0
108445,Thank you Dr. McCormick !,0,thank,['thank'],1,0,0,0,0,0,0.1818181818181818,0.0
95332,and I now walking on my own.,0,walk,['walk'],0,0,0,0,0,1,0.1818181818181818,0.0
96937,and welcome from the minute i walked in the door to the moment i left.,0,welcome walk door moment leave,"['welcome', 'welcome walk', 'welcome walk door', 'welcome walk door moment', 'welcome walk door moment leave', 'walk', 'walk door', 'walk door moment', 'walk door moment leave', 'door', 'door moment', 'door moment leave', 'moment', 'moment leave', 'leave']",0,0,0,0,0,1,0.08,0.0
171557,"Each time they said, you just need more, walking in the room during my treatment to collect the payment.",1,time say need walk room treatment collect payment,"['time', 'time say', 'time say need', 'time say need walk', 'time say need walk room', 'time say need walk room treatment', 'time say need walk room treatment collect', 'time say need walk room treatment collect payment', 'say', 'say need', 'say need walk', 'say need walk room', 'say need walk room treatment', 'say need walk room treatment collect', 'say need walk room treatment collect payment', 'need', 'need walk', 'need walk room', 'need walk room treatment', 'need walk room treatment collect', 'need walk room treatment collect payment', 'walk', 'walk room', 'walk room treatment', 'walk room treatment collect', 'walk room treatment collect payment', 'room', 'room treatment', 'room treatment collect', 'room treatment collect payment', 'treatment', 'treatment collect', 'treatment collect payment', 'collect', 'collect payment', 'payment']",0,0,0,0,0,1,0.0434782608695652,0.0
86318,"You should see the recovery area, patients walking all around to get the gas out from the surgery.",1,recovery area patient walk gas surgery,"['recovery', 'recovery area', 'recovery area patient', 'recovery area patient walk', 'recovery area patient walk gas', 'recovery area patient walk gas surgery', 'area', 'area patient', 'area patient walk', 'area patient walk gas', 'area patient walk gas surgery', 'patient', 'patient walk', 'patient walk gas', 'patient walk gas surgery', 'walk', 'walk gas', 'walk gas surgery', 'gas', 'gas surgery', 'surgery']",0,0,0,0,0,1,0.064516129032258,0.0
169657,"My leg is now numb, weak, and my ability to walk is severely compromised.",1,leg numb weak ability walk severely compromise,"['leg', 'leg numb', 'leg numb weak', 'leg numb weak ability', 'leg numb weak ability walk', 'leg numb weak ability walk severely', 'leg numb weak ability walk severely compromise', 'numb', 'numb weak', 'numb weak ability', 'numb weak ability walk', 'numb weak ability walk severely', 'numb weak ability walk severely compromise', 'weak', 'weak ability', 'weak ability walk', 'weak ability walk severely', 'weak ability walk severely compromise', 'ability', 'ability walk', 'ability walk severely', 'ability walk severely compromise', 'walk', 'walk severely', 'walk severely compromise', 'severely', 'severely compromise', 'compromise']",0,0,0,0,0,1,0.0526315789473684,0.0
119794,"From the minute I walked in the door, he and his staff were so gracious and accommodating. ?Have to give a shout out to Angie",0,walk door staff gracious accommodation shout angle,"['walk', 'walk door', 'walk door staff', 'walk door staff gracious', 'walk door staff gracious accommodation', 'walk door staff gracious accommodation shout', 'walk door staff gracious accommodation shout angle', 'door', 'door staff', 'door staff gracious', 'door staff gracious accommodation', 'door staff gracious accommodation shout', 'door staff gracious accommodation shout angle', 'staff', 'staff gracious', 'staff gracious accommodation', 'staff gracious accommodation shout', 'staff gracious accommodation shout angle', 'gracious', 'gracious accommodation', 'gracious accommodation shout', 'gracious accommodation shout angle', 'accommodation', 'accommodation shout', 'accommodation shout angle', 'shout', 'shout angle', 'angle']",0,0,0,0,0,1,0.0526315789473684,0.0
102278,Thank you to the entire staff and of course Dr Maloney for freshing my face up so well.,0,thank entire staff course dress face,"['thank', 'thank entire', 'thank entire staff', 'thank entire staff course', 'thank entire staff course dress', 'thank entire staff course dress face', 'entire', 'entire staff', 'entire staff course', 'entire staff course dress', 'entire staff course dress face', 'staff', 'staff course', 'staff course dress', 'staff course dress face', 'course', 'course dress', 'course dress face', 'dress', 'dress face', 'face']",1,0,0,0,0,0,0.064516129032258,0.0
91328,He was so gentle n careful not to cause pain n i reccommend Dr. Rotem and his staff 100%. Thank you,0,gentle n careful not cause pain n recommend dr room staff thank,"['gentle', 'gentle n', 'gentle n careful', 'gentle n careful not', 'gentle n careful not cause', 'gentle n careful not cause pain', 'gentle n careful not cause pain n', 'gentle n careful not cause pain n recommend', 'gentle n careful not cause pain n recommend dr', 'gentle n careful not cause pain n recommend dr room', 'gentle n careful not cause pain n recommend dr room staff', 'gentle n careful not cause pain n recommend dr room staff thank', 'n', 'n careful', 'n careful not', 'n careful not cause', 'n careful not cause pain', 'n careful not cause pain n', 'n careful not cause pain n recommend', 'n careful not cause pain n recommend dr', 'n careful not cause pain n recommend dr room', 'n careful not cause pain n recommend dr room staff', 'n careful not cause pain n recommend dr room staff thank', 'careful', 'careful not', 'careful not cause', 'careful not cause pain', 'careful not cause pain n', 'careful not cause pain n recommend', 'careful not cause pain n recommend dr', 'careful not cause pain n recommend dr room', 'careful not cause pain n recommend dr room staff', 'careful not cause pain n recommend dr room staff thank', 'not', 'not cause', 'not cause pain', 'not cause pain n', 'not cause pain n recommend', 'not cause pain n recommend dr', 'not cause pain n recommend dr room', 'not cause pain n recommend dr room staff', 'not cause pain n recommend dr room staff thank', 'cause', 'cause pain', 'cause pain n', 'cause pain n recommend', 'cause pain n recommend dr', 'cause pain n recommend dr room', 'cause pain n recommend dr room staff', 'cause pain n recommend dr room staff thank', 'pain', 'pain n', 'pain n recommend', 'pain n recommend dr', 'pain n recommend dr room', 'pain n recommend dr room staff', 'pain n recommend dr room staff thank', 'n', 'n recommend', 'n recommend dr', 'n recommend dr room', 'n recommend dr room staff', 'n recommend dr room staff thank', 'recommend', 'recommend dr', 'recommend dr room', 'recommend dr room staff', 'recommend dr room staff thank', 'dr', 'dr room', 'dr room staff', 'dr room staff thank', 'room', 'room staff', 'room staff thank', 'staff', 'staff thank', 'thank']",1,0,0,0,0,0,0.0227272727272727,0.0
113509,I thank God for guiding me to you.,0,thank god guide,"['thank', 'thank god', 'thank god guide', 'god', 'god guide', 'guide']",1,0,0,0,0,0,0.125,0.0
78628,I was a little nervous prior to the surgery but he walked me through the entire process.,0,little nervous prior surgery walk entire process,"['little', 'little nervous', 'little nervous prior', 'little nervous prior surgery', 'little nervous prior surgery walk', 'little nervous prior surgery walk entire', 'little nervous prior surgery walk entire process', 'nervous', 'nervous prior', 'nervous prior surgery', 'nervous prior surgery walk', 'nervous prior surgery walk entire', 'nervous prior surgery walk entire process', 'prior', 'prior surgery', 'prior surgery walk', 'prior surgery walk entire', 'prior surgery walk entire process', 'surgery', 'surgery walk', 'surgery walk entire', 'surgery walk entire process', 'walk', 'walk entire', 'walk entire process', 'entire', 'entire process', 'process']",0,0,0,0,0,1,0.0526315789473684,0.0
