commentId,comment,classification,comment_processed,word_phrase_list,regret,regret trust,regret trust procedure,trust,trust procedure,procedure,similarity_score
155932,"On the hindsight I believe I would have benefited from less invasive procedures, wish Dr. Korman suggested them",1,insight believe benefit invasion procedure wish suggest,"['insight', 'insight believe', 'insight believe benefit', 'insight believe benefit invasion', 'insight believe benefit invasion procedure', 'insight believe benefit invasion procedure wish', 'insight believe benefit invasion procedure wish suggest', 'believe', 'believe benefit', 'believe benefit invasion', 'believe benefit invasion procedure', 'believe benefit invasion procedure wish', 'believe benefit invasion procedure wish suggest', 'benefit', 'benefit invasion', 'benefit invasion procedure', 'benefit invasion procedure wish', 'benefit invasion procedure wish suggest', 'invasion', 'invasion procedure', 'invasion procedure wish', 'invasion procedure wish suggest', 'procedure', 'procedure wish', 'procedure wish suggest', 'wish', 'wish suggest', 'suggest']",0,0,0,0,0,1,0.2857142857142857
186591,Disappointed in eye procedure and Singletons attitudes.,1,disappoint eye procedure simpleton attitude,"['disappoint', 'disappoint eye', 'disappoint eye procedure', 'disappoint eye procedure simpleton', 'disappoint eye procedure simpleton attitude', 'eye', 'eye procedure', 'eye procedure simpleton', 'eye procedure simpleton attitude', 'procedure', 'procedure simpleton', 'procedure simpleton attitude', 'simpleton', 'simpleton attitude', 'attitude']",0,0,0,0,0,1,0.2857142857142857
179156,"Just come here, you won't regret it.",0,come wo regret,"['come', 'come wo', 'come wo regret', 'wo', 'wo regret', 'regret']",1,0,0,0,0,0,0.2857142857142857
166981,"MJ and the entire team were extremely Attentive and friendly, They were patient and asked all my many questions regarding my procedures.",0,entire team extremely attentive friendly patient ask question procedure,"['entire', 'entire team', 'entire team extremely', 'entire team extremely attentive', 'entire team extremely attentive friendly', 'entire team extremely attentive friendly patient', 'entire team extremely attentive friendly patient ask', 'entire team extremely attentive friendly patient ask question', 'entire team extremely attentive friendly patient ask question procedure', 'team', 'team extremely', 'team extremely attentive', 'team extremely attentive friendly', 'team extremely attentive friendly patient', 'team extremely attentive friendly patient ask', 'team extremely attentive friendly patient ask question', 'team extremely attentive friendly patient ask question procedure', 'extremely', 'extremely attentive', 'extremely attentive friendly', 'extremely attentive friendly patient', 'extremely attentive friendly patient ask', 'extremely attentive friendly patient ask question', 'extremely attentive friendly patient ask question procedure', 'attentive', 'attentive friendly', 'attentive friendly patient', 'attentive friendly patient ask', 'attentive friendly patient ask question', 'attentive friendly patient ask question procedure', 'friendly', 'friendly patient', 'friendly patient ask', 'friendly patient ask question', 'friendly patient ask question procedure', 'patient', 'patient ask', 'patient ask question', 'patient ask question procedure', 'ask', 'ask question', 'ask question procedure', 'question', 'question procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
80135,I was worried about the healing more than I was the procedure.,1,worry heal procedure,"['worry', 'worry heal', 'worry heal procedure', 'heal', 'heal procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
105156,He will never suggest a procedure if it's not needed.,0,suggest procedure need,"['suggest', 'suggest procedure', 'suggest procedure need', 'procedure', 'procedure need', 'need']",0,0,0,0,0,1,0.2857142857142857
72241,I was later informed by my mother that three of the nurses had quit due to his negligence during the procedure.,1,late inform mother nurse quit negligence procedure,"['late', 'late inform', 'late inform mother', 'late inform mother nurse', 'late inform mother nurse quit', 'late inform mother nurse quit negligence', 'late inform mother nurse quit negligence procedure', 'inform', 'inform mother', 'inform mother nurse', 'inform mother nurse quit', 'inform mother nurse quit negligence', 'inform mother nurse quit negligence procedure', 'mother', 'mother nurse', 'mother nurse quit', 'mother nurse quit negligence', 'mother nurse quit negligence procedure', 'nurse', 'nurse quit', 'nurse quit negligence', 'nurse quit negligence procedure', 'quit', 'quit negligence', 'quit negligence procedure', 'negligence', 'negligence procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
133870,His input towards my procedure(s) are always insightful!,0,input procedure insightful,"['input', 'input procedure', 'input procedure insightful', 'procedure', 'procedure insightful', 'insightful']",0,0,0,0,0,1,0.2857142857142857
190561,If I could go back in time I would either have never went through with this procedure and spent $12k or chosen another surgeon.,1,time go procedure spend k choose surgeon,"['time', 'time go', 'time go procedure', 'time go procedure spend', 'time go procedure spend k', 'time go procedure spend k choose', 'time go procedure spend k choose surgeon', 'go', 'go procedure', 'go procedure spend', 'go procedure spend k', 'go procedure spend k choose', 'go procedure spend k choose surgeon', 'procedure', 'procedure spend', 'procedure spend k', 'procedure spend k choose', 'procedure spend k choose surgeon', 'spend', 'spend k', 'spend k choose', 'spend k choose surgeon', 'k', 'k choose', 'k choose surgeon', 'choose', 'choose surgeon', 'surgeon']",0,0,0,0,0,1,0.2857142857142857
117234,His bedside manner is one of the reasons I decided to return to Dr. Ayala for my procedure,0,bedside manner reason decide return dr yale procedure,"['bedside', 'bedside manner', 'bedside manner reason', 'bedside manner reason decide', 'bedside manner reason decide return', 'bedside manner reason decide return dr', 'bedside manner reason decide return dr yale', 'bedside manner reason decide return dr yale procedure', 'manner', 'manner reason', 'manner reason decide', 'manner reason decide return', 'manner reason decide return dr', 'manner reason decide return dr yale', 'manner reason decide return dr yale procedure', 'reason', 'reason decide', 'reason decide return', 'reason decide return dr', 'reason decide return dr yale', 'reason decide return dr yale procedure', 'decide', 'decide return', 'decide return dr', 'decide return dr yale', 'decide return dr yale procedure', 'return', 'return dr', 'return dr yale', 'return dr yale procedure', 'dr', 'dr yale', 'dr yale procedure', 'yale', 'yale procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
123533,"I don't care if my insurance pays for the entire procedure, it's not happening.",1,care insurance pay entire procedure happen,"['care', 'care insurance', 'care insurance pay', 'care insurance pay entire', 'care insurance pay entire procedure', 'care insurance pay entire procedure happen', 'insurance', 'insurance pay', 'insurance pay entire', 'insurance pay entire procedure', 'insurance pay entire procedure happen', 'pay', 'pay entire', 'pay entire procedure', 'pay entire procedure happen', 'entire', 'entire procedure', 'entire procedure happen', 'procedure', 'procedure happen', 'happen']",0,0,0,0,0,1,0.2857142857142857
158232,I think they are false advertising thier company by not putting the real people doing the procedure.,1,think false advertising company put real people procedure,"['think', 'think false', 'think false advertising', 'think false advertising company', 'think false advertising company put', 'think false advertising company put real', 'think false advertising company put real people', 'think false advertising company put real people procedure', 'false', 'false advertising', 'false advertising company', 'false advertising company put', 'false advertising company put real', 'false advertising company put real people', 'false advertising company put real people procedure', 'advertising', 'advertising company', 'advertising company put', 'advertising company put real', 'advertising company put real people', 'advertising company put real people procedure', 'company', 'company put', 'company put real', 'company put real people', 'company put real people procedure', 'put', 'put real', 'put real people', 'put real people procedure', 'real', 'real people', 'real people procedure', 'people', 'people procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
117978,The office staff is welcoming as well and I would highly recommend Dr Wise's office and this procedure.,0,office staff welcome highly recommend dr wish office procedure,"['office', 'office staff', 'office staff welcome', 'office staff welcome highly', 'office staff welcome highly recommend', 'office staff welcome highly recommend dr', 'office staff welcome highly recommend dr wish', 'office staff welcome highly recommend dr wish office', 'office staff welcome highly recommend dr wish office procedure', 'staff', 'staff welcome', 'staff welcome highly', 'staff welcome highly recommend', 'staff welcome highly recommend dr', 'staff welcome highly recommend dr wish', 'staff welcome highly recommend dr wish office', 'staff welcome highly recommend dr wish office procedure', 'welcome', 'welcome highly', 'welcome highly recommend', 'welcome highly recommend dr', 'welcome highly recommend dr wish', 'welcome highly recommend dr wish office', 'welcome highly recommend dr wish office procedure', 'highly', 'highly recommend', 'highly recommend dr', 'highly recommend dr wish', 'highly recommend dr wish office', 'highly recommend dr wish office procedure', 'recommend', 'recommend dr', 'recommend dr wish', 'recommend dr wish office', 'recommend dr wish office procedure', 'dr', 'dr wish', 'dr wish office', 'dr wish office procedure', 'wish', 'wish office', 'wish office procedure', 'office', 'office procedure', 'procedure']",0,0,0,0,0,1,0.2857142857142857
