commentId,comment,classification,comment_processed,word_phrase_list,deal,deal staff,staff,similarity_score
125554,A very caring staff makes a big difference I feel like I'm going to see friends,0,dare staff make big difference feel like m go friend,"['dare', 'dare staff', 'dare staff make', 'dare staff make big', 'dare staff make big difference', 'dare staff make big difference feel', 'dare staff make big difference feel like', 'dare staff make big difference feel like m', 'dare staff make big difference feel like m go', 'dare staff make big difference feel like m go friend', 'staff', 'staff make', 'staff make big', 'staff make big difference', 'staff make big difference feel', 'staff make big difference feel like', 'staff make big difference feel like m', 'staff make big difference feel like m go', 'staff make big difference feel like m go friend', 'make', 'make big', 'make big difference', 'make big difference feel', 'make big difference feel like', 'make big difference feel like m', 'make big difference feel like m go', 'make big difference feel like m go friend', 'big', 'big difference', 'big difference feel', 'big difference feel like', 'big difference feel like m', 'big difference feel like m go', 'big difference feel like m go friend', 'difference', 'difference feel', 'difference feel like', 'difference feel like m', 'difference feel like m go', 'difference feel like m go friend', 'feel', 'feel like', 'feel like m', 'feel like m go', 'feel like m go friend', 'like', 'like m', 'like m go', 'like m go friend', 'm', 'm go', 'm go friend', 'go', 'go friend', 'friend']",0,0,1,0.5
100677,and the front staff I am very pleased with the professionalism and courtesy of everyone.,0,staff please professionalism courtesy,"['staff', 'staff please', 'staff please professionalism', 'staff please professionalism courtesy', 'please', 'please professionalism', 'please professionalism courtesy', 'professionalism', 'professionalism courtesy', 'courtesy']",0,0,1,0.5
101234,the staff treat you like animals they are uneducated rednecks with a bad attitude if they are married i feel sorry,1,staff treat like animal educate redness bad attitude married feel sorry,"['staff', 'staff treat', 'staff treat like', 'staff treat like animal', 'staff treat like animal educate', 'staff treat like animal educate redness', 'staff treat like animal educate redness bad', 'staff treat like animal educate redness bad attitude', 'staff treat like animal educate redness bad attitude married', 'staff treat like animal educate redness bad attitude married feel', 'staff treat like animal educate redness bad attitude married feel sorry', 'treat', 'treat like', 'treat like animal', 'treat like animal educate', 'treat like animal educate redness', 'treat like animal educate redness bad', 'treat like animal educate redness bad attitude', 'treat like animal educate redness bad attitude married', 'treat like animal educate redness bad attitude married feel', 'treat like animal educate redness bad attitude married feel sorry', 'like', 'like animal', 'like animal educate', 'like animal educate redness', 'like animal educate redness bad', 'like animal educate redness bad attitude', 'like animal educate redness bad attitude married', 'like animal educate redness bad attitude married feel', 'like animal educate redness bad attitude married feel sorry', 'animal', 'animal educate', 'animal educate redness', 'animal educate redness bad', 'animal educate redness bad attitude', 'animal educate redness bad attitude married', 'animal educate redness bad attitude married feel', 'animal educate redness bad attitude married feel sorry', 'educate', 'educate redness', 'educate redness bad', 'educate redness bad attitude', 'educate redness bad attitude married', 'educate redness bad attitude married feel', 'educate redness bad attitude married feel sorry', 'redness', 'redness bad', 'redness bad attitude', 'redness bad attitude married', 'redness bad attitude married feel', 'redness bad attitude married feel sorry', 'bad', 'bad attitude', 'bad attitude married', 'bad attitude married feel', 'bad attitude married feel sorry', 'attitude', 'attitude married', 'attitude married feel', 'attitude married feel sorry', 'married', 'married feel', 'married feel sorry', 'feel', 'feel sorry', 'sorry']",0,0,1,0.5
151182,The front desk staff has always been attentive to my needs,0,desk staff attentive need,"['desk', 'desk staff', 'desk staff attentive', 'desk staff attentive need', 'staff', 'staff attentive', 'staff attentive need', 'attentive', 'attentive need', 'need']",0,0,1,0.5
57870,It is a good staff.,0,good staff,"['good', 'good staff', 'staff']",0,0,1,0.5
181440,I'm done dealing with doctors like him.,1,m deal doctor like,"['m', 'm deal', 'm deal doctor', 'm deal doctor like', 'deal', 'deal doctor', 'deal doctor like', 'doctor', 'doctor like', 'like']",1,0,0,0.5
120814,He is definitely a specialist who cares and has a staff that is professional and supportive of the patient.,0,decidedly specialist care staff professional suppurative patient,"['decidedly', 'decidedly specialist', 'decidedly specialist care', 'decidedly specialist care staff', 'decidedly specialist care staff professional', 'decidedly specialist care staff professional suppurative', 'decidedly specialist care staff professional suppurative patient', 'specialist', 'specialist care', 'specialist care staff', 'specialist care staff professional', 'specialist care staff professional suppurative', 'specialist care staff professional suppurative patient', 'care', 'care staff', 'care staff professional', 'care staff professional suppurative', 'care staff professional suppurative patient', 'staff', 'staff professional', 'staff professional suppurative', 'staff professional suppurative patient', 'professional', 'professional suppurative', 'professional suppurative patient', 'suppurative', 'suppurative patient', 'patient']",0,0,1,0.5
170006,"Dr. Wise and his whole staff made me feel comfortable during all phases of planning,operation,and post-op.",0,dr wise staff feel comfortable phase planningoperationand rostov,"['dr', 'dr wise', 'dr wise staff', 'dr wise staff feel', 'dr wise staff feel comfortable', 'dr wise staff feel comfortable phase', 'dr wise staff feel comfortable phase planningoperationand', 'dr wise staff feel comfortable phase planningoperationand rostov', 'wise', 'wise staff', 'wise staff feel', 'wise staff feel comfortable', 'wise staff feel comfortable phase', 'wise staff feel comfortable phase planningoperationand', 'wise staff feel comfortable phase planningoperationand rostov', 'staff', 'staff feel', 'staff feel comfortable', 'staff feel comfortable phase', 'staff feel comfortable phase planningoperationand', 'staff feel comfortable phase planningoperationand rostov', 'feel', 'feel comfortable', 'feel comfortable phase', 'feel comfortable phase planningoperationand', 'feel comfortable phase planningoperationand rostov', 'comfortable', 'comfortable phase', 'comfortable phase planningoperationand', 'comfortable phase planningoperationand rostov', 'phase', 'phase planningoperationand', 'phase planningoperationand rostov', 'planningoperationand', 'planningoperationand rostov', 'rostov']",0,0,1,0.5
115298,Dr. Monticciolo and staff will take care of you like they took care of my family and I.,0,staff care like take care family,"['staff', 'staff care', 'staff care like', 'staff care like take', 'staff care like take care', 'staff care like take care family', 'care', 'care like', 'care like take', 'care like take care', 'care like take care family', 'like', 'like take', 'like take care', 'like take care family', 'take', 'take care', 'take care family', 'care', 'care family', 'family']",0,0,1,0.5
123965,even when I wasn't in the best mood (from post op healing) the staff showed me nothing but professionalism and compassion.,0,good mood post op heal staff show professionalism compassion,"['good', 'good mood', 'good mood post', 'good mood post op', 'good mood post op heal', 'good mood post op heal staff', 'good mood post op heal staff show', 'good mood post op heal staff show professionalism', 'good mood post op heal staff show professionalism compassion', 'mood', 'mood post', 'mood post op', 'mood post op heal', 'mood post op heal staff', 'mood post op heal staff show', 'mood post op heal staff show professionalism', 'mood post op heal staff show professionalism compassion', 'post', 'post op', 'post op heal', 'post op heal staff', 'post op heal staff show', 'post op heal staff show professionalism', 'post op heal staff show professionalism compassion', 'op', 'op heal', 'op heal staff', 'op heal staff show', 'op heal staff show professionalism', 'op heal staff show professionalism compassion', 'heal', 'heal staff', 'heal staff show', 'heal staff show professionalism', 'heal staff show professionalism compassion', 'staff', 'staff show', 'staff show professionalism', 'staff show professionalism compassion', 'show', 'show professionalism', 'show professionalism compassion', 'professionalism', 'professionalism compassion', 'compassion']",0,0,1,0.5
149323,"The doctor and staff members remove reviews,",1,doctor staff member remove review,"['doctor', 'doctor staff', 'doctor staff member', 'doctor staff member remove', 'doctor staff member remove review', 'staff', 'staff member', 'staff member remove', 'staff member remove review', 'member', 'member remove', 'member remove review', 'remove', 'remove review', 'review']",0,0,1,0.5
