commentId,comment,classification,comment_processed,word_phrase_list,happily,happily recommend,recommend,canal,nose,nose job,job,similarity_score
144038,I definitely would NOT RECOMMEND THIS HORRIBLE SURGEON that didn't even apologize or reimburse the high fees he charged over several months!,1,decidedly recommend atrocious surgeon apologize reimburse high fee charge,"['decidedly', 'decidedly recommend', 'decidedly recommend atrocious', 'decidedly recommend atrocious surgeon', 'decidedly recommend atrocious surgeon apologize', 'decidedly recommend atrocious surgeon apologize reimburse', 'decidedly recommend atrocious surgeon apologize reimburse high', 'decidedly recommend atrocious surgeon apologize reimburse high fee', 'decidedly recommend atrocious surgeon apologize reimburse high fee charge', 'recommend', 'recommend atrocious', 'recommend atrocious surgeon', 'recommend atrocious surgeon apologize', 'recommend atrocious surgeon apologize reimburse', 'recommend atrocious surgeon apologize reimburse high', 'recommend atrocious surgeon apologize reimburse high fee', 'recommend atrocious surgeon apologize reimburse high fee charge', 'atrocious', 'atrocious surgeon', 'atrocious surgeon apologize', 'atrocious surgeon apologize reimburse', 'atrocious surgeon apologize reimburse high', 'atrocious surgeon apologize reimburse high fee', 'atrocious surgeon apologize reimburse high fee charge', 'surgeon', 'surgeon apologize', 'surgeon apologize reimburse', 'surgeon apologize reimburse high', 'surgeon apologize reimburse high fee', 'surgeon apologize reimburse high fee charge', 'apologize', 'apologize reimburse', 'apologize reimburse high', 'apologize reimburse high fee', 'apologize reimburse high fee charge', 'reimburse', 'reimburse high', 'reimburse high fee', 'reimburse high fee charge', 'high', 'high fee', 'high fee charge', 'fee', 'fee charge', 'charge']",0,0,1,0,0,0,0,0.08196721311475409
188185,"Well, if that were the case, dr. segal, you apparently did not do a good job",1,case dr legal apparently good job,"['case', 'case dr', 'case dr legal', 'case dr legal apparently', 'case dr legal apparently good', 'case dr legal apparently good job', 'dr', 'dr legal', 'dr legal apparently', 'dr legal apparently good', 'dr legal apparently good job', 'legal', 'legal apparently', 'legal apparently good', 'legal apparently good job', 'apparently', 'apparently good', 'apparently good job', 'good', 'good job', 'job']",0,0,0,0,0,0,1,0.08196721311475409
87154,I would not hesitate to recommend this office,0,hesitate recommend office,"['hesitate', 'hesitate recommend', 'hesitate recommend office', 'recommend', 'recommend office', 'office']",0,0,1,0,0,0,0,0.08196721311475409
164239,but for a complex case I would definitely recommend someone else.,1,complex case decidedly recommend,"['complex', 'complex case', 'complex case decidedly', 'complex case decidedly recommend', 'case', 'case decidedly', 'case decidedly recommend', 'decidedly', 'decidedly recommend', 'recommend']",0,0,1,0,0,0,0,0.08196721311475409
128729,I am extremely happy with my results and I will continue to recommend Dr Hidalgo to those who wish to be treated in NYC or,0,extremely happy result continue recommend wish treat new york,"['extremely', 'extremely happy', 'extremely happy result', 'extremely happy result continue', 'extremely happy result continue recommend', 'extremely happy result continue recommend wish', 'extremely happy result continue recommend wish treat', 'extremely happy result continue recommend wish treat new', 'extremely happy result continue recommend wish treat new york', 'happy', 'happy result', 'happy result continue', 'happy result continue recommend', 'happy result continue recommend wish', 'happy result continue recommend wish treat', 'happy result continue recommend wish treat new', 'happy result continue recommend wish treat new york', 'result', 'result continue', 'result continue recommend', 'result continue recommend wish', 'result continue recommend wish treat', 'result continue recommend wish treat new', 'result continue recommend wish treat new york', 'continue', 'continue recommend', 'continue recommend wish', 'continue recommend wish treat', 'continue recommend wish treat new', 'continue recommend wish treat new york', 'recommend', 'recommend wish', 'recommend wish treat', 'recommend wish treat new', 'recommend wish treat new york', 'wish', 'wish treat', 'wish treat new', 'wish treat new york', 'treat', 'treat new', 'treat new york', 'new', 'new york', 'york']",0,0,1,0,0,0,0,0.08196721311475409
145874,and what she recommended without asking me ANY questions about what I wanted to do and why.,1,recommend ask question want,"['recommend', 'recommend ask', 'recommend ask question', 'recommend ask question want', 'ask', 'ask question', 'ask question want', 'question', 'question want', 'want']",0,0,1,0,0,0,0,0.08196721311475409
175981,He recommends after procedures without the pressure that it is required and give you the death situation of your life.,0,recommend procedure pressure require death situation life,"['recommend', 'recommend procedure', 'recommend procedure pressure', 'recommend procedure pressure require', 'recommend procedure pressure require death', 'recommend procedure pressure require death situation', 'recommend procedure pressure require death situation life', 'procedure', 'procedure pressure', 'procedure pressure require', 'procedure pressure require death', 'procedure pressure require death situation', 'procedure pressure require death situation life', 'pressure', 'pressure require', 'pressure require death', 'pressure require death situation', 'pressure require death situation life', 'require', 'require death', 'require death situation', 'require death situation life', 'death', 'death situation', 'death situation life', 'situation', 'situation life', 'life']",0,0,1,0,0,0,0,0.08196721311475409
139569,Scott needs a new job other than dealing with the public and being a representative of a medical officer!!,1,need new job deal public representative medical officer,"['need', 'need new', 'need new job', 'need new job deal', 'need new job deal public', 'need new job deal public representative', 'need new job deal public representative medical', 'need new job deal public representative medical officer', 'new', 'new job', 'new job deal', 'new job deal public', 'new job deal public representative', 'new job deal public representative medical', 'new job deal public representative medical officer', 'job', 'job deal', 'job deal public', 'job deal public representative', 'job deal public representative medical', 'job deal public representative medical officer', 'deal', 'deal public', 'deal public representative', 'deal public representative medical', 'deal public representative medical officer', 'public', 'public representative', 'public representative medical', 'public representative medical officer', 'representative', 'representative medical', 'representative medical officer', 'medical', 'medical officer', 'officer']",0,0,0,0,0,0,1,0.08196721311475409
88595,My nose looks deformed when I smile not to mention my nostrils are uneven.,1,nose look deform smile mention nostril uneven,"['nose', 'nose look', 'nose look deform', 'nose look deform smile', 'nose look deform smile mention', 'nose look deform smile mention nostril', 'nose look deform smile mention nostril uneven', 'look', 'look deform', 'look deform smile', 'look deform smile mention', 'look deform smile mention nostril', 'look deform smile mention nostril uneven', 'deform', 'deform smile', 'deform smile mention', 'deform smile mention nostril', 'deform smile mention nostril uneven', 'smile', 'smile mention', 'smile mention nostril', 'smile mention nostril uneven', 'mention', 'mention nostril', 'mention nostril uneven', 'nostril', 'nostril uneven', 'uneven']",0,0,0,0,1,0,0,0.08196721311475409
136053,"Even my hairdresser in Atlanta recommended him,",0,hairdresser recommend,"['hairdresser', 'hairdresser recommend', 'recommend']",0,0,1,0,0,0,0,0.08196721311475409
116281,I would definitely recommend Dr. Kevin Doody to future patients.,0,decidedly recommend moody future patient,"['decidedly', 'decidedly recommend', 'decidedly recommend moody', 'decidedly recommend moody future', 'decidedly recommend moody future patient', 'recommend', 'recommend moody', 'recommend moody future', 'recommend moody future patient', 'moody', 'moody future', 'moody future patient', 'future', 'future patient', 'patient']",0,0,1,0,0,0,0,0.08196721311475409
115100,I would not recommend this doctor office or this doctor unless you want to end up deformed looking and hospitalized.,1,recommend doctor office doctor want end deform look hospitalize,"['recommend', 'recommend doctor', 'recommend doctor office', 'recommend doctor office doctor', 'recommend doctor office doctor want', 'recommend doctor office doctor want end', 'recommend doctor office doctor want end deform', 'recommend doctor office doctor want end deform look', 'recommend doctor office doctor want end deform look hospitalize', 'doctor', 'doctor office', 'doctor office doctor', 'doctor office doctor want', 'doctor office doctor want end', 'doctor office doctor want end deform', 'doctor office doctor want end deform look', 'doctor office doctor want end deform look hospitalize', 'office', 'office doctor', 'office doctor want', 'office doctor want end', 'office doctor want end deform', 'office doctor want end deform look', 'office doctor want end deform look hospitalize', 'doctor', 'doctor want', 'doctor want end', 'doctor want end deform', 'doctor want end deform look', 'doctor want end deform look hospitalize', 'want', 'want end', 'want end deform', 'want end deform look', 'want end deform look hospitalize', 'end', 'end deform', 'end deform look', 'end deform look hospitalize', 'deform', 'deform look', 'deform look hospitalize', 'look', 'look hospitalize', 'hospitalize']",0,0,1,0,0,0,0,0.08196721311475409
114913,I did not enjoy my experience at all and would not recommend this place to anyone.,1,enjoy experience recommend place,"['enjoy', 'enjoy experience', 'enjoy experience recommend', 'enjoy experience recommend place', 'experience', 'experience recommend', 'experience recommend place', 'recommend', 'recommend place', 'place']",0,0,1,0,0,0,0,0.08196721311475409
