commentId,comment,classification,comment_processed,word_phrase_list,needle,please,similarity_score
187021,Well pleased with all aspects of Dr Jenkins practice.,0,please aspect practice,"['please', 'please aspect', 'please aspect practice', 'aspect', 'aspect practice', 'practice']",0,1,0.3846153846153846
59921,I was pleased that he saw me as quickly as he did for my problem.,0,please see quickly problem,"['please', 'please see', 'please see quickly', 'please see quickly problem', 'see', 'see quickly', 'see quickly problem', 'quickly', 'quickly problem', 'problem']",0,1,0.3846153846153846
141233,"My vein ablations went great and I could not be more pleased, I have the confidence to actually wear a dress now!",0,vein relation go great please confidence actually wear dress,"['vein', 'vein relation', 'vein relation go', 'vein relation go great', 'vein relation go great please', 'vein relation go great please confidence', 'vein relation go great please confidence actually', 'vein relation go great please confidence actually wear', 'vein relation go great please confidence actually wear dress', 'relation', 'relation go', 'relation go great', 'relation go great please', 'relation go great please confidence', 'relation go great please confidence actually', 'relation go great please confidence actually wear', 'relation go great please confidence actually wear dress', 'go', 'go great', 'go great please', 'go great please confidence', 'go great please confidence actually', 'go great please confidence actually wear', 'go great please confidence actually wear dress', 'great', 'great please', 'great please confidence', 'great please confidence actually', 'great please confidence actually wear', 'great please confidence actually wear dress', 'please', 'please confidence', 'please confidence actually', 'please confidence actually wear', 'please confidence actually wear dress', 'confidence', 'confidence actually', 'confidence actually wear', 'confidence actually wear dress', 'actually', 'actually wear', 'actually wear dress', 'wear', 'wear dress', 'dress']",0,1,0.3846153846153846
65823,so I was pleased with that.,0,please,['please'],0,1,0.3846153846153846
111496,Im very pleased with the out come of my breast surgery.,0,m please come breast surgery,"['m', 'm please', 'm please come', 'm please come breast', 'm please come breast surgery', 'please', 'please come', 'please come breast', 'please come breast surgery', 'come', 'come breast', 'come breast surgery', 'breast', 'breast surgery', 'surgery']",0,1,0.3846153846153846
91292,"for this procedure, very pleased with my experience.view less",0,procedure please experienceview,"['procedure', 'procedure please', 'procedure please experienceview', 'please', 'please experienceview', 'experienceview']",0,1,0.3846153846153846
63062,I'm very pleased,0,m please,"['m', 'm please', 'please']",0,1,0.3846153846153846
168205,"I am so pleased with my appointment for a cleaning and exam with Cheyanne, Destiny and my new dentist, Dr. Rodregiez.",0,please appointment clean examination cheyenne destiny new dentist dr rodregiez,"['please', 'please appointment', 'please appointment clean', 'please appointment clean examination', 'please appointment clean examination cheyenne', 'please appointment clean examination cheyenne destiny', 'please appointment clean examination cheyenne destiny new', 'please appointment clean examination cheyenne destiny new dentist', 'please appointment clean examination cheyenne destiny new dentist dr', 'please appointment clean examination cheyenne destiny new dentist dr rodregiez', 'appointment', 'appointment clean', 'appointment clean examination', 'appointment clean examination cheyenne', 'appointment clean examination cheyenne destiny', 'appointment clean examination cheyenne destiny new', 'appointment clean examination cheyenne destiny new dentist', 'appointment clean examination cheyenne destiny new dentist dr', 'appointment clean examination cheyenne destiny new dentist dr rodregiez', 'clean', 'clean examination', 'clean examination cheyenne', 'clean examination cheyenne destiny', 'clean examination cheyenne destiny new', 'clean examination cheyenne destiny new dentist', 'clean examination cheyenne destiny new dentist dr', 'clean examination cheyenne destiny new dentist dr rodregiez', 'examination', 'examination cheyenne', 'examination cheyenne destiny', 'examination cheyenne destiny new', 'examination cheyenne destiny new dentist', 'examination cheyenne destiny new dentist dr', 'examination cheyenne destiny new dentist dr rodregiez', 'cheyenne', 'cheyenne destiny', 'cheyenne destiny new', 'cheyenne destiny new dentist', 'cheyenne destiny new dentist dr', 'cheyenne destiny new dentist dr rodregiez', 'destiny', 'destiny new', 'destiny new dentist', 'destiny new dentist dr', 'destiny new dentist dr rodregiez', 'new', 'new dentist', 'new dentist dr', 'new dentist dr rodregiez', 'dentist', 'dentist dr', 'dentist dr rodregiez', 'dr', 'dr rodregiez', 'rodregiez']",0,1,0.3846153846153846
60005,I was pleased that he took so much time to explain everything to me and didn't rush me out of the office,0,please take time explain rush office,"['please', 'please take', 'please take time', 'please take time explain', 'please take time explain rush', 'please take time explain rush office', 'take', 'take time', 'take time explain', 'take time explain rush', 'take time explain rush office', 'time', 'time explain', 'time explain rush', 'time explain rush office', 'explain', 'explain rush', 'explain rush office', 'rush', 'rush office', 'office']",0,1,0.3846153846153846
126100,"Dr. NAYAK has the perfect touch, was so nice, and very intuitive and performed a superb rhinoplasty?I am beyond pleased and so happy.",0,perfect touch nice intuition perform superb rhinoplastyi please happy,"['perfect', 'perfect touch', 'perfect touch nice', 'perfect touch nice intuition', 'perfect touch nice intuition perform', 'perfect touch nice intuition perform superb', 'perfect touch nice intuition perform superb rhinoplastyi', 'perfect touch nice intuition perform superb rhinoplastyi please', 'perfect touch nice intuition perform superb rhinoplastyi please happy', 'touch', 'touch nice', 'touch nice intuition', 'touch nice intuition perform', 'touch nice intuition perform superb', 'touch nice intuition perform superb rhinoplastyi', 'touch nice intuition perform superb rhinoplastyi please', 'touch nice intuition perform superb rhinoplastyi please happy', 'nice', 'nice intuition', 'nice intuition perform', 'nice intuition perform superb', 'nice intuition perform superb rhinoplastyi', 'nice intuition perform superb rhinoplastyi please', 'nice intuition perform superb rhinoplastyi please happy', 'intuition', 'intuition perform', 'intuition perform superb', 'intuition perform superb rhinoplastyi', 'intuition perform superb rhinoplastyi please', 'intuition perform superb rhinoplastyi please happy', 'perform', 'perform superb', 'perform superb rhinoplastyi', 'perform superb rhinoplastyi please', 'perform superb rhinoplastyi please happy', 'superb', 'superb rhinoplastyi', 'superb rhinoplastyi please', 'superb rhinoplastyi please happy', 'rhinoplastyi', 'rhinoplastyi please', 'rhinoplastyi please happy', 'please', 'please happy', 'happy']",0,1,0.3846153846153846
92792,Very pleased with having him as my plastic surgeon.,0,please have plastic surgeon,"['please', 'please have', 'please have plastic', 'please have plastic surgeon', 'have', 'have plastic', 'have plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",0,1,0.3846153846153846
97290,and I am pleased to say that I am extremely happy with his new office.,0,please extremely happy new office,"['please', 'please extremely', 'please extremely happy', 'please extremely happy new', 'please extremely happy new office', 'extremely', 'extremely happy', 'extremely happy new', 'extremely happy new office', 'happy', 'happy new', 'happy new office', 'new', 'new office', 'office']",0,1,0.3846153846153846
65620,I was pleased with the office and reception over there.,0,please office reception,"['please', 'please office', 'please office reception', 'office', 'office reception', 'reception']",0,1,0.3846153846153846
