commentId,comment,classification,comment_processed,word_phrase_list,surgeon,knife,knife happy,happy,similarity_score
115540,Dr mafid performed septoplasty rhinoplasty and a mini facelift and dermabrasion and my results are nothing less than amazing I'm very happy.,0,perform septoplasty nose job mind face lift dermabrasion result amaze m happy,"['perform', 'perform septoplasty', 'perform septoplasty nose', 'perform septoplasty nose job', 'perform septoplasty nose job mind', 'perform septoplasty nose job mind face', 'perform septoplasty nose job mind face lift', 'perform septoplasty nose job mind face lift dermabrasion', 'perform septoplasty nose job mind face lift dermabrasion result', 'perform septoplasty nose job mind face lift dermabrasion result amaze', 'perform septoplasty nose job mind face lift dermabrasion result amaze m', 'perform septoplasty nose job mind face lift dermabrasion result amaze m happy', 'septoplasty', 'septoplasty nose', 'septoplasty nose job', 'septoplasty nose job mind', 'septoplasty nose job mind face', 'septoplasty nose job mind face lift', 'septoplasty nose job mind face lift dermabrasion', 'septoplasty nose job mind face lift dermabrasion result', 'septoplasty nose job mind face lift dermabrasion result amaze', 'septoplasty nose job mind face lift dermabrasion result amaze m', 'septoplasty nose job mind face lift dermabrasion result amaze m happy', 'nose', 'nose job', 'nose job mind', 'nose job mind face', 'nose job mind face lift', 'nose job mind face lift dermabrasion', 'nose job mind face lift dermabrasion result', 'nose job mind face lift dermabrasion result amaze', 'nose job mind face lift dermabrasion result amaze m', 'nose job mind face lift dermabrasion result amaze m happy', 'job', 'job mind', 'job mind face', 'job mind face lift', 'job mind face lift dermabrasion', 'job mind face lift dermabrasion result', 'job mind face lift dermabrasion result amaze', 'job mind face lift dermabrasion result amaze m', 'job mind face lift dermabrasion result amaze m happy', 'mind', 'mind face', 'mind face lift', 'mind face lift dermabrasion', 'mind face lift dermabrasion result', 'mind face lift dermabrasion result amaze', 'mind face lift dermabrasion result amaze m', 'mind face lift dermabrasion result amaze m happy', 'face', 'face lift', 'face lift dermabrasion', 'face lift dermabrasion result', 'face lift dermabrasion result amaze', 'face lift dermabrasion result amaze m', 'face lift dermabrasion result amaze m happy', 'lift', 'lift dermabrasion', 'lift dermabrasion result', 'lift dermabrasion result amaze', 'lift dermabrasion result amaze m', 'lift dermabrasion result amaze m happy', 'dermabrasion', 'dermabrasion result', 'dermabrasion result amaze', 'dermabrasion result amaze m', 'dermabrasion result amaze m happy', 'result', 'result amaze', 'result amaze m', 'result amaze m happy', 'amaze', 'amaze m', 'amaze m happy', 'm', 'm happy', 'happy']",0,0,0,1,0.2
128628,I?m one week postop with my shoulder surgery and very happy with how things are going.,1,m rostov shoulder surgery happy thing go,"['m', 'm rostov', 'm rostov shoulder', 'm rostov shoulder surgery', 'm rostov shoulder surgery happy', 'm rostov shoulder surgery happy thing', 'm rostov shoulder surgery happy thing go', 'rostov', 'rostov shoulder', 'rostov shoulder surgery', 'rostov shoulder surgery happy', 'rostov shoulder surgery happy thing', 'rostov shoulder surgery happy thing go', 'shoulder', 'shoulder surgery', 'shoulder surgery happy', 'shoulder surgery happy thing', 'shoulder surgery happy thing go', 'surgery', 'surgery happy', 'surgery happy thing', 'surgery happy thing go', 'happy', 'happy thing', 'happy thing go', 'thing', 'thing go', 'go']",0,0,0,1,0.2
148982,I am now thankful that I made the decision to choose him as my plastic surgeon!!,0,grateful decision choose plastic surgeon,"['grateful', 'grateful decision', 'grateful decision choose', 'grateful decision choose plastic', 'grateful decision choose plastic surgeon', 'decision', 'decision choose', 'decision choose plastic', 'decision choose plastic surgeon', 'choose', 'choose plastic', 'choose plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",1,0,0,0,0.2
167049,"I thought you may want to know, because as you know, this is a violation of HIPPA.",1,think want know know violation happy,"['think', 'think want', 'think want know', 'think want know know', 'think want know know violation', 'think want know know violation happy', 'want', 'want know', 'want know know', 'want know know violation', 'want know know violation happy', 'know', 'know know', 'know know violation', 'know know violation happy', 'know', 'know violation', 'know violation happy', 'violation', 'violation happy', 'happy']",0,0,0,1,0.2
161325,It is obvious that the surgeon was in a hurry and did not take the time to do a good job.,1,obvious surgeon hurry time good job,"['obvious', 'obvious surgeon', 'obvious surgeon hurry', 'obvious surgeon hurry time', 'obvious surgeon hurry time good', 'obvious surgeon hurry time good job', 'surgeon', 'surgeon hurry', 'surgeon hurry time', 'surgeon hurry time good', 'surgeon hurry time good job', 'hurry', 'hurry time', 'hurry time good', 'hurry time good job', 'time', 'time good', 'time good job', 'good', 'good job', 'job']",1,0,0,0,0.2
116641,He not only gave me amazing results but he gave me my confidence back and I'm happy again.,0,give amaze result give confidence m happy,"['give', 'give amaze', 'give amaze result', 'give amaze result give', 'give amaze result give confidence', 'give amaze result give confidence m', 'give amaze result give confidence m happy', 'amaze', 'amaze result', 'amaze result give', 'amaze result give confidence', 'amaze result give confidence m', 'amaze result give confidence m happy', 'result', 'result give', 'result give confidence', 'result give confidence m', 'result give confidence m happy', 'give', 'give confidence', 'give confidence m', 'give confidence m happy', 'confidence', 'confidence m', 'confidence m happy', 'm', 'm happy', 'happy']",0,0,0,1,0.2
89821,"I barely have a scar on my neck, he is a plastic surgeon after all.",0,barely scar neck plastic surgeon,"['barely', 'barely scar', 'barely scar neck', 'barely scar neck plastic', 'barely scar neck plastic surgeon', 'scar', 'scar neck', 'scar neck plastic', 'scar neck plastic surgeon', 'neck', 'neck plastic', 'neck plastic surgeon', 'plastic', 'plastic surgeon', 'surgeon']",1,0,0,0,0.2
133880,I am happy I chose this practice because I felt comfortable and safe from my first visit to my last.,0,happy choose practice feel comfortable safe visit,"['happy', 'happy choose', 'happy choose practice', 'happy choose practice feel', 'happy choose practice feel comfortable', 'happy choose practice feel comfortable safe', 'happy choose practice feel comfortable safe visit', 'choose', 'choose practice', 'choose practice feel', 'choose practice feel comfortable', 'choose practice feel comfortable safe', 'choose practice feel comfortable safe visit', 'practice', 'practice feel', 'practice feel comfortable', 'practice feel comfortable safe', 'practice feel comfortable safe visit', 'feel', 'feel comfortable', 'feel comfortable safe', 'feel comfortable safe visit', 'comfortable', 'comfortable safe', 'comfortable safe visit', 'safe', 'safe visit', 'visit']",0,0,0,1,0.2
181063,Not very happy at all with my grandmother's visit yesterday to see Martinez and she just asked what refills,1,happy grandma visit martinet ask refill,"['happy', 'happy grandma', 'happy grandma visit', 'happy grandma visit martinet', 'happy grandma visit martinet ask', 'happy grandma visit martinet ask refill', 'grandma', 'grandma visit', 'grandma visit martinet', 'grandma visit martinet ask', 'grandma visit martinet ask refill', 'visit', 'visit martinet', 'visit martinet ask', 'visit martinet ask refill', 'martinet', 'martinet ask', 'martinet ask refill', 'ask', 'ask refill', 'refill']",0,0,0,1,0.2
178818,I spent years posing specific ways to mask the rippling because I was putting off going under the knife yet again.,1,spend lose specific way mask ripple put go knife,"['spend', 'spend lose', 'spend lose specific', 'spend lose specific way', 'spend lose specific way mask', 'spend lose specific way mask ripple', 'spend lose specific way mask ripple put', 'spend lose specific way mask ripple put go', 'spend lose specific way mask ripple put go knife', 'lose', 'lose specific', 'lose specific way', 'lose specific way mask', 'lose specific way mask ripple', 'lose specific way mask ripple put', 'lose specific way mask ripple put go', 'lose specific way mask ripple put go knife', 'specific', 'specific way', 'specific way mask', 'specific way mask ripple', 'specific way mask ripple put', 'specific way mask ripple put go', 'specific way mask ripple put go knife', 'way', 'way mask', 'way mask ripple', 'way mask ripple put', 'way mask ripple put go', 'way mask ripple put go knife', 'mask', 'mask ripple', 'mask ripple put', 'mask ripple put go', 'mask ripple put go knife', 'ripple', 'ripple put', 'ripple put go', 'ripple put go knife', 'put', 'put go', 'put go knife', 'go', 'go knife', 'knife']",0,1,0,0,0.2
177019,I know folks who have gone to other places and are not nearly as happy as I am.,0,know folk go place nearly happy,"['know', 'know folk', 'know folk go', 'know folk go place', 'know folk go place nearly', 'know folk go place nearly happy', 'folk', 'folk go', 'folk go place', 'folk go place nearly', 'folk go place nearly happy', 'go', 'go place', 'go place nearly', 'go place nearly happy', 'place', 'place nearly', 'place nearly happy', 'nearly', 'nearly happy', 'happy']",0,0,0,1,0.2
140545,"and what wasn't , I am Happy to report I am EXTREMELY happy with what he did!",0,happy report extremely happy,"['happy', 'happy report', 'happy report extremely', 'happy report extremely happy', 'report', 'report extremely', 'report extremely happy', 'extremely', 'extremely happy', 'happy']",0,0,0,1,0.2
146806,I couldn't be happier and never thought a girl my size could look to so good.,0,happy think girl size look good,"['happy', 'happy think', 'happy think girl', 'happy think girl size', 'happy think girl size look', 'happy think girl size look good', 'think', 'think girl', 'think girl size', 'think girl size look', 'think girl size look good', 'girl', 'girl size', 'girl size look', 'girl size look good', 'size', 'size look', 'size look good', 'look', 'look good', 'good']",0,0,0,1,0.2
153791,"As I awaited my consultation appointment, I overheard the surgeon speaking poorly about me and my case.",1,expect consultation appointment catch surgeon speak poorly case,"['expect', 'expect consultation', 'expect consultation appointment', 'expect consultation appointment catch', 'expect consultation appointment catch surgeon', 'expect consultation appointment catch surgeon speak', 'expect consultation appointment catch surgeon speak poorly', 'expect consultation appointment catch surgeon speak poorly case', 'consultation', 'consultation appointment', 'consultation appointment catch', 'consultation appointment catch surgeon', 'consultation appointment catch surgeon speak', 'consultation appointment catch surgeon speak poorly', 'consultation appointment catch surgeon speak poorly case', 'appointment', 'appointment catch', 'appointment catch surgeon', 'appointment catch surgeon speak', 'appointment catch surgeon speak poorly', 'appointment catch surgeon speak poorly case', 'catch', 'catch surgeon', 'catch surgeon speak', 'catch surgeon speak poorly', 'catch surgeon speak poorly case', 'surgeon', 'surgeon speak', 'surgeon speak poorly', 'surgeon speak poorly case', 'speak', 'speak poorly', 'speak poorly case', 'poorly', 'poorly case', 'case']",1,0,0,0,0.2
146592,The previous surgeon I had did not complete the reconstruction the way I asked which was extremely frustrating,1,previous surgeon complete reconstruction way ask extremely frustration,"['previous', 'previous surgeon', 'previous surgeon complete', 'previous surgeon complete reconstruction', 'previous surgeon complete reconstruction way', 'previous surgeon complete reconstruction way ask', 'previous surgeon complete reconstruction way ask extremely', 'previous surgeon complete reconstruction way ask extremely frustration', 'surgeon', 'surgeon complete', 'surgeon complete reconstruction', 'surgeon complete reconstruction way', 'surgeon complete reconstruction way ask', 'surgeon complete reconstruction way ask extremely', 'surgeon complete reconstruction way ask extremely frustration', 'complete', 'complete reconstruction', 'complete reconstruction way', 'complete reconstruction way ask', 'complete reconstruction way ask extremely', 'complete reconstruction way ask extremely frustration', 'reconstruction', 'reconstruction way', 'reconstruction way ask', 'reconstruction way ask extremely', 'reconstruction way ask extremely frustration', 'way', 'way ask', 'way ask extremely', 'way ask extremely frustration', 'ask', 'ask extremely', 'ask extremely frustration', 'extremely', 'extremely frustration', 'frustration']",1,0,0,0,0.2
152080,Not at all happy with anything.,1,happy,['happy'],0,0,0,1,0.2
89200,and now a year later I am still extremely happy with them.,0,extremely happy,"['extremely', 'extremely happy', 'happy']",0,0,0,1,0.2
114955,"and cosmetically what 5 other plastics/ENT surgeons across the US were unable to obtain and do it with patience, confidence and sincerity.",0,cosmetically plasticsent surgeon unable obtain patience confidence sincerity,"['cosmetically', 'cosmetically plasticsent', 'cosmetically plasticsent surgeon', 'cosmetically plasticsent surgeon unable', 'cosmetically plasticsent surgeon unable obtain', 'cosmetically plasticsent surgeon unable obtain patience', 'cosmetically plasticsent surgeon unable obtain patience confidence', 'cosmetically plasticsent surgeon unable obtain patience confidence sincerity', 'plasticsent', 'plasticsent surgeon', 'plasticsent surgeon unable', 'plasticsent surgeon unable obtain', 'plasticsent surgeon unable obtain patience', 'plasticsent surgeon unable obtain patience confidence', 'plasticsent surgeon unable obtain patience confidence sincerity', 'surgeon', 'surgeon unable', 'surgeon unable obtain', 'surgeon unable obtain patience', 'surgeon unable obtain patience confidence', 'surgeon unable obtain patience confidence sincerity', 'unable', 'unable obtain', 'unable obtain patience', 'unable obtain patience confidence', 'unable obtain patience confidence sincerity', 'obtain', 'obtain patience', 'obtain patience confidence', 'obtain patience confidence sincerity', 'patience', 'patience confidence', 'patience confidence sincerity', 'confidence', 'confidence sincerity', 'sincerity']",1,0,0,0,0.2
