commentId,comment,classification,comment_processed,word_phrase_list,visit,nurse,nurse practitioner,practitioner,comfort,similarity_score
134873,"The staff keeps you cal,. Dr. Cole was comforting, answered all my questions, which he should.",0,staff keep cal dr comfort answer question,"['staff', 'staff keep', 'staff keep cal', 'staff keep cal dr', 'staff keep cal dr comfort', 'staff keep cal dr comfort answer', 'staff keep cal dr comfort answer question', 'keep', 'keep cal', 'keep cal dr', 'keep cal dr comfort', 'keep cal dr comfort answer', 'keep cal dr comfort answer question', 'cal', 'cal dr', 'cal dr comfort', 'cal dr comfort answer', 'cal dr comfort answer question', 'dr', 'dr comfort', 'dr comfort answer', 'dr comfort answer question', 'comfort', 'comfort answer', 'comfort answer question', 'answer', 'answer question', 'question']",0,0,0,0,1,0.08196721311475409
129642,and disappointing lack of care I?ve seen Dr.Gilbert give my family over the last few visits.,1,disappoint lack care ve see gilbert family visit,"['disappoint', 'disappoint lack', 'disappoint lack care', 'disappoint lack care ve', 'disappoint lack care ve see', 'disappoint lack care ve see gilbert', 'disappoint lack care ve see gilbert family', 'disappoint lack care ve see gilbert family visit', 'lack', 'lack care', 'lack care ve', 'lack care ve see', 'lack care ve see gilbert', 'lack care ve see gilbert family', 'lack care ve see gilbert family visit', 'care', 'care ve', 'care ve see', 'care ve see gilbert', 'care ve see gilbert family', 'care ve see gilbert family visit', 've', 've see', 've see gilbert', 've see gilbert family', 've see gilbert family visit', 'see', 'see gilbert', 'see gilbert family', 'see gilbert family visit', 'gilbert', 'gilbert family', 'gilbert family visit', 'family', 'family visit', 'visit']",1,0,0,0,0,0.08196721311475409
141745,Julie is an expert and provides treatment and service level far above any other provider associated with any other practice I have visited.,0,expert provide treatment service level far provider associate practice visit,"['expert', 'expert provide', 'expert provide treatment', 'expert provide treatment service', 'expert provide treatment service level', 'expert provide treatment service level far', 'expert provide treatment service level far provider', 'expert provide treatment service level far provider associate', 'expert provide treatment service level far provider associate practice', 'expert provide treatment service level far provider associate practice visit', 'provide', 'provide treatment', 'provide treatment service', 'provide treatment service level', 'provide treatment service level far', 'provide treatment service level far provider', 'provide treatment service level far provider associate', 'provide treatment service level far provider associate practice', 'provide treatment service level far provider associate practice visit', 'treatment', 'treatment service', 'treatment service level', 'treatment service level far', 'treatment service level far provider', 'treatment service level far provider associate', 'treatment service level far provider associate practice', 'treatment service level far provider associate practice visit', 'service', 'service level', 'service level far', 'service level far provider', 'service level far provider associate', 'service level far provider associate practice', 'service level far provider associate practice visit', 'level', 'level far', 'level far provider', 'level far provider associate', 'level far provider associate practice', 'level far provider associate practice visit', 'far', 'far provider', 'far provider associate', 'far provider associate practice', 'far provider associate practice visit', 'provider', 'provider associate', 'provider associate practice', 'provider associate practice visit', 'associate', 'associate practice', 'associate practice visit', 'practice', 'practice visit', 'visit']",1,0,0,0,0,0.08196721311475409
143759,I was upset when I came in because I was going to have to put my dog down later today and she comforted me.,0,upset come go dog comfort,"['upset', 'upset come', 'upset come go', 'upset come go dog', 'upset come go dog comfort', 'come', 'come go', 'come go dog', 'come go dog comfort', 'go', 'go dog', 'go dog comfort', 'dog', 'dog comfort', 'comfort']",0,0,0,0,1,0.08196721311475409
104496,General CommentsEvery visit has been pleasant.,0,general commentsevery visit pleasant,"['general', 'general commentsevery', 'general commentsevery visit', 'general commentsevery visit pleasant', 'commentsevery', 'commentsevery visit', 'commentsevery visit pleasant', 'visit', 'visit pleasant', 'pleasant']",1,0,0,0,0,0.08196721311475409
67249,PLUS she always has a bowl of chocolate on the table so I can grab a few pieces each time i go visit.,0,plus bowl chocolate table grab piece time visit,"['plus', 'plus bowl', 'plus bowl chocolate', 'plus bowl chocolate table', 'plus bowl chocolate table grab', 'plus bowl chocolate table grab piece', 'plus bowl chocolate table grab piece time', 'plus bowl chocolate table grab piece time visit', 'bowl', 'bowl chocolate', 'bowl chocolate table', 'bowl chocolate table grab', 'bowl chocolate table grab piece', 'bowl chocolate table grab piece time', 'bowl chocolate table grab piece time visit', 'chocolate', 'chocolate table', 'chocolate table grab', 'chocolate table grab piece', 'chocolate table grab piece time', 'chocolate table grab piece time visit', 'table', 'table grab', 'table grab piece', 'table grab piece time', 'table grab piece time visit', 'grab', 'grab piece', 'grab piece time', 'grab piece time visit', 'piece', 'piece time', 'piece time visit', 'time', 'time visit', 'visit']",1,0,0,0,0,0.08196721311475409
99828,Very nice visit,0,nice visit,"['nice', 'nice visit', 'visit']",1,0,0,0,0,0.08196721311475409
82709,"and made me feel comfortable throughout the entire process, from the initial consultation through my post-op visits.",0,feel comfortable entire process initial consultation rostov visit,"['feel', 'feel comfortable', 'feel comfortable entire', 'feel comfortable entire process', 'feel comfortable entire process initial', 'feel comfortable entire process initial consultation', 'feel comfortable entire process initial consultation rostov', 'feel comfortable entire process initial consultation rostov visit', 'comfortable', 'comfortable entire', 'comfortable entire process', 'comfortable entire process initial', 'comfortable entire process initial consultation', 'comfortable entire process initial consultation rostov', 'comfortable entire process initial consultation rostov visit', 'entire', 'entire process', 'entire process initial', 'entire process initial consultation', 'entire process initial consultation rostov', 'entire process initial consultation rostov visit', 'process', 'process initial', 'process initial consultation', 'process initial consultation rostov', 'process initial consultation rostov visit', 'initial', 'initial consultation', 'initial consultation rostov', 'initial consultation rostov visit', 'consultation', 'consultation rostov', 'consultation rostov visit', 'rostov', 'rostov visit', 'visit']",1,0,0,0,0,0.08196721311475409
76739,"Back to the review, the nurse wasn't pushy.",0,review nurse push,"['review', 'review nurse', 'review nurse push', 'nurse', 'nurse push', 'push']",0,1,0,0,0,0.08196721311475409
115751,"we didn't feel confidence from beginning of the process, nurses are OK not that great.",1,feel confidence begin process nurse ok great,"['feel', 'feel confidence', 'feel confidence begin', 'feel confidence begin process', 'feel confidence begin process nurse', 'feel confidence begin process nurse ok', 'feel confidence begin process nurse ok great', 'confidence', 'confidence begin', 'confidence begin process', 'confidence begin process nurse', 'confidence begin process nurse ok', 'confidence begin process nurse ok great', 'begin', 'begin process', 'begin process nurse', 'begin process nurse ok', 'begin process nurse ok great', 'process', 'process nurse', 'process nurse ok', 'process nurse ok great', 'nurse', 'nurse ok', 'nurse ok great', 'ok', 'ok great', 'great']",0,1,0,0,0,0.08196721311475409
89618,My daughter had a great visit.,0,daughter great visit,"['daughter', 'daughter great', 'daughter great visit', 'great', 'great visit', 'visit']",1,0,0,0,0,0.08196721311475409
153240,Ran on time and had a good visit.,0,run time good visit,"['run', 'run time', 'run time good', 'run time good visit', 'time', 'time good', 'time good visit', 'good', 'good visit', 'visit']",1,0,0,0,0,0.08196721311475409
105554,I would like to say that he is an excellent nurse.,0,like excellent nurse,"['like', 'like excellent', 'like excellent nurse', 'excellent', 'excellent nurse', 'nurse']",0,1,0,0,0,0.08196721311475409
98309,"As much as I despise coming to a dentist, dr belken made the visit not as bad as I thought it was.",0,contemn come dentist dr visit bad think,"['contemn', 'contemn come', 'contemn come dentist', 'contemn come dentist dr', 'contemn come dentist dr visit', 'contemn come dentist dr visit bad', 'contemn come dentist dr visit bad think', 'come', 'come dentist', 'come dentist dr', 'come dentist dr visit', 'come dentist dr visit bad', 'come dentist dr visit bad think', 'dentist', 'dentist dr', 'dentist dr visit', 'dentist dr visit bad', 'dentist dr visit bad think', 'dr', 'dr visit', 'dr visit bad', 'dr visit bad think', 'visit', 'visit bad', 'visit bad think', 'bad', 'bad think', 'think']",1,0,0,0,0,0.08196721311475409
