commentId,comment,classification,comment_processed,word_phrase_list,mummy,mummy tuck,tuck,wonder,wrong,wrong pain,pain,similarity_score
91069,Now I am free from my addiction and no longer living in pain.an amazing Dr.,0,free addition long living pain amaze dr,"['free', 'free addition', 'free addition long', 'free addition long living', 'free addition long living pain', 'free addition long living pain amaze', 'free addition long living pain amaze dr', 'addition', 'addition long', 'addition long living', 'addition long living pain', 'addition long living pain amaze', 'addition long living pain amaze dr', 'long', 'long living', 'long living pain', 'long living pain amaze', 'long living pain amaze dr', 'living', 'living pain', 'living pain amaze', 'living pain amaze dr', 'pain', 'pain amaze', 'pain amaze dr', 'amaze', 'amaze dr', 'dr']",0,0,0,0,0,0,1,0.08196721311475409
139214,"Last time, 6 months ago, I had burning of the nerves in my back and I have been almost pain free ever since.",0,burn nerve pain free,"['burn', 'burn nerve', 'burn nerve pain', 'burn nerve pain free', 'nerve', 'nerve pain', 'nerve pain free', 'pain', 'pain free', 'free']",0,0,0,0,0,0,1,0.08196721311475409
185151,a “middle man”. Dr. Rodriguez is super talented at what he does that I felt no pain,0,middle man super talented feel pain,"['middle', 'middle man', 'middle man super', 'middle man super talented', 'middle man super talented feel', 'middle man super talented feel pain', 'man', 'man super', 'man super talented', 'man super talented feel', 'man super talented feel pain', 'super', 'super talented', 'super talented feel', 'super talented feel pain', 'talented', 'talented feel', 'talented feel pain', 'feel', 'feel pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
91780,Extremely considerate of my fears of pain.,0,extremely considerate fear pain,"['extremely', 'extremely considerate', 'extremely considerate fear', 'extremely considerate fear pain', 'considerate', 'considerate fear', 'considerate fear pain', 'fear', 'fear pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
139167,I have done the halo treatment and it wasn't much pain my experience has been lovely.,0,halo treatment pain experience lovely,"['halo', 'halo treatment', 'halo treatment pain', 'halo treatment pain experience', 'halo treatment pain experience lovely', 'treatment', 'treatment pain', 'treatment pain experience', 'treatment pain experience lovely', 'pain', 'pain experience', 'pain experience lovely', 'experience', 'experience lovely', 'lovely']",0,0,0,0,0,0,1,0.08196721311475409
108952,I am in constant pain because of what Dr. Grigoryants did to me.,1,constant pain dr grigoryants,"['constant', 'constant pain', 'constant pain dr', 'constant pain dr grigoryants', 'pain', 'pain dr', 'pain dr grigoryants', 'dr', 'dr grigoryants', 'grigoryants']",0,0,0,0,0,0,1,0.08196721311475409
129720,While the tummy tuck surgery has you feel uncomfortable,1,mummy tuck surgery feel uncomfortable,"['mummy', 'mummy tuck', 'mummy tuck surgery', 'mummy tuck surgery feel', 'mummy tuck surgery feel uncomfortable', 'tuck', 'tuck surgery', 'tuck surgery feel', 'tuck surgery feel uncomfortable', 'surgery', 'surgery feel', 'surgery feel uncomfortable', 'feel', 'feel uncomfortable', 'uncomfortable']",1,1,1,0,0,0,0,0.24590163934426226
57810,They could have checked on my pain more carefully.,1,check pain carefully,"['check', 'check pain', 'check pain carefully', 'pain', 'pain carefully', 'carefully']",0,0,0,0,0,0,1,0.08196721311475409
138588,If anyone is considering a Mommy Makeover...Dr Corbin is the Man!!!,0,consider mummy makeoverdr corbin man,"['consider', 'consider mummy', 'consider mummy makeoverdr', 'consider mummy makeoverdr corbin', 'consider mummy makeoverdr corbin man', 'mummy', 'mummy makeoverdr', 'mummy makeoverdr corbin', 'mummy makeoverdr corbin man', 'makeoverdr', 'makeoverdr corbin', 'makeoverdr corbin man', 'corbin', 'corbin man', 'man']",1,0,0,0,0,0,0,0.08196721311475409
105878,I wonder how many he botched last year?,1,wonder mottle,"['wonder', 'wonder mottle', 'mottle']",0,0,0,1,0,0,0,0.08196721311475409
124606,He did such a great job on my tummy tuck.,0,great job mummy tuck,"['great', 'great job', 'great job mummy', 'great job mummy tuck', 'job', 'job mummy', 'job mummy tuck', 'mummy', 'mummy tuck', 'tuck']",1,1,1,0,0,0,0,0.24590163934426226
59368,He knew exactly what was wrong with my shoulder and he explained it to me.,0,know precisely wrong shoulder explain,"['know', 'know precisely', 'know precisely wrong', 'know precisely wrong shoulder', 'know precisely wrong shoulder explain', 'precisely', 'precisely wrong', 'precisely wrong shoulder', 'precisely wrong shoulder explain', 'wrong', 'wrong shoulder', 'wrong shoulder explain', 'shoulder', 'shoulder explain', 'explain']",0,0,0,0,1,0,0,0.08196721311475409
67680,"There was less pain than I anticipated, I was off pain pills in two days, less bruising and every day I could see a reduction in swelling.",0,pain anticipate pain pill bruise reduction swell,"['pain', 'pain anticipate', 'pain anticipate pain', 'pain anticipate pain pill', 'pain anticipate pain pill bruise', 'pain anticipate pain pill bruise reduction', 'pain anticipate pain pill bruise reduction swell', 'anticipate', 'anticipate pain', 'anticipate pain pill', 'anticipate pain pill bruise', 'anticipate pain pill bruise reduction', 'anticipate pain pill bruise reduction swell', 'pain', 'pain pill', 'pain pill bruise', 'pain pill bruise reduction', 'pain pill bruise reduction swell', 'pill', 'pill bruise', 'pill bruise reduction', 'pill bruise reduction swell', 'bruise', 'bruise reduction', 'bruise reduction swell', 'reduction', 'reduction swell', 'swell']",0,0,0,0,0,0,1,0.08196721311475409
111803,The nurses rush through the ultrasound and report different wrong finding.,1,nurse rush ultrasound report different wrong find,"['nurse', 'nurse rush', 'nurse rush ultrasound', 'nurse rush ultrasound report', 'nurse rush ultrasound report different', 'nurse rush ultrasound report different wrong', 'nurse rush ultrasound report different wrong find', 'rush', 'rush ultrasound', 'rush ultrasound report', 'rush ultrasound report different', 'rush ultrasound report different wrong', 'rush ultrasound report different wrong find', 'ultrasound', 'ultrasound report', 'ultrasound report different', 'ultrasound report different wrong', 'ultrasound report different wrong find', 'report', 'report different', 'report different wrong', 'report different wrong find', 'different', 'different wrong', 'different wrong find', 'wrong', 'wrong find', 'find']",0,0,0,0,1,0,0,0.08196721311475409
117813,for chronic and debilitating pain from being rear-ended.,1,chronic enfeeble pain rearended,"['chronic', 'chronic enfeeble', 'chronic enfeeble pain', 'chronic enfeeble pain rearended', 'enfeeble', 'enfeeble pain', 'enfeeble pain rearended', 'pain', 'pain rearended', 'rearended']",0,0,0,0,0,0,1,0.08196721311475409
163960,even when you're begging them to check the status of your treatment because you're in pain.,1,beg check status treatment pain,"['beg', 'beg check', 'beg check status', 'beg check status treatment', 'beg check status treatment pain', 'check', 'check status', 'check status treatment', 'check status treatment pain', 'status', 'status treatment', 'status treatment pain', 'treatment', 'treatment pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
67828,Also I did not experience any pain or discomfort during or after each eye procedure.,0,experience pain discomfort eye procedure,"['experience', 'experience pain', 'experience pain discomfort', 'experience pain discomfort eye', 'experience pain discomfort eye procedure', 'pain', 'pain discomfort', 'pain discomfort eye', 'pain discomfort eye procedure', 'discomfort', 'discomfort eye', 'discomfort eye procedure', 'eye', 'eye procedure', 'procedure']",0,0,0,0,0,0,1,0.08196721311475409
91273,And I can sleep through the night with no pain.,0,sleep pain,"['sleep', 'sleep pain', 'pain']",0,0,0,0,0,0,1,0.08196721311475409
96442,"also administered sciatica injections to my sister and her pain was totally eliminated.He is kind, caring, reassuring, compassionate and competent in his field.",0,administer injection sister pain wholly eliminate kind dare reassure compassionate competent field,"['administer', 'administer injection', 'administer injection sister', 'administer injection sister pain', 'administer injection sister pain wholly', 'administer injection sister pain wholly eliminate', 'administer injection sister pain wholly eliminate kind', 'administer injection sister pain wholly eliminate kind dare', 'administer injection sister pain wholly eliminate kind dare reassure', 'administer injection sister pain wholly eliminate kind dare reassure compassionate', 'administer injection sister pain wholly eliminate kind dare reassure compassionate competent', 'administer injection sister pain wholly eliminate kind dare reassure compassionate competent field', 'injection', 'injection sister', 'injection sister pain', 'injection sister pain wholly', 'injection sister pain wholly eliminate', 'injection sister pain wholly eliminate kind', 'injection sister pain wholly eliminate kind dare', 'injection sister pain wholly eliminate kind dare reassure', 'injection sister pain wholly eliminate kind dare reassure compassionate', 'injection sister pain wholly eliminate kind dare reassure compassionate competent', 'injection sister pain wholly eliminate kind dare reassure compassionate competent field', 'sister', 'sister pain', 'sister pain wholly', 'sister pain wholly eliminate', 'sister pain wholly eliminate kind', 'sister pain wholly eliminate kind dare', 'sister pain wholly eliminate kind dare reassure', 'sister pain wholly eliminate kind dare reassure compassionate', 'sister pain wholly eliminate kind dare reassure compassionate competent', 'sister pain wholly eliminate kind dare reassure compassionate competent field', 'pain', 'pain wholly', 'pain wholly eliminate', 'pain wholly eliminate kind', 'pain wholly eliminate kind dare', 'pain wholly eliminate kind dare reassure', 'pain wholly eliminate kind dare reassure compassionate', 'pain wholly eliminate kind dare reassure compassionate competent', 'pain wholly eliminate kind dare reassure compassionate competent field', 'wholly', 'wholly eliminate', 'wholly eliminate kind', 'wholly eliminate kind dare', 'wholly eliminate kind dare reassure', 'wholly eliminate kind dare reassure compassionate', 'wholly eliminate kind dare reassure compassionate competent', 'wholly eliminate kind dare reassure compassionate competent field', 'eliminate', 'eliminate kind', 'eliminate kind dare', 'eliminate kind dare reassure', 'eliminate kind dare reassure compassionate', 'eliminate kind dare reassure compassionate competent', 'eliminate kind dare reassure compassionate competent field', 'kind', 'kind dare', 'kind dare reassure', 'kind dare reassure compassionate', 'kind dare reassure compassionate competent', 'kind dare reassure compassionate competent field', 'dare', 'dare reassure', 'dare reassure compassionate', 'dare reassure compassionate competent', 'dare reassure compassionate competent field', 'reassure', 'reassure compassionate', 'reassure compassionate competent', 'reassure compassionate competent field', 'compassionate', 'compassionate competent', 'compassionate competent field', 'competent', 'competent field', 'field']",0,0,0,0,0,0,1,0.08196721311475409
69618,I did not feel almost any pain when I woke up and later that day.,0,feel pain wake late day,"['feel', 'feel pain', 'feel pain wake', 'feel pain wake late', 'feel pain wake late day', 'pain', 'pain wake', 'pain wake late', 'pain wake late day', 'wake', 'wake late', 'wake late day', 'late', 'late day', 'day']",0,0,0,0,0,0,1,0.08196721311475409
