commentId,comment,classification,comment_processed,word_phrase_list,overall,overall terrific,overall terrific office,terrific,terrific office,office,similarity_score,regression_weight
185820,Of course I contacted Dr. Schwartz's office and was able to be seen.,0,course contract dr schwartzs office able see,"['course', 'course contract', 'course contract dr', 'course contract dr schwartzs', 'course contract dr schwartzs office', 'course contract dr schwartzs office able', 'course contract dr schwartzs office able see', 'contract', 'contract dr', 'contract dr schwartzs', 'contract dr schwartzs office', 'contract dr schwartzs office able', 'contract dr schwartzs office able see', 'dr', 'dr schwartzs', 'dr schwartzs office', 'dr schwartzs office able', 'dr schwartzs office able see', 'schwartzs', 'schwartzs office', 'schwartzs office able', 'schwartzs office able see', 'office', 'office able', 'office able see', 'able', 'able see', 'see']",0,0,0,0,0,1,0.0961538461538461,0.0
97790,his office staff is as disgusting as the doctor himself!,1,office staff disgust doctor,"['office', 'office staff', 'office staff disgust', 'office staff disgust doctor', 'staff', 'staff disgust', 'staff disgust doctor', 'disgust', 'disgust doctor', 'doctor']",0,0,0,0,0,1,0.1470588235294117,0.0
114646,The office is inviting and the service is great.,0,office invite service great,"['office', 'office invite', 'office invite service', 'office invite service great', 'invite', 'invite service', 'invite service great', 'service', 'service great', 'great']",0,0,0,0,0,1,0.1470588235294117,0.0
110777,She may be a excellent surgeon but her office is criminally insane.,1,excellent surgeon office criminal insane,"['excellent', 'excellent surgeon', 'excellent surgeon office', 'excellent surgeon office criminal', 'excellent surgeon office criminal insane', 'surgeon', 'surgeon office', 'surgeon office criminal', 'surgeon office criminal insane', 'office', 'office criminal', 'office criminal insane', 'criminal', 'criminal insane', 'insane']",0,0,0,0,0,1,0.1282051282051282,0.0
72091,Not once I had to wait for an hour past my appointment time to be seen by a doctor (like all other offices).,0,not wait hour past appointment time see doctor like office,"['not', 'not wait', 'not wait hour', 'not wait hour past', 'not wait hour past appointment', 'not wait hour past appointment time', 'not wait hour past appointment time see', 'not wait hour past appointment time see doctor', 'not wait hour past appointment time see doctor like', 'not wait hour past appointment time see doctor like office', 'wait', 'wait hour', 'wait hour past', 'wait hour past appointment', 'wait hour past appointment time', 'wait hour past appointment time see', 'wait hour past appointment time see doctor', 'wait hour past appointment time see doctor like', 'wait hour past appointment time see doctor like office', 'hour', 'hour past', 'hour past appointment', 'hour past appointment time', 'hour past appointment time see', 'hour past appointment time see doctor', 'hour past appointment time see doctor like', 'hour past appointment time see doctor like office', 'past', 'past appointment', 'past appointment time', 'past appointment time see', 'past appointment time see doctor', 'past appointment time see doctor like', 'past appointment time see doctor like office', 'appointment', 'appointment time', 'appointment time see', 'appointment time see doctor', 'appointment time see doctor like', 'appointment time see doctor like office', 'time', 'time see', 'time see doctor', 'time see doctor like', 'time see doctor like office', 'see', 'see doctor', 'see doctor like', 'see doctor like office', 'doctor', 'doctor like', 'doctor like office', 'like', 'like office', 'office']",0,0,0,0,0,1,0.0632911392405063,0.0
63654,She likes to know more about what's going on in my life overall.,0,like know go life overall,"['like', 'like know', 'like know go', 'like know go life', 'like know go life overall', 'know', 'know go', 'know go life', 'know go life overall', 'go', 'go life', 'go life overall', 'life', 'life overall', 'overall']",1,0,0,0,0,0,0.1282051282051282,0.0
69226,THe office squeezed me in last minute on a holiday weekend.,0,office squeeze holiday weekend,"['office', 'office squeeze', 'office squeeze holiday', 'office squeeze holiday weekend', 'squeeze', 'squeeze holiday', 'squeeze holiday weekend', 'holiday', 'holiday weekend', 'weekend']",0,0,0,0,0,1,0.1470588235294117,0.0
95471,"and his staff are the most caring, client-centric focused dental office I've ever witnessed.",0,staff dare clientcentric focus dental office witness,"['staff', 'staff dare', 'staff dare clientcentric', 'staff dare clientcentric focus', 'staff dare clientcentric focus dental', 'staff dare clientcentric focus dental office', 'staff dare clientcentric focus dental office witness', 'dare', 'dare clientcentric', 'dare clientcentric focus', 'dare clientcentric focus dental', 'dare clientcentric focus dental office', 'dare clientcentric focus dental office witness', 'clientcentric', 'clientcentric focus', 'clientcentric focus dental', 'clientcentric focus dental office', 'clientcentric focus dental office witness', 'focus', 'focus dental', 'focus dental office', 'focus dental office witness', 'dental', 'dental office', 'dental office witness', 'office', 'office witness', 'witness']",0,0,0,0,0,1,0.0961538461538461,0.0
184676,This office is a joke and nearly cost my mother her life.,1,office joke nearly cost mother life,"['office', 'office joke', 'office joke nearly', 'office joke nearly cost', 'office joke nearly cost mother', 'office joke nearly cost mother life', 'joke', 'joke nearly', 'joke nearly cost', 'joke nearly cost mother', 'joke nearly cost mother life', 'nearly', 'nearly cost', 'nearly cost mother', 'nearly cost mother life', 'cost', 'cost mother', 'cost mother life', 'mother', 'mother life', 'life']",0,0,0,0,0,1,0.1111111111111111,0.0
85370,It is better than my last dentist office.,0,good dentist office,"['good', 'good dentist', 'good dentist office', 'dentist', 'dentist office', 'office']",0,0,0,0,0,1,0.1666666666666666,0.0
95383,"Eye Jr's office is full of people who care,",0,eye mister office people care,"['eye', 'eye mister', 'eye mister office', 'eye mister office people', 'eye mister office people care', 'mister', 'mister office', 'mister office people', 'mister office people care', 'office', 'office people', 'office people care', 'people', 'people care', 'care']",0,0,0,0,0,1,0.1282051282051282,0.0
125745,I would recccomemd anyone i know to use dr green and his office .,0,recccomemd know use dr green office,"['recccomemd', 'recccomemd know', 'recccomemd know use', 'recccomemd know use dr', 'recccomemd know use dr green', 'recccomemd know use dr green office', 'know', 'know use', 'know use dr', 'know use dr green', 'know use dr green office', 'use', 'use dr', 'use dr green', 'use dr green office', 'dr', 'dr green', 'dr green office', 'green', 'green office', 'office']",0,0,0,0,0,1,0.1111111111111111,0.0
74326,"As a bonus, his office manager/assistant, Wendy, couldn't be nicer or more helpful with all the details surrounding the appointment(s).",0,bonus office managerassistant nice helpful detail surround appointment,"['bonus', 'bonus office', 'bonus office managerassistant', 'bonus office managerassistant nice', 'bonus office managerassistant nice helpful', 'bonus office managerassistant nice helpful detail', 'bonus office managerassistant nice helpful detail surround', 'bonus office managerassistant nice helpful detail surround appointment', 'office', 'office managerassistant', 'office managerassistant nice', 'office managerassistant nice helpful', 'office managerassistant nice helpful detail', 'office managerassistant nice helpful detail surround', 'office managerassistant nice helpful detail surround appointment', 'managerassistant', 'managerassistant nice', 'managerassistant nice helpful', 'managerassistant nice helpful detail', 'managerassistant nice helpful detail surround', 'managerassistant nice helpful detail surround appointment', 'nice', 'nice helpful', 'nice helpful detail', 'nice helpful detail surround', 'nice helpful detail surround appointment', 'helpful', 'helpful detail', 'helpful detail surround', 'helpful detail surround appointment', 'detail', 'detail surround', 'detail surround appointment', 'surround', 'surround appointment', 'appointment']",0,0,0,0,0,1,0.0833333333333333,0.0
67250,"My office sends patients downstairs to Foxhall MRI all the time, and the receptionist there, her name is VANESSA, is AWESOME.",0,office send patient downstairs foxhall mister time reception vinesse amazing,"['office', 'office send', 'office send patient', 'office send patient downstairs', 'office send patient downstairs foxhall', 'office send patient downstairs foxhall mister', 'office send patient downstairs foxhall mister time', 'office send patient downstairs foxhall mister time reception', 'office send patient downstairs foxhall mister time reception vinesse', 'office send patient downstairs foxhall mister time reception vinesse amazing', 'send', 'send patient', 'send patient downstairs', 'send patient downstairs foxhall', 'send patient downstairs foxhall mister', 'send patient downstairs foxhall mister time', 'send patient downstairs foxhall mister time reception', 'send patient downstairs foxhall mister time reception vinesse', 'send patient downstairs foxhall mister time reception vinesse amazing', 'patient', 'patient downstairs', 'patient downstairs foxhall', 'patient downstairs foxhall mister', 'patient downstairs foxhall mister time', 'patient downstairs foxhall mister time reception', 'patient downstairs foxhall mister time reception vinesse', 'patient downstairs foxhall mister time reception vinesse amazing', 'downstairs', 'downstairs foxhall', 'downstairs foxhall mister', 'downstairs foxhall mister time', 'downstairs foxhall mister time reception', 'downstairs foxhall mister time reception vinesse', 'downstairs foxhall mister time reception vinesse amazing', 'foxhall', 'foxhall mister', 'foxhall mister time', 'foxhall mister time reception', 'foxhall mister time reception vinesse', 'foxhall mister time reception vinesse amazing', 'mister', 'mister time', 'mister time reception', 'mister time reception vinesse', 'mister time reception vinesse amazing', 'time', 'time reception', 'time reception vinesse', 'time reception vinesse amazing', 'reception', 'reception vinesse', 'reception vinesse amazing', 'vinesse', 'vinesse amazing', 'amazing']",0,0,0,0,0,1,0.0632911392405063,0.0
