commentId,comment,classification,comment_processed,word_phrase_list,probably,get,get opinion,opinion,opinion make,make,nonrefundable,commitment,similarity_score
129261,"and even gynecologists  try to sell me injections and procedures that weren't even on my radar, making me feel self-conscious upon leaving,",1,gynecologist try sell injection procedure rear make feel selfconscious leave,"['gynecologist', 'gynecologist try', 'gynecologist try sell', 'gynecologist try sell injection', 'gynecologist try sell injection procedure', 'gynecologist try sell injection procedure rear', 'gynecologist try sell injection procedure rear make', 'gynecologist try sell injection procedure rear make feel', 'gynecologist try sell injection procedure rear make feel selfconscious', 'gynecologist try sell injection procedure rear make feel selfconscious leave', 'try', 'try sell', 'try sell injection', 'try sell injection procedure', 'try sell injection procedure rear', 'try sell injection procedure rear make', 'try sell injection procedure rear make feel', 'try sell injection procedure rear make feel selfconscious', 'try sell injection procedure rear make feel selfconscious leave', 'sell', 'sell injection', 'sell injection procedure', 'sell injection procedure rear', 'sell injection procedure rear make', 'sell injection procedure rear make feel', 'sell injection procedure rear make feel selfconscious', 'sell injection procedure rear make feel selfconscious leave', 'injection', 'injection procedure', 'injection procedure rear', 'injection procedure rear make', 'injection procedure rear make feel', 'injection procedure rear make feel selfconscious', 'injection procedure rear make feel selfconscious leave', 'procedure', 'procedure rear', 'procedure rear make', 'procedure rear make feel', 'procedure rear make feel selfconscious', 'procedure rear make feel selfconscious leave', 'rear', 'rear make', 'rear make feel', 'rear make feel selfconscious', 'rear make feel selfconscious leave', 'make', 'make feel', 'make feel selfconscious', 'make feel selfconscious leave', 'feel', 'feel selfconscious', 'feel selfconscious leave', 'selfconscious', 'selfconscious leave', 'leave']",0,0,0,0,0,1,0,0,0.02631578947368421
126427,Also more reasonably priced than other practices in my opinion.,0,reasonably price practice opinion,"['reasonably', 'reasonably price', 'reasonably price practice', 'reasonably price practice opinion', 'price', 'price practice', 'price practice opinion', 'practice', 'practice opinion', 'opinion']",0,0,0,1,0,0,0,0,0.06451612903225806
94481,i am hoping with her guidance my skin eventually gets to where it needs to be.,0,hop guidance skin finally get need,"['hop', 'hop guidance', 'hop guidance skin', 'hop guidance skin finally', 'hop guidance skin finally get', 'hop guidance skin finally get need', 'guidance', 'guidance skin', 'guidance skin finally', 'guidance skin finally get', 'guidance skin finally get need', 'skin', 'skin finally', 'skin finally get', 'skin finally get need', 'finally', 'finally get', 'finally get need', 'get', 'get need', 'need']",0,1,0,0,0,0,0,0,0.047619047619047616
151920,I went into work after I got my fillers done.,0,go work get tiller,"['go', 'go work', 'go work get', 'go work get tiller', 'work', 'work get', 'work get tiller', 'get', 'get tiller', 'tiller']",0,1,0,0,0,0,0,0,0.06451612903225806
162953,"I never got the opportunity to talk to Angela also my money was good for them,",1,get opportunity talk money good,"['get', 'get opportunity', 'get opportunity talk', 'get opportunity talk money', 'get opportunity talk money good', 'opportunity', 'opportunity talk', 'opportunity talk money', 'opportunity talk money good', 'talk', 'talk money', 'talk money good', 'money', 'money good', 'good']",0,1,0,0,0,0,0,0,0.05555555555555555
102863,It's nerve wracking and scary even going through the thought process of possibly getting a nosejob.,1,nerve crack scar go think process possibly get nosejob,"['nerve', 'nerve crack', 'nerve crack scar', 'nerve crack scar go', 'nerve crack scar go think', 'nerve crack scar go think process', 'nerve crack scar go think process possibly', 'nerve crack scar go think process possibly get', 'nerve crack scar go think process possibly get nosejob', 'crack', 'crack scar', 'crack scar go', 'crack scar go think', 'crack scar go think process', 'crack scar go think process possibly', 'crack scar go think process possibly get', 'crack scar go think process possibly get nosejob', 'scar', 'scar go', 'scar go think', 'scar go think process', 'scar go think process possibly', 'scar go think process possibly get', 'scar go think process possibly get nosejob', 'go', 'go think', 'go think process', 'go think process possibly', 'go think process possibly get', 'go think process possibly get nosejob', 'think', 'think process', 'think process possibly', 'think process possibly get', 'think process possibly get nosejob', 'process', 'process possibly', 'process possibly get', 'process possibly get nosejob', 'possibly', 'possibly get', 'possibly get nosejob', 'get', 'get nosejob', 'nosejob']",0,1,0,0,0,0,0,0,0.030303030303030304
111369,She got me an appt immediately and I was there in the hour.,0,get apt immediately hour,"['get', 'get apt', 'get apt immediately', 'get apt immediately hour', 'apt', 'apt immediately', 'apt immediately hour', 'immediately', 'immediately hour', 'hour']",0,1,0,0,0,0,0,0,0.06451612903225806
170431,I had a scheduling issues but I appreciate Elaine returning my call and getting me schedule for my initial appointment.,0,schelling issue appreciate blaine return get schedule initial appointment,"['schelling', 'schelling issue', 'schelling issue appreciate', 'schelling issue appreciate blaine', 'schelling issue appreciate blaine return', 'schelling issue appreciate blaine return get', 'schelling issue appreciate blaine return get schedule', 'schelling issue appreciate blaine return get schedule initial', 'schelling issue appreciate blaine return get schedule initial appointment', 'issue', 'issue appreciate', 'issue appreciate blaine', 'issue appreciate blaine return', 'issue appreciate blaine return get', 'issue appreciate blaine return get schedule', 'issue appreciate blaine return get schedule initial', 'issue appreciate blaine return get schedule initial appointment', 'appreciate', 'appreciate blaine', 'appreciate blaine return', 'appreciate blaine return get', 'appreciate blaine return get schedule', 'appreciate blaine return get schedule initial', 'appreciate blaine return get schedule initial appointment', 'blaine', 'blaine return', 'blaine return get', 'blaine return get schedule', 'blaine return get schedule initial', 'blaine return get schedule initial appointment', 'return', 'return get', 'return get schedule', 'return get schedule initial', 'return get schedule initial appointment', 'get', 'get schedule', 'get schedule initial', 'get schedule initial appointment', 'schedule', 'schedule initial', 'schedule initial appointment', 'initial', 'initial appointment', 'appointment']",0,1,0,0,0,0,0,0,0.030303030303030304
140814,I have been able to eat without the food getting stuck in my esophagus since then.,0,able eat food get stick esophagus,"['able', 'able eat', 'able eat food', 'able eat food get', 'able eat food get stick', 'able eat food get stick esophagus', 'eat', 'eat food', 'eat food get', 'eat food get stick', 'eat food get stick esophagus', 'food', 'food get', 'food get stick', 'food get stick esophagus', 'get', 'get stick', 'get stick esophagus', 'stick', 'stick esophagus', 'esophagus']",0,1,0,0,0,0,0,0,0.047619047619047616
146123,"He got his doctorate, apprenticed to Sarno, and has become renowned far and wide himself, with patients coming from many miles for healing.",0,get decorate apprentice sarco celebrated far wide patient come mile heal,"['get', 'get decorate', 'get decorate apprentice', 'get decorate apprentice sarco', 'get decorate apprentice sarco celebrated', 'get decorate apprentice sarco celebrated far', 'get decorate apprentice sarco celebrated far wide', 'get decorate apprentice sarco celebrated far wide patient', 'get decorate apprentice sarco celebrated far wide patient come', 'get decorate apprentice sarco celebrated far wide patient come mile', 'get decorate apprentice sarco celebrated far wide patient come mile heal', 'decorate', 'decorate apprentice', 'decorate apprentice sarco', 'decorate apprentice sarco celebrated', 'decorate apprentice sarco celebrated far', 'decorate apprentice sarco celebrated far wide', 'decorate apprentice sarco celebrated far wide patient', 'decorate apprentice sarco celebrated far wide patient come', 'decorate apprentice sarco celebrated far wide patient come mile', 'decorate apprentice sarco celebrated far wide patient come mile heal', 'apprentice', 'apprentice sarco', 'apprentice sarco celebrated', 'apprentice sarco celebrated far', 'apprentice sarco celebrated far wide', 'apprentice sarco celebrated far wide patient', 'apprentice sarco celebrated far wide patient come', 'apprentice sarco celebrated far wide patient come mile', 'apprentice sarco celebrated far wide patient come mile heal', 'sarco', 'sarco celebrated', 'sarco celebrated far', 'sarco celebrated far wide', 'sarco celebrated far wide patient', 'sarco celebrated far wide patient come', 'sarco celebrated far wide patient come mile', 'sarco celebrated far wide patient come mile heal', 'celebrated', 'celebrated far', 'celebrated far wide', 'celebrated far wide patient', 'celebrated far wide patient come', 'celebrated far wide patient come mile', 'celebrated far wide patient come mile heal', 'far', 'far wide', 'far wide patient', 'far wide patient come', 'far wide patient come mile', 'far wide patient come mile heal', 'wide', 'wide patient', 'wide patient come', 'wide patient come mile', 'wide patient come mile heal', 'patient', 'patient come', 'patient come mile', 'patient come mile heal', 'come', 'come mile', 'come mile heal', 'mile', 'mile heal', 'heal']",0,1,0,0,0,0,0,0,0.022988505747126436
118754,Emergency room visits told me otherwise i kept getting superficial blood clots and the ultrasound techs all say it is not closed.,1,emergency room visit tell keep get superficial blood clot ultrasound tear not close,"['emergency', 'emergency room', 'emergency room visit', 'emergency room visit tell', 'emergency room visit tell keep', 'emergency room visit tell keep get', 'emergency room visit tell keep get superficial', 'emergency room visit tell keep get superficial blood', 'emergency room visit tell keep get superficial blood clot', 'emergency room visit tell keep get superficial blood clot ultrasound', 'emergency room visit tell keep get superficial blood clot ultrasound tear', 'emergency room visit tell keep get superficial blood clot ultrasound tear not', 'emergency room visit tell keep get superficial blood clot ultrasound tear not close', 'room', 'room visit', 'room visit tell', 'room visit tell keep', 'room visit tell keep get', 'room visit tell keep get superficial', 'room visit tell keep get superficial blood', 'room visit tell keep get superficial blood clot', 'room visit tell keep get superficial blood clot ultrasound', 'room visit tell keep get superficial blood clot ultrasound tear', 'room visit tell keep get superficial blood clot ultrasound tear not', 'room visit tell keep get superficial blood clot ultrasound tear not close', 'visit', 'visit tell', 'visit tell keep', 'visit tell keep get', 'visit tell keep get superficial', 'visit tell keep get superficial blood', 'visit tell keep get superficial blood clot', 'visit tell keep get superficial blood clot ultrasound', 'visit tell keep get superficial blood clot ultrasound tear', 'visit tell keep get superficial blood clot ultrasound tear not', 'visit tell keep get superficial blood clot ultrasound tear not close', 'tell', 'tell keep', 'tell keep get', 'tell keep get superficial', 'tell keep get superficial blood', 'tell keep get superficial blood clot', 'tell keep get superficial blood clot ultrasound', 'tell keep get superficial blood clot ultrasound tear', 'tell keep get superficial blood clot ultrasound tear not', 'tell keep get superficial blood clot ultrasound tear not close', 'keep', 'keep get', 'keep get superficial', 'keep get superficial blood', 'keep get superficial blood clot', 'keep get superficial blood clot ultrasound', 'keep get superficial blood clot ultrasound tear', 'keep get superficial blood clot ultrasound tear not', 'keep get superficial blood clot ultrasound tear not close', 'get', 'get superficial', 'get superficial blood', 'get superficial blood clot', 'get superficial blood clot ultrasound', 'get superficial blood clot ultrasound tear', 'get superficial blood clot ultrasound tear not', 'get superficial blood clot ultrasound tear not close', 'superficial', 'superficial blood', 'superficial blood clot', 'superficial blood clot ultrasound', 'superficial blood clot ultrasound tear', 'superficial blood clot ultrasound tear not', 'superficial blood clot ultrasound tear not close', 'blood', 'blood clot', 'blood clot ultrasound', 'blood clot ultrasound tear', 'blood clot ultrasound tear not', 'blood clot ultrasound tear not close', 'clot', 'clot ultrasound', 'clot ultrasound tear', 'clot ultrasound tear not', 'clot ultrasound tear not close', 'ultrasound', 'ultrasound tear', 'ultrasound tear not', 'ultrasound tear not close', 'tear', 'tear not', 'tear not close', 'not', 'not close', 'close']",0,1,0,0,0,0,0,0,0.017857142857142856
