commentId,comment,classification,comment_processed,word_phrase_list,practice,compassionate,similarity_score
101852,"Dr Becker and his amazing staff has been attentive, sympathetic, compassionate, professional and of course incredible with the results to date.",0,amaze staff attentive sympathetic compassionate professional course incredible result date,"['amaze', 'amaze staff', 'amaze staff attentive', 'amaze staff attentive sympathetic', 'amaze staff attentive sympathetic compassionate', 'amaze staff attentive sympathetic compassionate professional', 'amaze staff attentive sympathetic compassionate professional course', 'amaze staff attentive sympathetic compassionate professional course incredible', 'amaze staff attentive sympathetic compassionate professional course incredible result', 'amaze staff attentive sympathetic compassionate professional course incredible result date', 'staff', 'staff attentive', 'staff attentive sympathetic', 'staff attentive sympathetic compassionate', 'staff attentive sympathetic compassionate professional', 'staff attentive sympathetic compassionate professional course', 'staff attentive sympathetic compassionate professional course incredible', 'staff attentive sympathetic compassionate professional course incredible result', 'staff attentive sympathetic compassionate professional course incredible result date', 'attentive', 'attentive sympathetic', 'attentive sympathetic compassionate', 'attentive sympathetic compassionate professional', 'attentive sympathetic compassionate professional course', 'attentive sympathetic compassionate professional course incredible', 'attentive sympathetic compassionate professional course incredible result', 'attentive sympathetic compassionate professional course incredible result date', 'sympathetic', 'sympathetic compassionate', 'sympathetic compassionate professional', 'sympathetic compassionate professional course', 'sympathetic compassionate professional course incredible', 'sympathetic compassionate professional course incredible result', 'sympathetic compassionate professional course incredible result date', 'compassionate', 'compassionate professional', 'compassionate professional course', 'compassionate professional course incredible', 'compassionate professional course incredible result', 'compassionate professional course incredible result date', 'professional', 'professional course', 'professional course incredible', 'professional course incredible result', 'professional course incredible result date', 'course', 'course incredible', 'course incredible result', 'course incredible result date', 'incredible', 'incredible result', 'incredible result date', 'result', 'result date', 'date']",0,1,0.5
99057,Dr Mason is by far the most caring and compassionate gynecologist I have even used.,0,far dare compassionate gynecologist,"['far', 'far dare', 'far dare compassionate', 'far dare compassionate gynecologist', 'dare', 'dare compassionate', 'dare compassionate gynecologist', 'compassionate', 'compassionate gynecologist', 'gynecologist']",0,1,0.5
190329,Been with this practice for over 25 years!,0,practice,['practice'],1,0,0.5
96659,"Dr.GERSHENBAUM if your are wise, remove Eyra Little (the patient coordinator) from your practice...",1,drgershenbaum wise remove era little patient coordinate practice,"['drgershenbaum', 'drgershenbaum wise', 'drgershenbaum wise remove', 'drgershenbaum wise remove era', 'drgershenbaum wise remove era little', 'drgershenbaum wise remove era little patient', 'drgershenbaum wise remove era little patient coordinate', 'drgershenbaum wise remove era little patient coordinate practice', 'wise', 'wise remove', 'wise remove era', 'wise remove era little', 'wise remove era little patient', 'wise remove era little patient coordinate', 'wise remove era little patient coordinate practice', 'remove', 'remove era', 'remove era little', 'remove era little patient', 'remove era little patient coordinate', 'remove era little patient coordinate practice', 'era', 'era little', 'era little patient', 'era little patient coordinate', 'era little patient coordinate practice', 'little', 'little patient', 'little patient coordinate', 'little patient coordinate practice', 'patient', 'patient coordinate', 'patient coordinate practice', 'coordinate', 'coordinate practice', 'practice']",1,0,0.5
159377,This is a wonderful family practice.,0,fantastic family practice,"['fantastic', 'fantastic family', 'fantastic family practice', 'family', 'family practice', 'practice']",1,0,0.5
96657,I will move my family over to this practice.,0,family practice,"['family', 'family practice', 'practice']",1,0,0.5
92190,His personality is very compassionate,0,personality compassionate,"['personality', 'personality compassionate', 'compassionate']",0,1,0.5
165698,This Practice has it all!!,0,practice,['practice'],1,0,0.5
135207,She is very responsive and compassionate.,0,responsive compassionate,"['responsive', 'responsive compassionate', 'compassionate']",0,1,0.5
144078,but this practice does everything right.,0,practice right,"['practice', 'practice right', 'right']",1,0,0.5
188849,There was no reason to even think about consulting with another practice after meeting Dr. Anna at Neinstein Plastic Surgery.,0,reason think consult practice meet dr anna neinstein plastic surgery,"['reason', 'reason think', 'reason think consult', 'reason think consult practice', 'reason think consult practice meet', 'reason think consult practice meet dr', 'reason think consult practice meet dr anna', 'reason think consult practice meet dr anna neinstein', 'reason think consult practice meet dr anna neinstein plastic', 'reason think consult practice meet dr anna neinstein plastic surgery', 'think', 'think consult', 'think consult practice', 'think consult practice meet', 'think consult practice meet dr', 'think consult practice meet dr anna', 'think consult practice meet dr anna neinstein', 'think consult practice meet dr anna neinstein plastic', 'think consult practice meet dr anna neinstein plastic surgery', 'consult', 'consult practice', 'consult practice meet', 'consult practice meet dr', 'consult practice meet dr anna', 'consult practice meet dr anna neinstein', 'consult practice meet dr anna neinstein plastic', 'consult practice meet dr anna neinstein plastic surgery', 'practice', 'practice meet', 'practice meet dr', 'practice meet dr anna', 'practice meet dr anna neinstein', 'practice meet dr anna neinstein plastic', 'practice meet dr anna neinstein plastic surgery', 'meet', 'meet dr', 'meet dr anna', 'meet dr anna neinstein', 'meet dr anna neinstein plastic', 'meet dr anna neinstein plastic surgery', 'dr', 'dr anna', 'dr anna neinstein', 'dr anna neinstein plastic', 'dr anna neinstein plastic surgery', 'anna', 'anna neinstein', 'anna neinstein plastic', 'anna neinstein plastic surgery', 'neinstein', 'neinstein plastic', 'neinstein plastic surgery', 'plastic', 'plastic surgery', 'surgery']",1,0,0.5
113888,"I do not need your services, and will not recommend your practice.",1,need service recommend practice,"['need', 'need service', 'need service recommend', 'need service recommend practice', 'service', 'service recommend', 'service recommend practice', 'recommend', 'recommend practice', 'practice']",1,0,0.5
68678,I wish ALL medical doctors could operate in the same way that they run their medical practice.,0,wish medical doctor operate way run medical practice,"['wish', 'wish medical', 'wish medical doctor', 'wish medical doctor operate', 'wish medical doctor operate way', 'wish medical doctor operate way run', 'wish medical doctor operate way run medical', 'wish medical doctor operate way run medical practice', 'medical', 'medical doctor', 'medical doctor operate', 'medical doctor operate way', 'medical doctor operate way run', 'medical doctor operate way run medical', 'medical doctor operate way run medical practice', 'doctor', 'doctor operate', 'doctor operate way', 'doctor operate way run', 'doctor operate way run medical', 'doctor operate way run medical practice', 'operate', 'operate way', 'operate way run', 'operate way run medical', 'operate way run medical practice', 'way', 'way run', 'way run medical', 'way run medical practice', 'run', 'run medical', 'run medical practice', 'medical', 'medical practice', 'practice']",1,0,0.5
