commentId,comment,classification,comment_processed,word_phrase_list,little,little pain,pain,exceed,exceed expectation,expectation,similarity_score
138426,"He did injection for my lower back 5 weeks ago, and I have been pain free for first time in last 5 years.",0,injection low pain free time,"['injection', 'injection low', 'injection low pain', 'injection low pain free', 'injection low pain free time', 'low', 'low pain', 'low pain free', 'low pain free time', 'pain', 'pain free', 'pain free time', 'free', 'free time', 'time']",0,0,1,0,0,0,0.08
90710,The actual procedure only lasted a few seconds with absolutely no pain.,0,actual procedure last absolutely no pain,"['actual', 'actual procedure', 'actual procedure last', 'actual procedure last absolutely', 'actual procedure last absolutely no', 'actual procedure last absolutely no pain', 'procedure', 'procedure last', 'procedure last absolutely', 'procedure last absolutely no', 'procedure last absolutely no pain', 'last', 'last absolutely', 'last absolutely no', 'last absolutely no pain', 'absolutely', 'absolutely no', 'absolutely no pain', 'no', 'no pain', 'pain']",0,0,1,0,0,0,0.06451612903225806
102971,"I had tried a bunch of over the counter creams but nothing helped and I was in pain, physical and emotional.",1,try bunch counter dream help pain physical emotional,"['try', 'try bunch', 'try bunch counter', 'try bunch counter dream', 'try bunch counter dream help', 'try bunch counter dream help pain', 'try bunch counter dream help pain physical', 'try bunch counter dream help pain physical emotional', 'bunch', 'bunch counter', 'bunch counter dream', 'bunch counter dream help', 'bunch counter dream help pain', 'bunch counter dream help pain physical', 'bunch counter dream help pain physical emotional', 'counter', 'counter dream', 'counter dream help', 'counter dream help pain', 'counter dream help pain physical', 'counter dream help pain physical emotional', 'dream', 'dream help', 'dream help pain', 'dream help pain physical', 'dream help pain physical emotional', 'help', 'help pain', 'help pain physical', 'help pain physical emotional', 'pain', 'pain physical', 'pain physical emotional', 'physical', 'physical emotional', 'emotional']",0,0,1,0,0,0,0.043478260869565216
174226,My original review was immediately after my procedure while I was crying in pain the surgeon approached me to write a review before I left.,1,original review immediately procedure cry pain surgeon approach write review leave,"['original', 'original review', 'original review immediately', 'original review immediately procedure', 'original review immediately procedure cry', 'original review immediately procedure cry pain', 'original review immediately procedure cry pain surgeon', 'original review immediately procedure cry pain surgeon approach', 'original review immediately procedure cry pain surgeon approach write', 'original review immediately procedure cry pain surgeon approach write review', 'original review immediately procedure cry pain surgeon approach write review leave', 'review', 'review immediately', 'review immediately procedure', 'review immediately procedure cry', 'review immediately procedure cry pain', 'review immediately procedure cry pain surgeon', 'review immediately procedure cry pain surgeon approach', 'review immediately procedure cry pain surgeon approach write', 'review immediately procedure cry pain surgeon approach write review', 'review immediately procedure cry pain surgeon approach write review leave', 'immediately', 'immediately procedure', 'immediately procedure cry', 'immediately procedure cry pain', 'immediately procedure cry pain surgeon', 'immediately procedure cry pain surgeon approach', 'immediately procedure cry pain surgeon approach write', 'immediately procedure cry pain surgeon approach write review', 'immediately procedure cry pain surgeon approach write review leave', 'procedure', 'procedure cry', 'procedure cry pain', 'procedure cry pain surgeon', 'procedure cry pain surgeon approach', 'procedure cry pain surgeon approach write', 'procedure cry pain surgeon approach write review', 'procedure cry pain surgeon approach write review leave', 'cry', 'cry pain', 'cry pain surgeon', 'cry pain surgeon approach', 'cry pain surgeon approach write', 'cry pain surgeon approach write review', 'cry pain surgeon approach write review leave', 'pain', 'pain surgeon', 'pain surgeon approach', 'pain surgeon approach write', 'pain surgeon approach write review', 'pain surgeon approach write review leave', 'surgeon', 'surgeon approach', 'surgeon approach write', 'surgeon approach write review', 'surgeon approach write review leave', 'approach', 'approach write', 'approach write review', 'approach write review leave', 'write', 'write review', 'write review leave', 'review', 'review leave', 'leave']",0,0,1,0,0,0,0.02631578947368421
105960,Disappointed Dr not willing to help accommodate or even offer after-hours support to deal with this pain.,1,disappoint not willing help accommodate offer afterhours support deal pain,"['disappoint', 'disappoint not', 'disappoint not willing', 'disappoint not willing help', 'disappoint not willing help accommodate', 'disappoint not willing help accommodate offer', 'disappoint not willing help accommodate offer afterhours', 'disappoint not willing help accommodate offer afterhours support', 'disappoint not willing help accommodate offer afterhours support deal', 'disappoint not willing help accommodate offer afterhours support deal pain', 'not', 'not willing', 'not willing help', 'not willing help accommodate', 'not willing help accommodate offer', 'not willing help accommodate offer afterhours', 'not willing help accommodate offer afterhours support', 'not willing help accommodate offer afterhours support deal', 'not willing help accommodate offer afterhours support deal pain', 'willing', 'willing help', 'willing help accommodate', 'willing help accommodate offer', 'willing help accommodate offer afterhours', 'willing help accommodate offer afterhours support', 'willing help accommodate offer afterhours support deal', 'willing help accommodate offer afterhours support deal pain', 'help', 'help accommodate', 'help accommodate offer', 'help accommodate offer afterhours', 'help accommodate offer afterhours support', 'help accommodate offer afterhours support deal', 'help accommodate offer afterhours support deal pain', 'accommodate', 'accommodate offer', 'accommodate offer afterhours', 'accommodate offer afterhours support', 'accommodate offer afterhours support deal', 'accommodate offer afterhours support deal pain', 'offer', 'offer afterhours', 'offer afterhours support', 'offer afterhours support deal', 'offer afterhours support deal pain', 'afterhours', 'afterhours support', 'afterhours support deal', 'afterhours support deal pain', 'support', 'support deal', 'support deal pain', 'deal', 'deal pain', 'pain']",0,0,1,0,0,0,0.03076923076923077
78790,for calling over every little thing even after hours to the doc directly.,0,call little thing directly,"['call', 'call little', 'call little thing', 'call little thing directly', 'little', 'little thing', 'little thing directly', 'thing', 'thing directly', 'directly']",1,0,0,0,0,0,0.1
139472,"On the negative side, Dr. Yanez took very little time with my son, and barely even looked at his problem areas.",1,negative take little time son barely look problem area,"['negative', 'negative take', 'negative take little', 'negative take little time', 'negative take little time son', 'negative take little time son barely', 'negative take little time son barely look', 'negative take little time son barely look problem', 'negative take little time son barely look problem area', 'take', 'take little', 'take little time', 'take little time son', 'take little time son barely', 'take little time son barely look', 'take little time son barely look problem', 'take little time son barely look problem area', 'little', 'little time', 'little time son', 'little time son barely', 'little time son barely look', 'little time son barely look problem', 'little time son barely look problem area', 'time', 'time son', 'time son barely', 'time son barely look', 'time son barely look problem', 'time son barely look problem area', 'son', 'son barely', 'son barely look', 'son barely look problem', 'son barely look problem area', 'barely', 'barely look', 'barely look problem', 'barely look problem area', 'look', 'look problem', 'look problem area', 'problem', 'problem area', 'area']",1,0,0,0,0,0,0.03636363636363636
73312,but he is so patient and answers every little question.,0,patient answer little question,"['patient', 'patient answer', 'patient answer little', 'patient answer little question', 'answer', 'answer little', 'answer little question', 'little', 'little question', 'question']",1,0,0,0,0,0,0.1
185696,I also only took the pain med regimen the day of surgery and the day after only just because.,0,take pain master of education regiment surgery,"['take', 'take pain', 'take pain master', 'take pain master of', 'take pain master of education', 'take pain master of education regiment', 'take pain master of education regiment surgery', 'pain', 'pain master', 'pain master of', 'pain master of education', 'pain master of education regiment', 'pain master of education regiment surgery', 'master', 'master of', 'master of education', 'master of education regiment', 'master of education regiment surgery', 'of', 'of education', 'of education regiment', 'of education regiment surgery', 'education', 'education regiment', 'education regiment surgery', 'regiment', 'regiment surgery', 'surgery']",0,0,1,0,0,0,0.05263157894736842
184026,"but the little bit of botox they put in my neck, my neck was still sagging, the muscles were still",1,little bit neck neck lag muscle,"['little', 'little bit', 'little bit neck', 'little bit neck neck', 'little bit neck neck lag', 'little bit neck neck lag muscle', 'bit', 'bit neck', 'bit neck neck', 'bit neck neck lag', 'bit neck neck lag muscle', 'neck', 'neck neck', 'neck neck lag', 'neck neck lag muscle', 'neck', 'neck lag', 'neck lag muscle', 'lag', 'lag muscle', 'muscle']",1,0,0,0,0,0,0.06451612903225806
99321,Experienced year zero pain great bedside manner and all of the nurses and doctors could not do more to help.,0,experience pain great bedside manner nurse doctor not help,"['experience', 'experience pain', 'experience pain great', 'experience pain great bedside', 'experience pain great bedside manner', 'experience pain great bedside manner nurse', 'experience pain great bedside manner nurse doctor', 'experience pain great bedside manner nurse doctor not', 'experience pain great bedside manner nurse doctor not help', 'pain', 'pain great', 'pain great bedside', 'pain great bedside manner', 'pain great bedside manner nurse', 'pain great bedside manner nurse doctor', 'pain great bedside manner nurse doctor not', 'pain great bedside manner nurse doctor not help', 'great', 'great bedside', 'great bedside manner', 'great bedside manner nurse', 'great bedside manner nurse doctor', 'great bedside manner nurse doctor not', 'great bedside manner nurse doctor not help', 'bedside', 'bedside manner', 'bedside manner nurse', 'bedside manner nurse doctor', 'bedside manner nurse doctor not', 'bedside manner nurse doctor not help', 'manner', 'manner nurse', 'manner nurse doctor', 'manner nurse doctor not', 'manner nurse doctor not help', 'nurse', 'nurse doctor', 'nurse doctor not', 'nurse doctor not help', 'doctor', 'doctor not', 'doctor not help', 'not', 'not help', 'help']",0,0,1,0,0,0,0.03636363636363636
