commentId,comment,classification,comment_processed,word_phrase_list,impression,great,similarity_score
141992,He was great at reviewing options and creating a plan that would be best for me.,0,great review option create plan good,"['great', 'great review', 'great review option', 'great review option create', 'great review option create plan', 'great review option create plan good', 'review', 'review option', 'review option create', 'review option create plan', 'review option create plan good', 'option', 'option create', 'option create plan', 'option create plan good', 'create', 'create plan', 'create plan good', 'plan', 'plan good', 'good']",0,1,0.08333333333333333
103707,Wait time was long BUT the Doctor was and I great.,1,wait time long great,"['wait', 'wait time', 'wait time long', 'wait time long great', 'time', 'time long', 'time long great', 'long', 'long great', 'great']",0,1,0.15384615384615385
146015,"The doctors and staff have been amazing, communication is great, you do not have to wait long for answers or results.",0,doctor staff amaze communication great not wait long answer result,"['doctor', 'doctor staff', 'doctor staff amaze', 'doctor staff amaze communication', 'doctor staff amaze communication great', 'doctor staff amaze communication great not', 'doctor staff amaze communication great not wait', 'doctor staff amaze communication great not wait long', 'doctor staff amaze communication great not wait long answer', 'doctor staff amaze communication great not wait long answer result', 'staff', 'staff amaze', 'staff amaze communication', 'staff amaze communication great', 'staff amaze communication great not', 'staff amaze communication great not wait', 'staff amaze communication great not wait long', 'staff amaze communication great not wait long answer', 'staff amaze communication great not wait long answer result', 'amaze', 'amaze communication', 'amaze communication great', 'amaze communication great not', 'amaze communication great not wait', 'amaze communication great not wait long', 'amaze communication great not wait long answer', 'amaze communication great not wait long answer result', 'communication', 'communication great', 'communication great not', 'communication great not wait', 'communication great not wait long', 'communication great not wait long answer', 'communication great not wait long answer result', 'great', 'great not', 'great not wait', 'great not wait long', 'great not wait long answer', 'great not wait long answer result', 'not', 'not wait', 'not wait long', 'not wait long answer', 'not wait long answer result', 'wait', 'wait long', 'wait long answer', 'wait long answer result', 'long', 'long answer', 'long answer result', 'answer', 'answer result', 'result']",0,1,0.034482758620689655
139423,I knew in the first couple minutes that he was a great doctor,0,know great,"['know', 'know great', 'great']",0,1,0.3333333333333333
89068,and overall great customer service!!!!,0,overall great customer service,"['overall', 'overall great', 'overall great customer', 'overall great customer service', 'great', 'great customer', 'great customer service', 'customer', 'customer service', 'service']",0,1,0.15384615384615385
145561,"Dr Krawet is a great doctor, does NOT rush you out, answers all you questions.",0,great not rush answer question,"['great', 'great not', 'great not rush', 'great not rush answer', 'great not rush answer question', 'not', 'not rush', 'not rush answer', 'not rush answer question', 'rush', 'rush answer', 'rush answer question', 'answer', 'answer question', 'question']",0,1,0.1111111111111111
85721,He did such a great job with the procedure I had done.,0,great job procedure,"['great', 'great job', 'great job procedure', 'job', 'job procedure', 'procedure']",0,1,0.2222222222222222
122286,"Amazing staff, great hours of availability and most of all;",1,amaze staff great handiness,"['amaze', 'amaze staff', 'amaze staff great', 'amaze staff great handiness', 'staff', 'staff great', 'staff great handiness', 'great', 'great handiness', 'handiness']",0,1,0.15384615384615385
65938,He is a great surgeon,0,great surgeon,"['great', 'great surgeon', 'surgeon']",0,1,0.3333333333333333
63310,He was very informative and great,0,information great,"['information', 'information great', 'great']",0,1,0.3333333333333333
100493,I am so happy that I would recommend this office to everybody who wants to get great work.,0,happy recommend office everybody want great work,"['happy', 'happy recommend', 'happy recommend office', 'happy recommend office everybody', 'happy recommend office everybody want', 'happy recommend office everybody want great', 'happy recommend office everybody want great work', 'recommend', 'recommend office', 'recommend office everybody', 'recommend office everybody want', 'recommend office everybody want great', 'recommend office everybody want great work', 'office', 'office everybody', 'office everybody want', 'office everybody want great', 'office everybody want great work', 'everybody', 'everybody want', 'everybody want great', 'everybody want great work', 'want', 'want great', 'want great work', 'great', 'great work', 'work']",0,1,0.06451612903225806
60193,"He always got right back to me, was very concerned and took great care of my problem.",0,get right concerned take great care problem,"['get', 'get right', 'get right concerned', 'get right concerned take', 'get right concerned take great', 'get right concerned take great care', 'get right concerned take great care problem', 'right', 'right concerned', 'right concerned take', 'right concerned take great', 'right concerned take great care', 'right concerned take great care problem', 'concerned', 'concerned take', 'concerned take great', 'concerned take great care', 'concerned take great care problem', 'take', 'take great', 'take great care', 'take great care problem', 'great', 'great care', 'great care problem', 'care', 'care problem', 'problem']",0,1,0.06451612903225806
186011,I used to have very good impression in your clinic but not today.,1,good impression clinic not,"['good', 'good impression', 'good impression clinic', 'good impression clinic not', 'impression', 'impression clinic', 'impression clinic not', 'clinic', 'clinic not', 'not']",1,0,0.15384615384615385
141638,Had a great experience and felt like I was hanging out with friends.,0,great experience feel like hang friend,"['great', 'great experience', 'great experience feel', 'great experience feel like', 'great experience feel like hang', 'great experience feel like hang friend', 'experience', 'experience feel', 'experience feel like', 'experience feel like hang', 'experience feel like hang friend', 'feel', 'feel like', 'feel like hang', 'feel like hang friend', 'like', 'like hang', 'like hang friend', 'hang', 'hang friend', 'friend']",0,1,0.08333333333333333
98949,"I have been with dr. Balog a long time, he takes great care of me.",0,long time take great care,"['long', 'long time', 'long time take', 'long time take great', 'long time take great care', 'time', 'time take', 'time take great', 'time take great care', 'take', 'take great', 'take great care', 'great', 'great care', 'care']",0,1,0.1111111111111111
126792,My previous total shoulder replacement went great.,0,previous total shoulder replacement go great,"['previous', 'previous total', 'previous total shoulder', 'previous total shoulder replacement', 'previous total shoulder replacement go', 'previous total shoulder replacement go great', 'total', 'total shoulder', 'total shoulder replacement', 'total shoulder replacement go', 'total shoulder replacement go great', 'shoulder', 'shoulder replacement', 'shoulder replacement go', 'shoulder replacement go great', 'replacement', 'replacement go', 'replacement go great', 'go', 'go great', 'great']",0,1,0.08333333333333333
145481,"Dr. Layliev, more than anything, is a great listener.",0,great hearer,"['great', 'great hearer', 'hearer']",0,1,0.3333333333333333
