commentId,comment,classification,comment_processed,word_phrase_list,greet,follow,follow process,process,similarity_score
135376,"The nursing staff explained everything along the way, and Dr. Romanelli followed up with a phone call to check on me.",0,nurse staff explain way follow phone check,"['nurse', 'nurse staff', 'nurse staff explain', 'nurse staff explain way', 'nurse staff explain way follow', 'nurse staff explain way follow phone', 'nurse staff explain way follow phone check', 'staff', 'staff explain', 'staff explain way', 'staff explain way follow', 'staff explain way follow phone', 'staff explain way follow phone check', 'explain', 'explain way', 'explain way follow', 'explain way follow phone', 'explain way follow phone check', 'way', 'way follow', 'way follow phone', 'way follow phone check', 'follow', 'follow phone', 'follow phone check', 'phone', 'phone check', 'check']",0,1,0,0,0.058823529411764705
185419,"Great Follow up and flexible scheduling, very quick to get in and see the doctor",0,great follow flexible schelling quick,"['great', 'great follow', 'great follow flexible', 'great follow flexible schelling', 'great follow flexible schelling quick', 'follow', 'follow flexible', 'follow flexible schelling', 'follow flexible schelling quick', 'flexible', 'flexible schelling', 'flexible schelling quick', 'schelling', 'schelling quick', 'quick']",0,1,0,0,0.09523809523809523
142566,While healing the proactive follow up was helpful and appreciated.,0,heal practice follow helpful appreciate,"['heal', 'heal practice', 'heal practice follow', 'heal practice follow helpful', 'heal practice follow helpful appreciate', 'practice', 'practice follow', 'practice follow helpful', 'practice follow helpful appreciate', 'follow', 'follow helpful', 'follow helpful appreciate', 'helpful', 'helpful appreciate', 'appreciate']",0,1,0,0,0.09523809523809523
181020,"Post op, he follows you closely to be sure everything is healing properly.",0,post op follow closely sure heal properly,"['post', 'post op', 'post op follow', 'post op follow closely', 'post op follow closely sure', 'post op follow closely sure heal', 'post op follow closely sure heal properly', 'op', 'op follow', 'op follow closely', 'op follow closely sure', 'op follow closely sure heal', 'op follow closely sure heal properly', 'follow', 'follow closely', 'follow closely sure', 'follow closely sure heal', 'follow closely sure heal properly', 'closely', 'closely sure', 'closely sure heal', 'closely sure heal properly', 'sure', 'sure heal', 'sure heal properly', 'heal', 'heal properly', 'properly']",0,1,0,0,0.058823529411764705
160041,"Plus she brought me into the process, knowing what was needed but discussing with me first.",0,plus bring process know need discuss,"['plus', 'plus bring', 'plus bring process', 'plus bring process know', 'plus bring process know need', 'plus bring process know need discuss', 'bring', 'bring process', 'bring process know', 'bring process know need', 'bring process know need discuss', 'process', 'process know', 'process know need', 'process know need discuss', 'know', 'know need', 'know need discuss', 'need', 'need discuss', 'discuss']",0,0,0,1,0.07407407407407407
124091,They made a process that can be hard as easy and comfortable as it can be.,0,process hard easy comfortable,"['process', 'process hard', 'process hard easy', 'process hard easy comfortable', 'hard', 'hard easy', 'hard easy comfortable', 'easy', 'easy comfortable', 'comfortable']",0,0,0,1,0.125
109279,But more than the results the follow up and attention to my case exceeded any medical procedure I have experienced.,0,result follow attention case exceed medical procedure experience,"['result', 'result follow', 'result follow attention', 'result follow attention case', 'result follow attention case exceed', 'result follow attention case exceed medical', 'result follow attention case exceed medical procedure', 'result follow attention case exceed medical procedure experience', 'follow', 'follow attention', 'follow attention case', 'follow attention case exceed', 'follow attention case exceed medical', 'follow attention case exceed medical procedure', 'follow attention case exceed medical procedure experience', 'attention', 'attention case', 'attention case exceed', 'attention case exceed medical', 'attention case exceed medical procedure', 'attention case exceed medical procedure experience', 'case', 'case exceed', 'case exceed medical', 'case exceed medical procedure', 'case exceed medical procedure experience', 'exceed', 'exceed medical', 'exceed medical procedure', 'exceed medical procedure experience', 'medical', 'medical procedure', 'medical procedure experience', 'procedure', 'procedure experience', 'experience']",0,1,0,0,0.047619047619047616
177531,and unwilling to schedule what was explained to me as a mandatory follow up.,1,unwilling schedule explain mandatory follow,"['unwilling', 'unwilling schedule', 'unwilling schedule explain', 'unwilling schedule explain mandatory', 'unwilling schedule explain mandatory follow', 'schedule', 'schedule explain', 'schedule explain mandatory', 'schedule explain mandatory follow', 'explain', 'explain mandatory', 'explain mandatory follow', 'mandatory', 'mandatory follow', 'follow']",0,1,0,0,0.09523809523809523
89602,"Dr. Segal is awesome, he basically tells you the process step by step as he is doing it.",0,amazing basically tell process step step,"['amazing', 'amazing basically', 'amazing basically tell', 'amazing basically tell process', 'amazing basically tell process step', 'amazing basically tell process step step', 'basically', 'basically tell', 'basically tell process', 'basically tell process step', 'basically tell process step step', 'tell', 'tell process', 'tell process step', 'tell process step step', 'process', 'process step', 'process step step', 'step', 'step step', 'step']",0,0,0,1,0.07407407407407407
131250,"I have received great, timely follow-up and care from everyone at ROC in Oregon City!",0,receive great timely follow care,"['receive', 'receive great', 'receive great timely', 'receive great timely follow', 'receive great timely follow care', 'great', 'great timely', 'great timely follow', 'great timely follow care', 'timely', 'timely follow', 'timely follow care', 'follow', 'follow care', 'care']",0,1,0,0,0.09523809523809523
127318,"With offices in San Antonio and Schertz, it was convenient to see him for follow up appointments.",0,office scherer convenient follow appointment,"['office', 'office scherer', 'office scherer convenient', 'office scherer convenient follow', 'office scherer convenient follow appointment', 'scherer', 'scherer convenient', 'scherer convenient follow', 'scherer convenient follow appointment', 'convenient', 'convenient follow', 'convenient follow appointment', 'follow', 'follow appointment', 'appointment']",0,1,0,0,0.09523809523809523
123269,Staff is nice and the process for setting up an appointment is easy.,0,staff nice process set appointment easy,"['staff', 'staff nice', 'staff nice process', 'staff nice process set', 'staff nice process set appointment', 'staff nice process set appointment easy', 'nice', 'nice process', 'nice process set', 'nice process set appointment', 'nice process set appointment easy', 'process', 'process set', 'process set appointment', 'process set appointment easy', 'set', 'set appointment', 'set appointment easy', 'appointment', 'appointment easy', 'easy']",0,0,0,1,0.07407407407407407
