commentId,comment,classification,comment_processed,word_phrase_list,move,move away,move away drive,away,away drive,drive,similarity_score
125909,"The left implant always felt weird, different, moved strangely and were MUCH bigger than I wanted.",1,leave plant feel weird different move queerly big want,"['leave', 'leave plant', 'leave plant feel', 'leave plant feel weird', 'leave plant feel weird different', 'leave plant feel weird different move', 'leave plant feel weird different move queerly', 'leave plant feel weird different move queerly big', 'leave plant feel weird different move queerly big want', 'plant', 'plant feel', 'plant feel weird', 'plant feel weird different', 'plant feel weird different move', 'plant feel weird different move queerly', 'plant feel weird different move queerly big', 'plant feel weird different move queerly big want', 'feel', 'feel weird', 'feel weird different', 'feel weird different move', 'feel weird different move queerly', 'feel weird different move queerly big', 'feel weird different move queerly big want', 'weird', 'weird different', 'weird different move', 'weird different move queerly', 'weird different move queerly big', 'weird different move queerly big want', 'different', 'different move', 'different move queerly', 'different move queerly big', 'different move queerly big want', 'move', 'move queerly', 'move queerly big', 'move queerly big want', 'queerly', 'queerly big', 'queerly big want', 'big', 'big want', 'want']",1,0,0,0,0,0,0.0392156862745098
157091,but then they use some pretty aggressive tactics to get you booked right away while putting down an,1,use pretty aggressive tactic book right away put,"['use', 'use pretty', 'use pretty aggressive', 'use pretty aggressive tactic', 'use pretty aggressive tactic book', 'use pretty aggressive tactic book right', 'use pretty aggressive tactic book right away', 'use pretty aggressive tactic book right away put', 'pretty', 'pretty aggressive', 'pretty aggressive tactic', 'pretty aggressive tactic book', 'pretty aggressive tactic book right', 'pretty aggressive tactic book right away', 'pretty aggressive tactic book right away put', 'aggressive', 'aggressive tactic', 'aggressive tactic book', 'aggressive tactic book right', 'aggressive tactic book right away', 'aggressive tactic book right away put', 'tactic', 'tactic book', 'tactic book right', 'tactic book right away', 'tactic book right away put', 'book', 'book right', 'book right away', 'book right away put', 'right', 'right away', 'right away put', 'away', 'away put', 'put']",0,0,0,1,0,0,0.047619047619047616
162794,and if I could drive like he said I would have my surgery affected my driving side to put any pressure on that side kills!,1,drive like say surgery affect drive pressure kill,"['drive', 'drive like', 'drive like say', 'drive like say surgery', 'drive like say surgery affect', 'drive like say surgery affect drive', 'drive like say surgery affect drive pressure', 'drive like say surgery affect drive pressure kill', 'like', 'like say', 'like say surgery', 'like say surgery affect', 'like say surgery affect drive', 'like say surgery affect drive pressure', 'like say surgery affect drive pressure kill', 'say', 'say surgery', 'say surgery affect', 'say surgery affect drive', 'say surgery affect drive pressure', 'say surgery affect drive pressure kill', 'surgery', 'surgery affect', 'surgery affect drive', 'surgery affect drive pressure', 'surgery affect drive pressure kill', 'affect', 'affect drive', 'affect drive pressure', 'affect drive pressure kill', 'drive', 'drive pressure', 'drive pressure kill', 'pressure', 'pressure kill', 'kill']",0,0,0,0,0,1,0.047619047619047616
108937,I've been with him since the 2005 and wherever he has moved I've stayed with him.,0,move stay,"['move', 'move stay', 'stay']",1,0,0,0,0,0,0.2222222222222222
167130,and walked away he arrived sweating profusely through his shirts and from his head onto his face breathing heavily.,1,walk away arrive perspiration abundantly shirt head face breathe heavily,"['walk', 'walk away', 'walk away arrive', 'walk away arrive perspiration', 'walk away arrive perspiration abundantly', 'walk away arrive perspiration abundantly shirt', 'walk away arrive perspiration abundantly shirt head', 'walk away arrive perspiration abundantly shirt head face', 'walk away arrive perspiration abundantly shirt head face breathe', 'walk away arrive perspiration abundantly shirt head face breathe heavily', 'away', 'away arrive', 'away arrive perspiration', 'away arrive perspiration abundantly', 'away arrive perspiration abundantly shirt', 'away arrive perspiration abundantly shirt head', 'away arrive perspiration abundantly shirt head face', 'away arrive perspiration abundantly shirt head face breathe', 'away arrive perspiration abundantly shirt head face breathe heavily', 'arrive', 'arrive perspiration', 'arrive perspiration abundantly', 'arrive perspiration abundantly shirt', 'arrive perspiration abundantly shirt head', 'arrive perspiration abundantly shirt head face', 'arrive perspiration abundantly shirt head face breathe', 'arrive perspiration abundantly shirt head face breathe heavily', 'perspiration', 'perspiration abundantly', 'perspiration abundantly shirt', 'perspiration abundantly shirt head', 'perspiration abundantly shirt head face', 'perspiration abundantly shirt head face breathe', 'perspiration abundantly shirt head face breathe heavily', 'abundantly', 'abundantly shirt', 'abundantly shirt head', 'abundantly shirt head face', 'abundantly shirt head face breathe', 'abundantly shirt head face breathe heavily', 'shirt', 'shirt head', 'shirt head face', 'shirt head face breathe', 'shirt head face breathe heavily', 'head', 'head face', 'head face breathe', 'head face breathe heavily', 'face', 'face breathe', 'face breathe heavily', 'breathe', 'breathe heavily', 'heavily']",0,0,0,1,0,0,0.03278688524590164
92318,Dr. Giordano injected something that took away the surgical pain,0,inject take away surgical pain,"['inject', 'inject take', 'inject take away', 'inject take away surgical', 'inject take away surgical pain', 'take', 'take away', 'take away surgical', 'take away surgical pain', 'away', 'away surgical', 'away surgical pain', 'surgical', 'surgical pain', 'pain']",0,0,0,1,0,0,0.09523809523809523
162233,Basically I felt he wanted me to go away.,1,basically feel want away,"['basically', 'basically feel', 'basically feel want', 'basically feel want away', 'feel', 'feel want', 'feel want away', 'want', 'want away', 'away']",0,0,0,1,0,0,0.125
105332,"I am currently six weeks after surgery, pain free and moving very well.",0,presently surgery pain free move,"['presently', 'presently surgery', 'presently surgery pain', 'presently surgery pain free', 'presently surgery pain free move', 'surgery', 'surgery pain', 'surgery pain free', 'surgery pain free move', 'pain', 'pain free', 'pain free move', 'free', 'free move', 'move']",1,0,0,0,0,0,0.09523809523809523
133338,I drive all the way from Rancho Mirage for my visits because she's as top of the line as they get.,0,drive way ranch manage visit line,"['drive', 'drive way', 'drive way ranch', 'drive way ranch manage', 'drive way ranch manage visit', 'drive way ranch manage visit line', 'way', 'way ranch', 'way ranch manage', 'way ranch manage visit', 'way ranch manage visit line', 'ranch', 'ranch manage', 'ranch manage visit', 'ranch manage visit line', 'manage', 'manage visit', 'manage visit line', 'visit', 'visit line', 'line']",0,0,0,0,0,1,0.07407407407407407
135419,"NEVER have I experienced such incompetency from a billing department, nor have I ever been turned away for service because of an unpaid balance.",1,experience incompetence fill department turn away service unpaid balance,"['experience', 'experience incompetence', 'experience incompetence fill', 'experience incompetence fill department', 'experience incompetence fill department turn', 'experience incompetence fill department turn away', 'experience incompetence fill department turn away service', 'experience incompetence fill department turn away service unpaid', 'experience incompetence fill department turn away service unpaid balance', 'incompetence', 'incompetence fill', 'incompetence fill department', 'incompetence fill department turn', 'incompetence fill department turn away', 'incompetence fill department turn away service', 'incompetence fill department turn away service unpaid', 'incompetence fill department turn away service unpaid balance', 'fill', 'fill department', 'fill department turn', 'fill department turn away', 'fill department turn away service', 'fill department turn away service unpaid', 'fill department turn away service unpaid balance', 'department', 'department turn', 'department turn away', 'department turn away service', 'department turn away service unpaid', 'department turn away service unpaid balance', 'turn', 'turn away', 'turn away service', 'turn away service unpaid', 'turn away service unpaid balance', 'away', 'away service', 'away service unpaid', 'away service unpaid balance', 'service', 'service unpaid', 'service unpaid balance', 'unpaid', 'unpaid balance', 'balance']",0,0,0,1,0,0,0.0392156862745098
91999,I had an issue which was addressed right away by the staff and dr with antibiotics,0,issue address right away staff antibiotic,"['issue', 'issue address', 'issue address right', 'issue address right away', 'issue address right away staff', 'issue address right away staff antibiotic', 'address', 'address right', 'address right away', 'address right away staff', 'address right away staff antibiotic', 'right', 'right away', 'right away staff', 'right away staff antibiotic', 'away', 'away staff', 'away staff antibiotic', 'staff', 'staff antibiotic', 'antibiotic']",0,0,0,1,0,0,0.07407407407407407
