commentId,comment,classification,comment_processed,word_phrase_list,believe,lab,lab quick,quick,quick little,little,little respectful,respectful,woman,attitude,similarity_score
58058,"For senior citizens, that's a little much.",1,senior citizen s little,"['senior', 'senior citizen', 'senior citizen s', 'senior citizen s little', 'citizen', 'citizen s', 'citizen s little', 's', 's little', 'little']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
159260,"They were cold, and not personable and I think any woman in my position?with my life experience would only view this as discrimination.",1,cold personal think woman positionwith life experience view discrimination,"['cold', 'cold personal', 'cold personal think', 'cold personal think woman', 'cold personal think woman positionwith', 'cold personal think woman positionwith life', 'cold personal think woman positionwith life experience', 'cold personal think woman positionwith life experience view', 'cold personal think woman positionwith life experience view discrimination', 'personal', 'personal think', 'personal think woman', 'personal think woman positionwith', 'personal think woman positionwith life', 'personal think woman positionwith life experience', 'personal think woman positionwith life experience view', 'personal think woman positionwith life experience view discrimination', 'think', 'think woman', 'think woman positionwith', 'think woman positionwith life', 'think woman positionwith life experience', 'think woman positionwith life experience view', 'think woman positionwith life experience view discrimination', 'woman', 'woman positionwith', 'woman positionwith life', 'woman positionwith life experience', 'woman positionwith life experience view', 'woman positionwith life experience view discrimination', 'positionwith', 'positionwith life', 'positionwith life experience', 'positionwith life experience view', 'positionwith life experience view discrimination', 'life', 'life experience', 'life experience view', 'life experience view discrimination', 'experience', 'experience view', 'experience view discrimination', 'view', 'view discrimination', 'discrimination']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
168864,"With so little muscle, her pain and torn cartilage obviously got much, much worse.",1,little muscle pain tear cartilage obviously get bad,"['little', 'little muscle', 'little muscle pain', 'little muscle pain tear', 'little muscle pain tear cartilage', 'little muscle pain tear cartilage obviously', 'little muscle pain tear cartilage obviously get', 'little muscle pain tear cartilage obviously get bad', 'muscle', 'muscle pain', 'muscle pain tear', 'muscle pain tear cartilage', 'muscle pain tear cartilage obviously', 'muscle pain tear cartilage obviously get', 'muscle pain tear cartilage obviously get bad', 'pain', 'pain tear', 'pain tear cartilage', 'pain tear cartilage obviously', 'pain tear cartilage obviously get', 'pain tear cartilage obviously get bad', 'tear', 'tear cartilage', 'tear cartilage obviously', 'tear cartilage obviously get', 'tear cartilage obviously get bad', 'cartilage', 'cartilage obviously', 'cartilage obviously get', 'cartilage obviously get bad', 'obviously', 'obviously get', 'obviously get bad', 'get', 'get bad', 'bad']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
167536,"His staff member ""front desk supervisor, older African American woman"" very disrespectful, incompetent, rude, and ignorant.",1,staff member desk supervisor old woman disrespectful incompetent rude ignorant,"['staff', 'staff member', 'staff member desk', 'staff member desk supervisor', 'staff member desk supervisor old', 'staff member desk supervisor old woman', 'staff member desk supervisor old woman disrespectful', 'staff member desk supervisor old woman disrespectful incompetent', 'staff member desk supervisor old woman disrespectful incompetent rude', 'staff member desk supervisor old woman disrespectful incompetent rude ignorant', 'member', 'member desk', 'member desk supervisor', 'member desk supervisor old', 'member desk supervisor old woman', 'member desk supervisor old woman disrespectful', 'member desk supervisor old woman disrespectful incompetent', 'member desk supervisor old woman disrespectful incompetent rude', 'member desk supervisor old woman disrespectful incompetent rude ignorant', 'desk', 'desk supervisor', 'desk supervisor old', 'desk supervisor old woman', 'desk supervisor old woman disrespectful', 'desk supervisor old woman disrespectful incompetent', 'desk supervisor old woman disrespectful incompetent rude', 'desk supervisor old woman disrespectful incompetent rude ignorant', 'supervisor', 'supervisor old', 'supervisor old woman', 'supervisor old woman disrespectful', 'supervisor old woman disrespectful incompetent', 'supervisor old woman disrespectful incompetent rude', 'supervisor old woman disrespectful incompetent rude ignorant', 'old', 'old woman', 'old woman disrespectful', 'old woman disrespectful incompetent', 'old woman disrespectful incompetent rude', 'old woman disrespectful incompetent rude ignorant', 'woman', 'woman disrespectful', 'woman disrespectful incompetent', 'woman disrespectful incompetent rude', 'woman disrespectful incompetent rude ignorant', 'disrespectful', 'disrespectful incompetent', 'disrespectful incompetent rude', 'disrespectful incompetent rude ignorant', 'incompetent', 'incompetent rude', 'incompetent rude ignorant', 'rude', 'rude ignorant', 'ignorant']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
79033,"X, the receptionist at the ER was quick",0,x reception erbium quick,"['x', 'x reception', 'x reception erbium', 'x reception erbium quick', 'reception', 'reception erbium', 'reception erbium quick', 'erbium', 'erbium quick', 'quick']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
96772,and little visible scarring behind ears.,0,little visible scar ear,"['little', 'little visible', 'little visible scar', 'little visible scar ear', 'visible', 'visible scar', 'visible scar ear', 'scar', 'scar ear', 'ear']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
139029,I had Morpheus resurface treatment and I cannot believe the results!,0,morpheus surface treatment believe result,"['morpheus', 'morpheus surface', 'morpheus surface treatment', 'morpheus surface treatment believe', 'morpheus surface treatment believe result', 'surface', 'surface treatment', 'surface treatment believe', 'surface treatment believe result', 'treatment', 'treatment believe', 'treatment believe result', 'believe', 'believe result', 'result']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
145273,The staff is always cheerful and quick to acknowledge when you arrive at the office.,0,staff cheerful quick acknowledge arrive office,"['staff', 'staff cheerful', 'staff cheerful quick', 'staff cheerful quick acknowledge', 'staff cheerful quick acknowledge arrive', 'staff cheerful quick acknowledge arrive office', 'cheerful', 'cheerful quick', 'cheerful quick acknowledge', 'cheerful quick acknowledge arrive', 'cheerful quick acknowledge arrive office', 'quick', 'quick acknowledge', 'quick acknowledge arrive', 'quick acknowledge arrive office', 'acknowledge', 'acknowledge arrive', 'acknowledge arrive office', 'arrive', 'arrive office', 'office']",0,0,0,1,0,0,0,0,0,0,0.06896551724137931
98682,"Their main concern seems to be chasing the women around the office and padding their pocketbooks, NOT your eyecare.",1,main concern chase woman office add pocketbook eyecare,"['main', 'main concern', 'main concern chase', 'main concern chase woman', 'main concern chase woman office', 'main concern chase woman office add', 'main concern chase woman office add pocketbook', 'main concern chase woman office add pocketbook eyecare', 'concern', 'concern chase', 'concern chase woman', 'concern chase woman office', 'concern chase woman office add', 'concern chase woman office add pocketbook', 'concern chase woman office add pocketbook eyecare', 'chase', 'chase woman', 'chase woman office', 'chase woman office add', 'chase woman office add pocketbook', 'chase woman office add pocketbook eyecare', 'woman', 'woman office', 'woman office add', 'woman office add pocketbook', 'woman office add pocketbook eyecare', 'office', 'office add', 'office add pocketbook', 'office add pocketbook eyecare', 'add', 'add pocketbook', 'add pocketbook eyecare', 'pocketbook', 'pocketbook eyecare', 'eyecare']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
145303,The ladies up front are very polite and respectful.,0,lady polite respectful,"['lady', 'lady polite', 'lady polite respectful', 'polite', 'polite respectful', 'respectful']",0,0,0,0,0,0,0,1,0,0,0.06896551724137931
65686,"A little friendlier, a little more warmth.",1,little friendly little warmth,"['little', 'little friendly', 'little friendly little', 'little friendly little warmth', 'friendly', 'friendly little', 'friendly little warmth', 'little', 'little warmth', 'warmth']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
86567,everything led us to believe Dr Naderi is the best option.,0,lead believe good option,"['lead', 'lead believe', 'lead believe good', 'lead believe good option', 'believe', 'believe good', 'believe good option', 'good', 'good option', 'option']",1,0,0,0,0,0,0,0,0,0,0.06896551724137931
102205,"She was kind, patient, and very informative as she completed my Well Woman exam.",0,kind patient information complete woman examination,"['kind', 'kind patient', 'kind patient information', 'kind patient information complete', 'kind patient information complete woman', 'kind patient information complete woman examination', 'patient', 'patient information', 'patient information complete', 'patient information complete woman', 'patient information complete woman examination', 'information', 'information complete', 'information complete woman', 'information complete woman examination', 'complete', 'complete woman', 'complete woman examination', 'woman', 'woman examination', 'examination']",0,0,0,0,0,0,0,0,1,0,0.06896551724137931
111231,"save yourself pain and suffering, pay a little more but see a doctor that knows what he?s doing!",1,save pain suffer pay little doctor know s,"['save', 'save pain', 'save pain suffer', 'save pain suffer pay', 'save pain suffer pay little', 'save pain suffer pay little doctor', 'save pain suffer pay little doctor know', 'save pain suffer pay little doctor know s', 'pain', 'pain suffer', 'pain suffer pay', 'pain suffer pay little', 'pain suffer pay little doctor', 'pain suffer pay little doctor know', 'pain suffer pay little doctor know s', 'suffer', 'suffer pay', 'suffer pay little', 'suffer pay little doctor', 'suffer pay little doctor know', 'suffer pay little doctor know s', 'pay', 'pay little', 'pay little doctor', 'pay little doctor know', 'pay little doctor know s', 'little', 'little doctor', 'little doctor know', 'little doctor know s', 'doctor', 'doctor know', 'doctor know s', 'know', 'know s', 's']",0,0,0,0,0,1,0,0,0,0,0.06896551724137931
