commentId,comment,classification,comment_processed,word_phrase_list,social,social medium,social medium prevent,social medium prevent experience,social medium prevent experience practice,social medium prevent experience practice total,social medium prevent experience practice total lack,social medium prevent experience practice total lack integrity,medium,medium prevent,medium prevent experience,medium prevent experience practice,medium prevent experience practice total,medium prevent experience practice total lack,medium prevent experience practice total lack integrity,prevent,prevent experience,prevent experience practice,prevent experience practice total,prevent experience practice total lack,prevent experience practice total lack integrity,experience,experience practice,experience practice total,experience practice total lack,experience practice total lack integrity,practice,practice total,practice total lack,practice total lack integrity,total,total lack,total lack integrity,lack,lack integrity,integrity
126211,Wake up to the real world and build an experience that helps alleviate the stresses for your client instead of this nonsense.,1,wake real world build experience help alleviate braid client instead nonsense,"['wake', 'wake real', 'wake real world', 'wake real world build', 'wake real world build experience', 'wake real world build experience help', 'wake real world build experience help alleviate', 'wake real world build experience help alleviate braid', 'wake real world build experience help alleviate braid client', 'wake real world build experience help alleviate braid client instead', 'wake real world build experience help alleviate braid client instead nonsense', 'real', 'real world', 'real world build', 'real world build experience', 'real world build experience help', 'real world build experience help alleviate', 'real world build experience help alleviate braid', 'real world build experience help alleviate braid client', 'real world build experience help alleviate braid client instead', 'real world build experience help alleviate braid client instead nonsense', 'world', 'world build', 'world build experience', 'world build experience help', 'world build experience help alleviate', 'world build experience help alleviate braid', 'world build experience help alleviate braid client', 'world build experience help alleviate braid client instead', 'world build experience help alleviate braid client instead nonsense', 'build', 'build experience', 'build experience help', 'build experience help alleviate', 'build experience help alleviate braid', 'build experience help alleviate braid client', 'build experience help alleviate braid client instead', 'build experience help alleviate braid client instead nonsense', 'experience', 'experience help', 'experience help alleviate', 'experience help alleviate braid', 'experience help alleviate braid client', 'experience help alleviate braid client instead', 'experience help alleviate braid client instead nonsense', 'help', 'help alleviate', 'help alleviate braid', 'help alleviate braid client', 'help alleviate braid client instead', 'help alleviate braid client instead nonsense', 'alleviate', 'alleviate braid', 'alleviate braid client', 'alleviate braid client instead', 'alleviate braid client instead nonsense', 'braid', 'braid client', 'braid client instead', 'braid client instead nonsense', 'client', 'client instead', 'client instead nonsense', 'instead', 'instead nonsense', 'nonsense']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184838,"Having had an unsatisfactory experience with another surgeon, this was very much appreciated.",0,have unsatisfactory experience surgeon appreciate,"['have', 'have unsatisfactory', 'have unsatisfactory experience', 'have unsatisfactory experience surgeon', 'have unsatisfactory experience surgeon appreciate', 'unsatisfactory', 'unsatisfactory experience', 'unsatisfactory experience surgeon', 'unsatisfactory experience surgeon appreciate', 'experience', 'experience surgeon', 'experience surgeon appreciate', 'surgeon', 'surgeon appreciate', 'appreciate']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89721,Due to bad practice by Dr Mangubat I am suffering from capsular contraction.,1,bad practice suffer capsular contraction,"['bad', 'bad practice', 'bad practice suffer', 'bad practice suffer capsular', 'bad practice suffer capsular contraction', 'practice', 'practice suffer', 'practice suffer capsular', 'practice suffer capsular contraction', 'suffer', 'suffer capsular', 'suffer capsular contraction', 'capsular', 'capsular contraction', 'contraction']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
86695,"Wonderful office, practice,",0,fantastic office practice,"['fantastic', 'fantastic office', 'fantastic office practice', 'office', 'office practice', 'practice']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160130,I regret choosing this practice for cosmetic surgery.,1,regret choose practice cosmetic surgery,"['regret', 'regret choose', 'regret choose practice', 'regret choose practice cosmetic', 'regret choose practice cosmetic surgery', 'choose', 'choose practice', 'choose practice cosmetic', 'choose practice cosmetic surgery', 'practice', 'practice cosmetic', 'practice cosmetic surgery', 'cosmetic', 'cosmetic surgery', 'surgery']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160795,"No drains, total of 6 entry wounds I'm not taking my pain pill because I don't have that much pain, tylenol works fine.",0,no drain total entry wound not take pain pill pain acetaminophen work fine,"['no', 'no drain', 'no drain total', 'no drain total entry', 'no drain total entry wound', 'no drain total entry wound not', 'no drain total entry wound not take', 'no drain total entry wound not take pain', 'no drain total entry wound not take pain pill', 'no drain total entry wound not take pain pill pain', 'no drain total entry wound not take pain pill pain acetaminophen', 'no drain total entry wound not take pain pill pain acetaminophen work', 'no drain total entry wound not take pain pill pain acetaminophen work fine', 'drain', 'drain total', 'drain total entry', 'drain total entry wound', 'drain total entry wound not', 'drain total entry wound not take', 'drain total entry wound not take pain', 'drain total entry wound not take pain pill', 'drain total entry wound not take pain pill pain', 'drain total entry wound not take pain pill pain acetaminophen', 'drain total entry wound not take pain pill pain acetaminophen work', 'drain total entry wound not take pain pill pain acetaminophen work fine', 'total', 'total entry', 'total entry wound', 'total entry wound not', 'total entry wound not take', 'total entry wound not take pain', 'total entry wound not take pain pill', 'total entry wound not take pain pill pain', 'total entry wound not take pain pill pain acetaminophen', 'total entry wound not take pain pill pain acetaminophen work', 'total entry wound not take pain pill pain acetaminophen work fine', 'entry', 'entry wound', 'entry wound not', 'entry wound not take', 'entry wound not take pain', 'entry wound not take pain pill', 'entry wound not take pain pill pain', 'entry wound not take pain pill pain acetaminophen', 'entry wound not take pain pill pain acetaminophen work', 'entry wound not take pain pill pain acetaminophen work fine', 'wound', 'wound not', 'wound not take', 'wound not take pain', 'wound not take pain pill', 'wound not take pain pill pain', 'wound not take pain pill pain acetaminophen', 'wound not take pain pill pain acetaminophen work', 'wound not take pain pill pain acetaminophen work fine', 'not', 'not take', 'not take pain', 'not take pain pill', 'not take pain pill pain', 'not take pain pill pain acetaminophen', 'not take pain pill pain acetaminophen work', 'not take pain pill pain acetaminophen work fine', 'take', 'take pain', 'take pain pill', 'take pain pill pain', 'take pain pill pain acetaminophen', 'take pain pill pain acetaminophen work', 'take pain pill pain acetaminophen work fine', 'pain', 'pain pill', 'pain pill pain', 'pain pill pain acetaminophen', 'pain pill pain acetaminophen work', 'pain pill pain acetaminophen work fine', 'pill', 'pill pain', 'pill pain acetaminophen', 'pill pain acetaminophen work', 'pill pain acetaminophen work fine', 'pain', 'pain acetaminophen', 'pain acetaminophen work', 'pain acetaminophen work fine', 'acetaminophen', 'acetaminophen work', 'acetaminophen work fine', 'work', 'work fine', 'fine']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162343,"for the doctor to come in, some lady from the medspa came in to peddle their services.",1,doctor come lady medium come meddle service,"['doctor', 'doctor come', 'doctor come lady', 'doctor come lady medium', 'doctor come lady medium come', 'doctor come lady medium come meddle', 'doctor come lady medium come meddle service', 'come', 'come lady', 'come lady medium', 'come lady medium come', 'come lady medium come meddle', 'come lady medium come meddle service', 'lady', 'lady medium', 'lady medium come', 'lady medium come meddle', 'lady medium come meddle service', 'medium', 'medium come', 'medium come meddle', 'medium come meddle service', 'come', 'come meddle', 'come meddle service', 'meddle', 'meddle service', 'service']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119773,The level integrity and professionalism shown is superior.,0,level integrity professionalism show superior,"['level', 'level integrity', 'level integrity professionalism', 'level integrity professionalism show', 'level integrity professionalism show superior', 'integrity', 'integrity professionalism', 'integrity professionalism show', 'integrity professionalism show superior', 'professionalism', 'professionalism show', 'professionalism show superior', 'show', 'show superior', 'superior']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
130612,He makes this sometimes scary and intimidating experience so enjoyable and fun!,0,make scar intimidate experience enjoyable fun,"['make', 'make scar', 'make scar intimidate', 'make scar intimidate experience', 'make scar intimidate experience enjoyable', 'make scar intimidate experience enjoyable fun', 'scar', 'scar intimidate', 'scar intimidate experience', 'scar intimidate experience enjoyable', 'scar intimidate experience enjoyable fun', 'intimidate', 'intimidate experience', 'intimidate experience enjoyable', 'intimidate experience enjoyable fun', 'experience', 'experience enjoyable', 'experience enjoyable fun', 'enjoyable', 'enjoyable fun', 'fun']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173648,"The staff, especially Andrea, treated me with a total lack of compassion and dignity.",1,staff especially andrew treat total lack compassion dignity,"['staff', 'staff especially', 'staff especially andrew', 'staff especially andrew treat', 'staff especially andrew treat total', 'staff especially andrew treat total lack', 'staff especially andrew treat total lack compassion', 'staff especially andrew treat total lack compassion dignity', 'especially', 'especially andrew', 'especially andrew treat', 'especially andrew treat total', 'especially andrew treat total lack', 'especially andrew treat total lack compassion', 'especially andrew treat total lack compassion dignity', 'andrew', 'andrew treat', 'andrew treat total', 'andrew treat total lack', 'andrew treat total lack compassion', 'andrew treat total lack compassion dignity', 'treat', 'treat total', 'treat total lack', 'treat total lack compassion', 'treat total lack compassion dignity', 'total', 'total lack', 'total lack compassion', 'total lack compassion dignity', 'lack', 'lack compassion', 'lack compassion dignity', 'compassion', 'compassion dignity', 'dignity']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
171664,"Go there for a few visits, your experiences at Dr. Beede's office will be as welcome as Mr. Roger's neighborhood!",0,visit experience dr office welcome mister rogers neighborhood,"['visit', 'visit experience', 'visit experience dr', 'visit experience dr office', 'visit experience dr office welcome', 'visit experience dr office welcome mister', 'visit experience dr office welcome mister rogers', 'visit experience dr office welcome mister rogers neighborhood', 'experience', 'experience dr', 'experience dr office', 'experience dr office welcome', 'experience dr office welcome mister', 'experience dr office welcome mister rogers', 'experience dr office welcome mister rogers neighborhood', 'dr', 'dr office', 'dr office welcome', 'dr office welcome mister', 'dr office welcome mister rogers', 'dr office welcome mister rogers neighborhood', 'office', 'office welcome', 'office welcome mister', 'office welcome mister rogers', 'office welcome mister rogers neighborhood', 'welcome', 'welcome mister', 'welcome mister rogers', 'welcome mister rogers neighborhood', 'mister', 'mister rogers', 'mister rogers neighborhood', 'rogers', 'rogers neighborhood', 'neighborhood']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140952,past two times in office I love this practice and have been customer for years,0,past time office love practice customer,"['past', 'past time', 'past time office', 'past time office love', 'past time office love practice', 'past time office love practice customer', 'time', 'time office', 'time office love', 'time office love practice', 'time office love practice customer', 'office', 'office love', 'office love practice', 'office love practice customer', 'love', 'love practice', 'love practice customer', 'practice', 'practice customer', 'customer']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180122,The practice was very informative about what to expect after surgery.,0,practice information expect surgery,"['practice', 'practice information', 'practice information expect', 'practice information expect surgery', 'information', 'information expect', 'information expect surgery', 'expect', 'expect surgery', 'surgery']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
156597,It So so so rude an unprofessional I literally can't believe this experience,1,rude professional literally believe experience,"['rude', 'rude professional', 'rude professional literally', 'rude professional literally believe', 'rude professional literally believe experience', 'professional', 'professional literally', 'professional literally believe', 'professional literally believe experience', 'literally', 'literally believe', 'literally believe experience', 'believe', 'believe experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90477,I feel completely taken care of in each step of my surgery experience!,0,feel completely take care step surgery experience,"['feel', 'feel completely', 'feel completely take', 'feel completely take care', 'feel completely take care step', 'feel completely take care step surgery', 'feel completely take care step surgery experience', 'completely', 'completely take', 'completely take care', 'completely take care step', 'completely take care step surgery', 'completely take care step surgery experience', 'take', 'take care', 'take care step', 'take care step surgery', 'take care step surgery experience', 'care', 'care step', 'care step surgery', 'care step surgery experience', 'step', 'step surgery', 'step surgery experience', 'surgery', 'surgery experience', 'experience']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
