commentId,comment,classification,comment_processed,word_phrase_list,pass,bougainvillea,clinic,little,little costly,costly,similarity_score
140601,"but can benefit from a little ""boost.""The front desk staff are also extremely welcoming and make you feel special.",0,benefit little boostthe desk staff extremely welcome feel special,"['benefit', 'benefit little', 'benefit little boostthe', 'benefit little boostthe desk', 'benefit little boostthe desk staff', 'benefit little boostthe desk staff extremely', 'benefit little boostthe desk staff extremely welcome', 'benefit little boostthe desk staff extremely welcome feel', 'benefit little boostthe desk staff extremely welcome feel special', 'little', 'little boostthe', 'little boostthe desk', 'little boostthe desk staff', 'little boostthe desk staff extremely', 'little boostthe desk staff extremely welcome', 'little boostthe desk staff extremely welcome feel', 'little boostthe desk staff extremely welcome feel special', 'boostthe', 'boostthe desk', 'boostthe desk staff', 'boostthe desk staff extremely', 'boostthe desk staff extremely welcome', 'boostthe desk staff extremely welcome feel', 'boostthe desk staff extremely welcome feel special', 'desk', 'desk staff', 'desk staff extremely', 'desk staff extremely welcome', 'desk staff extremely welcome feel', 'desk staff extremely welcome feel special', 'staff', 'staff extremely', 'staff extremely welcome', 'staff extremely welcome feel', 'staff extremely welcome feel special', 'extremely', 'extremely welcome', 'extremely welcome feel', 'extremely welcome feel special', 'welcome', 'welcome feel', 'welcome feel special', 'feel', 'feel special', 'special']",0,0,0,1,0,0,0.2631578947368421
169720,"for the handshake, I don't even think you stopped walking as you shook my hand passing through the waiting room,",1,handshake think stop walk shake hand pass wait room,"['handshake', 'handshake think', 'handshake think stop', 'handshake think stop walk', 'handshake think stop walk shake', 'handshake think stop walk shake hand', 'handshake think stop walk shake hand pass', 'handshake think stop walk shake hand pass wait', 'handshake think stop walk shake hand pass wait room', 'think', 'think stop', 'think stop walk', 'think stop walk shake', 'think stop walk shake hand', 'think stop walk shake hand pass', 'think stop walk shake hand pass wait', 'think stop walk shake hand pass wait room', 'stop', 'stop walk', 'stop walk shake', 'stop walk shake hand', 'stop walk shake hand pass', 'stop walk shake hand pass wait', 'stop walk shake hand pass wait room', 'walk', 'walk shake', 'walk shake hand', 'walk shake hand pass', 'walk shake hand pass wait', 'walk shake hand pass wait room', 'shake', 'shake hand', 'shake hand pass', 'shake hand pass wait', 'shake hand pass wait room', 'hand', 'hand pass', 'hand pass wait', 'hand pass wait room', 'pass', 'pass wait', 'pass wait room', 'wait', 'wait room', 'room']",1,0,0,0,0,0,0.2631578947368421
148428,"While I still have a little ways to go, the pain is gone,",0,little way pain go,"['little', 'little way', 'little way pain', 'little way pain go', 'way', 'way pain', 'way pain go', 'pain', 'pain go', 'go']",0,0,0,1,0,0,0.2631578947368421
157807,"Even passing other staff in the hallways, they all said hello and were friendly.",0,pass staff say hello friendly,"['pass', 'pass staff', 'pass staff say', 'pass staff say hello', 'pass staff say hello friendly', 'staff', 'staff say', 'staff say hello', 'staff say hello friendly', 'say', 'say hello', 'say hello friendly', 'hello', 'hello friendly', 'friendly']",1,0,0,0,0,0,0.2631578947368421
145479,You will not feel like you are bundled with every other patient like in certain clinics.,0,feel like bundle patient like certain clinic,"['feel', 'feel like', 'feel like bundle', 'feel like bundle patient', 'feel like bundle patient like', 'feel like bundle patient like certain', 'feel like bundle patient like certain clinic', 'like', 'like bundle', 'like bundle patient', 'like bundle patient like', 'like bundle patient like certain', 'like bundle patient like certain clinic', 'bundle', 'bundle patient', 'bundle patient like', 'bundle patient like certain', 'bundle patient like certain clinic', 'patient', 'patient like', 'patient like certain', 'patient like certain clinic', 'like', 'like certain', 'like certain clinic', 'certain', 'certain clinic', 'clinic']",0,0,1,0,0,0,0.2631578947368421
139181,I feel substantially more cared for here than i did going through the hospital system dermatology clinics in the past.,0,feel substantially care go hospital system dermatology clinic past,"['feel', 'feel substantially', 'feel substantially care', 'feel substantially care go', 'feel substantially care go hospital', 'feel substantially care go hospital system', 'feel substantially care go hospital system dermatology', 'feel substantially care go hospital system dermatology clinic', 'feel substantially care go hospital system dermatology clinic past', 'substantially', 'substantially care', 'substantially care go', 'substantially care go hospital', 'substantially care go hospital system', 'substantially care go hospital system dermatology', 'substantially care go hospital system dermatology clinic', 'substantially care go hospital system dermatology clinic past', 'care', 'care go', 'care go hospital', 'care go hospital system', 'care go hospital system dermatology', 'care go hospital system dermatology clinic', 'care go hospital system dermatology clinic past', 'go', 'go hospital', 'go hospital system', 'go hospital system dermatology', 'go hospital system dermatology clinic', 'go hospital system dermatology clinic past', 'hospital', 'hospital system', 'hospital system dermatology', 'hospital system dermatology clinic', 'hospital system dermatology clinic past', 'system', 'system dermatology', 'system dermatology clinic', 'system dermatology clinic past', 'dermatology', 'dermatology clinic', 'dermatology clinic past', 'clinic', 'clinic past', 'past']",0,0,1,0,0,0,0.2631578947368421
81633,I have 1 healthy little 2 year old boy through IUI,0,healthy little year old boy three,"['healthy', 'healthy little', 'healthy little year', 'healthy little year old', 'healthy little year old boy', 'healthy little year old boy three', 'little', 'little year', 'little year old', 'little year old boy', 'little year old boy three', 'year', 'year old', 'year old boy', 'year old boy three', 'old', 'old boy', 'old boy three', 'boy', 'boy three', 'three']",0,0,0,1,0,0,0.2631578947368421
121808,"Dr. Kim, the founder of this clinic, is now in prison along with several others of the fraud scheme.",1,founder clinic prison fraud scheme,"['founder', 'founder clinic', 'founder clinic prison', 'founder clinic prison fraud', 'founder clinic prison fraud scheme', 'clinic', 'clinic prison', 'clinic prison fraud', 'clinic prison fraud scheme', 'prison', 'prison fraud', 'prison fraud scheme', 'fraud', 'fraud scheme', 'scheme']",0,0,1,0,0,0,0.2631578947368421
152919,The clinic is in an odd location because you get surgery,1,clinic odd location surgery,"['clinic', 'clinic odd', 'clinic odd location', 'clinic odd location surgery', 'odd', 'odd location', 'odd location surgery', 'location', 'location surgery', 'surgery']",0,0,1,0,0,0,0.2631578947368421
94924,and got better with each passing day.,0,get good pass day,"['get', 'get good', 'get good pass', 'get good pass day', 'good', 'good pass', 'good pass day', 'pass', 'pass day', 'day']",1,0,0,0,0,0,0.2631578947368421
183871,"This is not the level of service we expect from your clinic, Courtney.",1,level service expect clinic journey,"['level', 'level service', 'level service expect', 'level service expect clinic', 'level service expect clinic journey', 'service', 'service expect', 'service expect clinic', 'service expect clinic journey', 'expect', 'expect clinic', 'expect clinic journey', 'clinic', 'clinic journey', 'journey']",0,0,1,0,0,0,0.2631578947368421
154502,and Hilinski the morning of and a little while later I was in the OR ready to go!,0,zhilinski little late ready,"['zhilinski', 'zhilinski little', 'zhilinski little late', 'zhilinski little late ready', 'little', 'little late', 'little late ready', 'late', 'late ready', 'ready']",0,0,0,1,0,0,0.2631578947368421
85241,and treated her like a little princess!,0,treat like little princess,"['treat', 'treat like', 'treat like little', 'treat like little princess', 'like', 'like little', 'like little princess', 'little', 'little princess', 'princess']",0,0,0,1,0,0,0.2631578947368421
121306,but once they've pitched you on a high end treatment they no longer respond to inquiries for anything less costly.,1,ve pitch high end treatment long respond inquiry costly,"['ve', 've pitch', 've pitch high', 've pitch high end', 've pitch high end treatment', 've pitch high end treatment long', 've pitch high end treatment long respond', 've pitch high end treatment long respond inquiry', 've pitch high end treatment long respond inquiry costly', 'pitch', 'pitch high', 'pitch high end', 'pitch high end treatment', 'pitch high end treatment long', 'pitch high end treatment long respond', 'pitch high end treatment long respond inquiry', 'pitch high end treatment long respond inquiry costly', 'high', 'high end', 'high end treatment', 'high end treatment long', 'high end treatment long respond', 'high end treatment long respond inquiry', 'high end treatment long respond inquiry costly', 'end', 'end treatment', 'end treatment long', 'end treatment long respond', 'end treatment long respond inquiry', 'end treatment long respond inquiry costly', 'treatment', 'treatment long', 'treatment long respond', 'treatment long respond inquiry', 'treatment long respond inquiry costly', 'long', 'long respond', 'long respond inquiry', 'long respond inquiry costly', 'respond', 'respond inquiry', 'respond inquiry costly', 'inquiry', 'inquiry costly', 'costly']",0,0,0,0,0,1,0.2631578947368421
181276,Trying to keep a level head as I was told it would be a little pinch or mildly uncomfortable like a bee sting.,1,try level head tell little pinch mildly uncomfortable like bee sting,"['try', 'try level', 'try level head', 'try level head tell', 'try level head tell little', 'try level head tell little pinch', 'try level head tell little pinch mildly', 'try level head tell little pinch mildly uncomfortable', 'try level head tell little pinch mildly uncomfortable like', 'try level head tell little pinch mildly uncomfortable like bee', 'try level head tell little pinch mildly uncomfortable like bee sting', 'level', 'level head', 'level head tell', 'level head tell little', 'level head tell little pinch', 'level head tell little pinch mildly', 'level head tell little pinch mildly uncomfortable', 'level head tell little pinch mildly uncomfortable like', 'level head tell little pinch mildly uncomfortable like bee', 'level head tell little pinch mildly uncomfortable like bee sting', 'head', 'head tell', 'head tell little', 'head tell little pinch', 'head tell little pinch mildly', 'head tell little pinch mildly uncomfortable', 'head tell little pinch mildly uncomfortable like', 'head tell little pinch mildly uncomfortable like bee', 'head tell little pinch mildly uncomfortable like bee sting', 'tell', 'tell little', 'tell little pinch', 'tell little pinch mildly', 'tell little pinch mildly uncomfortable', 'tell little pinch mildly uncomfortable like', 'tell little pinch mildly uncomfortable like bee', 'tell little pinch mildly uncomfortable like bee sting', 'little', 'little pinch', 'little pinch mildly', 'little pinch mildly uncomfortable', 'little pinch mildly uncomfortable like', 'little pinch mildly uncomfortable like bee', 'little pinch mildly uncomfortable like bee sting', 'pinch', 'pinch mildly', 'pinch mildly uncomfortable', 'pinch mildly uncomfortable like', 'pinch mildly uncomfortable like bee', 'pinch mildly uncomfortable like bee sting', 'mildly', 'mildly uncomfortable', 'mildly uncomfortable like', 'mildly uncomfortable like bee', 'mildly uncomfortable like bee sting', 'uncomfortable', 'uncomfortable like', 'uncomfortable like bee', 'uncomfortable like bee sting', 'like', 'like bee', 'like bee sting', 'bee', 'bee sting', 'sting']",0,0,0,1,0,0,0.2631578947368421
