commentId,comment,classification,comment_processed,word_phrase_list,clinic,cold,invite,similarity_score
167046,"Dr Deuk refuses to see any patient that hasn't been through his pain management clinic which given narcotic drugs, injectables and/or nerve blocks.",1,refuse patient pain management clinic give necrotic drug injectables ardor nerve block,"['refuse', 'refuse patient', 'refuse patient pain', 'refuse patient pain management', 'refuse patient pain management clinic', 'refuse patient pain management clinic give', 'refuse patient pain management clinic give necrotic', 'refuse patient pain management clinic give necrotic drug', 'refuse patient pain management clinic give necrotic drug injectables', 'refuse patient pain management clinic give necrotic drug injectables ardor', 'refuse patient pain management clinic give necrotic drug injectables ardor nerve', 'refuse patient pain management clinic give necrotic drug injectables ardor nerve block', 'patient', 'patient pain', 'patient pain management', 'patient pain management clinic', 'patient pain management clinic give', 'patient pain management clinic give necrotic', 'patient pain management clinic give necrotic drug', 'patient pain management clinic give necrotic drug injectables', 'patient pain management clinic give necrotic drug injectables ardor', 'patient pain management clinic give necrotic drug injectables ardor nerve', 'patient pain management clinic give necrotic drug injectables ardor nerve block', 'pain', 'pain management', 'pain management clinic', 'pain management clinic give', 'pain management clinic give necrotic', 'pain management clinic give necrotic drug', 'pain management clinic give necrotic drug injectables', 'pain management clinic give necrotic drug injectables ardor', 'pain management clinic give necrotic drug injectables ardor nerve', 'pain management clinic give necrotic drug injectables ardor nerve block', 'management', 'management clinic', 'management clinic give', 'management clinic give necrotic', 'management clinic give necrotic drug', 'management clinic give necrotic drug injectables', 'management clinic give necrotic drug injectables ardor', 'management clinic give necrotic drug injectables ardor nerve', 'management clinic give necrotic drug injectables ardor nerve block', 'clinic', 'clinic give', 'clinic give necrotic', 'clinic give necrotic drug', 'clinic give necrotic drug injectables', 'clinic give necrotic drug injectables ardor', 'clinic give necrotic drug injectables ardor nerve', 'clinic give necrotic drug injectables ardor nerve block', 'give', 'give necrotic', 'give necrotic drug', 'give necrotic drug injectables', 'give necrotic drug injectables ardor', 'give necrotic drug injectables ardor nerve', 'give necrotic drug injectables ardor nerve block', 'necrotic', 'necrotic drug', 'necrotic drug injectables', 'necrotic drug injectables ardor', 'necrotic drug injectables ardor nerve', 'necrotic drug injectables ardor nerve block', 'drug', 'drug injectables', 'drug injectables ardor', 'drug injectables ardor nerve', 'drug injectables ardor nerve block', 'injectables', 'injectables ardor', 'injectables ardor nerve', 'injectables ardor nerve block', 'ardor', 'ardor nerve', 'ardor nerve block', 'nerve', 'nerve block', 'block']",1,0,0,0.5
135241,I made a comment that I was cold and both Kim and Dr. Sullivan were so attentive that they immediately turned up the thermostat!,0,comment cold attentive immediately turn thermostat,"['comment', 'comment cold', 'comment cold attentive', 'comment cold attentive immediately', 'comment cold attentive immediately turn', 'comment cold attentive immediately turn thermostat', 'cold', 'cold attentive', 'cold attentive immediately', 'cold attentive immediately turn', 'cold attentive immediately turn thermostat', 'attentive', 'attentive immediately', 'attentive immediately turn', 'attentive immediately turn thermostat', 'immediately', 'immediately turn', 'immediately turn thermostat', 'turn', 'turn thermostat', 'thermostat']",0,1,0,0.5
147470,Would never recommend this clinic to anyone.,1,recommend clinic,"['recommend', 'recommend clinic', 'clinic']",1,0,0,0.5
58021,People were waiting out the door of the clinic.,1,people wait door clinic,"['people', 'people wait', 'people wait door', 'people wait door clinic', 'wait', 'wait door', 'wait door clinic', 'door', 'door clinic', 'clinic']",1,0,0,0.5
71188,"I was a quite little concerned that somehow, my primary health provider was listed as Redwood Rural  Health Clinic.",1,little concerned primary health provider list redwood rural health clinic,"['little', 'little concerned', 'little concerned primary', 'little concerned primary health', 'little concerned primary health provider', 'little concerned primary health provider list', 'little concerned primary health provider list redwood', 'little concerned primary health provider list redwood rural', 'little concerned primary health provider list redwood rural health', 'little concerned primary health provider list redwood rural health clinic', 'concerned', 'concerned primary', 'concerned primary health', 'concerned primary health provider', 'concerned primary health provider list', 'concerned primary health provider list redwood', 'concerned primary health provider list redwood rural', 'concerned primary health provider list redwood rural health', 'concerned primary health provider list redwood rural health clinic', 'primary', 'primary health', 'primary health provider', 'primary health provider list', 'primary health provider list redwood', 'primary health provider list redwood rural', 'primary health provider list redwood rural health', 'primary health provider list redwood rural health clinic', 'health', 'health provider', 'health provider list', 'health provider list redwood', 'health provider list redwood rural', 'health provider list redwood rural health', 'health provider list redwood rural health clinic', 'provider', 'provider list', 'provider list redwood', 'provider list redwood rural', 'provider list redwood rural health', 'provider list redwood rural health clinic', 'list', 'list redwood', 'list redwood rural', 'list redwood rural health', 'list redwood rural health clinic', 'redwood', 'redwood rural', 'redwood rural health', 'redwood rural health clinic', 'rural', 'rural health', 'rural health clinic', 'health', 'health clinic', 'clinic']",1,0,0,0.5
95842,and was wonderful about communicating with other clinics involved.,0,fantastic communicate clinic involve,"['fantastic', 'fantastic communicate', 'fantastic communicate clinic', 'fantastic communicate clinic involve', 'communicate', 'communicate clinic', 'communicate clinic involve', 'clinic', 'clinic involve', 'involve']",1,0,0,0.5
113162,Moving to Chicago nearly 2 years ago I can not explain how grateful I am for finding the Clarity Clinic.,0,move explain grateful find clarity clinic,"['move', 'move explain', 'move explain grateful', 'move explain grateful find', 'move explain grateful find clarity', 'move explain grateful find clarity clinic', 'explain', 'explain grateful', 'explain grateful find', 'explain grateful find clarity', 'explain grateful find clarity clinic', 'grateful', 'grateful find', 'grateful find clarity', 'grateful find clarity clinic', 'find', 'find clarity', 'find clarity clinic', 'clarity', 'clarity clinic', 'clinic']",1,0,0,0.5
147894,I?m very angry with this clinic communication about my needs I paid for documents 25 dollars,1,m angry clinic communication need pay document dollar,"['m', 'm angry', 'm angry clinic', 'm angry clinic communication', 'm angry clinic communication need', 'm angry clinic communication need pay', 'm angry clinic communication need pay document', 'm angry clinic communication need pay document dollar', 'angry', 'angry clinic', 'angry clinic communication', 'angry clinic communication need', 'angry clinic communication need pay', 'angry clinic communication need pay document', 'angry clinic communication need pay document dollar', 'clinic', 'clinic communication', 'clinic communication need', 'clinic communication need pay', 'clinic communication need pay document', 'clinic communication need pay document dollar', 'communication', 'communication need', 'communication need pay', 'communication need pay document', 'communication need pay document dollar', 'need', 'need pay', 'need pay document', 'need pay document dollar', 'pay', 'pay document', 'pay document dollar', 'document', 'document dollar', 'dollar']",1,0,0,0.5
160913,where as at my previous clinic I transferred three times with no success.,1,previous clinic transfer time success,"['previous', 'previous clinic', 'previous clinic transfer', 'previous clinic transfer time', 'previous clinic transfer time success', 'clinic', 'clinic transfer', 'clinic transfer time', 'clinic transfer time success', 'transfer', 'transfer time', 'transfer time success', 'time', 'time success', 'success']",1,0,0,0.5
186537,Now my son gets invited to come back ($809us for 2 cavities) but I do not receive invites or mailers to come back.,1,son get invite come cavity receive invite matter come,"['son', 'son get', 'son get invite', 'son get invite come', 'son get invite come cavity', 'son get invite come cavity receive', 'son get invite come cavity receive invite', 'son get invite come cavity receive invite matter', 'son get invite come cavity receive invite matter come', 'get', 'get invite', 'get invite come', 'get invite come cavity', 'get invite come cavity receive', 'get invite come cavity receive invite', 'get invite come cavity receive invite matter', 'get invite come cavity receive invite matter come', 'invite', 'invite come', 'invite come cavity', 'invite come cavity receive', 'invite come cavity receive invite', 'invite come cavity receive invite matter', 'invite come cavity receive invite matter come', 'come', 'come cavity', 'come cavity receive', 'come cavity receive invite', 'come cavity receive invite matter', 'come cavity receive invite matter come', 'cavity', 'cavity receive', 'cavity receive invite', 'cavity receive invite matter', 'cavity receive invite matter come', 'receive', 'receive invite', 'receive invite matter', 'receive invite matter come', 'invite', 'invite matter', 'invite matter come', 'matter', 'matter come', 'come']",0,0,1,0.5
135792,The clinical atomsphere was clean and inviting.,0,clinical atmosphere clean invite,"['clinical', 'clinical atmosphere', 'clinical atmosphere clean', 'clinical atmosphere clean invite', 'atmosphere', 'atmosphere clean', 'atmosphere clean invite', 'clean', 'clean invite', 'invite']",0,0,1,0.5
140653,Very efficient Clinic,0,efficient clinic,"['efficient', 'efficient clinic', 'clinic']",1,0,0,0.5
167289,I am ashamed that I trusted the clinic based on my friends' positive experiences.,1,ashamed trust clinic base friend positive experience,"['ashamed', 'ashamed trust', 'ashamed trust clinic', 'ashamed trust clinic base', 'ashamed trust clinic base friend', 'ashamed trust clinic base friend positive', 'ashamed trust clinic base friend positive experience', 'trust', 'trust clinic', 'trust clinic base', 'trust clinic base friend', 'trust clinic base friend positive', 'trust clinic base friend positive experience', 'clinic', 'clinic base', 'clinic base friend', 'clinic base friend positive', 'clinic base friend positive experience', 'base', 'base friend', 'base friend positive', 'base friend positive experience', 'friend', 'friend positive', 'friend positive experience', 'positive', 'positive experience', 'experience']",1,0,0,0.5
