commentId,comment,classification,comment_processed,word_phrase_list,give,give option,option,option avoid,avoid,extra,extra scar,scar,extra cost,cost,similarity_score
162086,"Went back to Dr B after my heel started acting up ,got me right in,gave me",0,go dr b heel start act get right give,"['go', 'go dr', 'go dr b', 'go dr b heel', 'go dr b heel start', 'go dr b heel start act', 'go dr b heel start act get', 'go dr b heel start act get right', 'go dr b heel start act get right give', 'dr', 'dr b', 'dr b heel', 'dr b heel start', 'dr b heel start act', 'dr b heel start act get', 'dr b heel start act get right', 'dr b heel start act get right give', 'b', 'b heel', 'b heel start', 'b heel start act', 'b heel start act get', 'b heel start act get right', 'b heel start act get right give', 'heel', 'heel start', 'heel start act', 'heel start act get', 'heel start act get right', 'heel start act get right give', 'start', 'start act', 'start act get', 'start act get right', 'start act get right give', 'act', 'act get', 'act get right', 'act get right give', 'get', 'get right', 'get right give', 'right', 'right give', 'give']",1,0,0,0,0,0,0,0,0,0,0.15625
163591,"and particularly I did not feel like Debra Anziano gave me the time, attention and information I needed.",1,particularly feel like dear anziano give time attention information need,"['particularly', 'particularly feel', 'particularly feel like', 'particularly feel like dear', 'particularly feel like dear anziano', 'particularly feel like dear anziano give', 'particularly feel like dear anziano give time', 'particularly feel like dear anziano give time attention', 'particularly feel like dear anziano give time attention information', 'particularly feel like dear anziano give time attention information need', 'feel', 'feel like', 'feel like dear', 'feel like dear anziano', 'feel like dear anziano give', 'feel like dear anziano give time', 'feel like dear anziano give time attention', 'feel like dear anziano give time attention information', 'feel like dear anziano give time attention information need', 'like', 'like dear', 'like dear anziano', 'like dear anziano give', 'like dear anziano give time', 'like dear anziano give time attention', 'like dear anziano give time attention information', 'like dear anziano give time attention information need', 'dear', 'dear anziano', 'dear anziano give', 'dear anziano give time', 'dear anziano give time attention', 'dear anziano give time attention information', 'dear anziano give time attention information need', 'anziano', 'anziano give', 'anziano give time', 'anziano give time attention', 'anziano give time attention information', 'anziano give time attention information need', 'give', 'give time', 'give time attention', 'give time attention information', 'give time attention information need', 'time', 'time attention', 'time attention information', 'time attention information need', 'attention', 'attention information', 'attention information need', 'information', 'information need', 'need']",1,0,0,0,0,0,0,0,0,0,0.15625
163122,Avoid if you are pro science or if you fear to get the virus.,1,avoid pro science fear virus,"['avoid', 'avoid pro', 'avoid pro science', 'avoid pro science fear', 'avoid pro science fear virus', 'pro', 'pro science', 'pro science fear', 'pro science fear virus', 'science', 'science fear', 'science fear virus', 'fear', 'fear virus', 'virus']",0,0,0,0,1,0,0,0,0,0,0.15625
188086,"and something that has made this process so much less scary and so much more exciting, especially traveling from out of town.",0,process scar excite especially travel town,"['process', 'process scar', 'process scar excite', 'process scar excite especially', 'process scar excite especially travel', 'process scar excite especially travel town', 'scar', 'scar excite', 'scar excite especially', 'scar excite especially travel', 'scar excite especially travel town', 'excite', 'excite especially', 'excite especially travel', 'excite especially travel town', 'especially', 'especially travel', 'especially travel town', 'travel', 'travel town', 'town']",0,0,0,0,0,0,0,1,0,0,0.15625
120044,They gave me confidence and trust. ...,0,give confidence trust,"['give', 'give confidence', 'give confidence trust', 'confidence', 'confidence trust', 'trust']",1,0,0,0,0,0,0,0,0,0,0.15625
113692,even let me hold their hand while getting my iv and while being put under ( since the anesthesia gives me anxiety,0,let hold hand get four anesthesia give anxiety,"['let', 'let hold', 'let hold hand', 'let hold hand get', 'let hold hand get four', 'let hold hand get four anesthesia', 'let hold hand get four anesthesia give', 'let hold hand get four anesthesia give anxiety', 'hold', 'hold hand', 'hold hand get', 'hold hand get four', 'hold hand get four anesthesia', 'hold hand get four anesthesia give', 'hold hand get four anesthesia give anxiety', 'hand', 'hand get', 'hand get four', 'hand get four anesthesia', 'hand get four anesthesia give', 'hand get four anesthesia give anxiety', 'get', 'get four', 'get four anesthesia', 'get four anesthesia give', 'get four anesthesia give anxiety', 'four', 'four anesthesia', 'four anesthesia give', 'four anesthesia give anxiety', 'anesthesia', 'anesthesia give', 'anesthesia give anxiety', 'give', 'give anxiety', 'anxiety']",1,0,0,0,0,0,0,0,0,0,0.15625
114233,It was on my face and you can barely see the scar.,0,face barely scar,"['face', 'face barely', 'face barely scar', 'barely', 'barely scar', 'scar']",0,0,0,0,0,0,0,1,0,0,0.15625
158310,No explanation given as to what went wrong mind you it was supposed to be a breeze!,1,explanation give go wrong mind suppose breeze,"['explanation', 'explanation give', 'explanation give go', 'explanation give go wrong', 'explanation give go wrong mind', 'explanation give go wrong mind suppose', 'explanation give go wrong mind suppose breeze', 'give', 'give go', 'give go wrong', 'give go wrong mind', 'give go wrong mind suppose', 'give go wrong mind suppose breeze', 'go', 'go wrong', 'go wrong mind', 'go wrong mind suppose', 'go wrong mind suppose breeze', 'wrong', 'wrong mind', 'wrong mind suppose', 'wrong mind suppose breeze', 'mind', 'mind suppose', 'mind suppose breeze', 'suppose', 'suppose breeze', 'breeze']",1,0,0,0,0,0,0,0,0,0,0.15625
124779,he gave me my life back now i can spend time with my family and friends pain free.,0,give life spend time family friend pain free,"['give', 'give life', 'give life spend', 'give life spend time', 'give life spend time family', 'give life spend time family friend', 'give life spend time family friend pain', 'give life spend time family friend pain free', 'life', 'life spend', 'life spend time', 'life spend time family', 'life spend time family friend', 'life spend time family friend pain', 'life spend time family friend pain free', 'spend', 'spend time', 'spend time family', 'spend time family friend', 'spend time family friend pain', 'spend time family friend pain free', 'time', 'time family', 'time family friend', 'time family friend pain', 'time family friend pain free', 'family', 'family friend', 'family friend pain', 'family friend pain free', 'friend', 'friend pain', 'friend pain free', 'pain', 'pain free', 'free']",1,0,0,0,0,0,0,0,0,0,0.15625
179825,Which the business manager gave me the consultation and it didn't feel right.,1,business manager give consultation feel right,"['business', 'business manager', 'business manager give', 'business manager give consultation', 'business manager give consultation feel', 'business manager give consultation feel right', 'manager', 'manager give', 'manager give consultation', 'manager give consultation feel', 'manager give consultation feel right', 'give', 'give consultation', 'give consultation feel', 'give consultation feel right', 'consultation', 'consultation feel', 'consultation feel right', 'feel', 'feel right', 'right']",1,0,0,0,0,0,0,0,0,0,0.15625
138778,In desperation you pick the option to ask for a callback.,1,desperation pick option ask recall,"['desperation', 'desperation pick', 'desperation pick option', 'desperation pick option ask', 'desperation pick option ask recall', 'pick', 'pick option', 'pick option ask', 'pick option ask recall', 'option', 'option ask', 'option ask recall', 'ask', 'ask recall', 'recall']",0,0,1,0,0,0,0,0,0,0,0.15625
150059,I used to avoid mirrors because I hated my appearance but I catch myself looking more often now!,0,avoid mirror hat appearance catch look,"['avoid', 'avoid mirror', 'avoid mirror hat', 'avoid mirror hat appearance', 'avoid mirror hat appearance catch', 'avoid mirror hat appearance catch look', 'mirror', 'mirror hat', 'mirror hat appearance', 'mirror hat appearance catch', 'mirror hat appearance catch look', 'hat', 'hat appearance', 'hat appearance catch', 'hat appearance catch look', 'appearance', 'appearance catch', 'appearance catch look', 'catch', 'catch look', 'look']",0,0,0,0,1,0,0,0,0,0,0.15625
120045,They gave me confidence and trust. ...,0,give confidence trust,"['give', 'give confidence', 'give confidence trust', 'confidence', 'confidence trust', 'trust']",1,0,0,0,0,0,0,0,0,0,0.15625
181892,The actual cost was well within price quotes from several other offices.,0,actual cost price quote office,"['actual', 'actual cost', 'actual cost price', 'actual cost price quote', 'actual cost price quote office', 'cost', 'cost price', 'cost price quote', 'cost price quote office', 'price', 'price quote', 'price quote office', 'quote', 'quote office', 'office']",0,0,0,0,0,0,0,0,0,1,0.15625
151862,and he gave me a ridiculous right brain/left brain explanation for the pain.,1,give ridiculous right brainleft brain explanation pain,"['give', 'give ridiculous', 'give ridiculous right', 'give ridiculous right brainleft', 'give ridiculous right brainleft brain', 'give ridiculous right brainleft brain explanation', 'give ridiculous right brainleft brain explanation pain', 'ridiculous', 'ridiculous right', 'ridiculous right brainleft', 'ridiculous right brainleft brain', 'ridiculous right brainleft brain explanation', 'ridiculous right brainleft brain explanation pain', 'right', 'right brainleft', 'right brainleft brain', 'right brainleft brain explanation', 'right brainleft brain explanation pain', 'brainleft', 'brainleft brain', 'brainleft brain explanation', 'brainleft brain explanation pain', 'brain', 'brain explanation', 'brain explanation pain', 'explanation', 'explanation pain', 'pain']",1,0,0,0,0,0,0,0,0,0,0.15625
